ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
-0.3123,4.3772,8.7047,-0.4776,4.4475,8.7309,-0.097,0.053,-0.1413,-0.0272,-7.00E-04,0.0106,62.33,-20.26,5.34,-40.21,45.11,-26.96,3.13,2,1015.02,37.226,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7,2018-04-20 21:36:46:159,,,
-0.4341,4.3555,8.9889,-0.4838,4.4155,8.7468,-0.1437,0.0762,0.0358,-0.0354,0.0123,-0.0179,66.556,-20.35,6.2,-39.27,44.66,-26.75,3.17,2,1015.02,37.226,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,106,2018-04-20 21:36:46:258,,,
-0.3828,4.3543,8.8558,-0.438,4.3906,8.7617,-0.1818,0.0272,0.0564,-0.0551,-0.0415,-0.0058,66.556,-20.09,5.41,-38.93,45.6,-26.82,3,2,1015.02,37.226,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,207,2018-04-20 21:36:46:359,,,
-0.3577,4.2977,8.8222,-0.4207,4.3337,8.7908,-0.0647,-0.0791,-0.1434,-0.1039,-0.046,-0.0319,66.556,-20.14,5.52,-39.18,44.57,-26.22,2.74,2,1015.02,25.134,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,307,2018-04-20 21:36:46:459,,,
-0.3923,4.2761,9.0285,-0.3536,4.3213,8.7999,-0.094,-8.00E-04,-0.0579,0.0189,-0.0778,8.00E-04,66.556,-21.47,6.81,-39.17,44.34,-26.14,2.3,2,1015.02,25.134,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,407,2018-04-20 21:36:46:559,,,
-0.2801,4.3278,9.0537,-0.3009,4.3395,8.7928,-0.1198,0.0314,0.1133,0.0302,-0.088,0.0125,66.556,-21.09,6.53,-38.51,43.89,-26.25,1.96,2,1015.02,25.134,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,506,2018-04-20 21:36:46:658,,,
-0.1464,4.3338,8.8462,-0.2566,4.3525,8.7878,-0.1349,0.0253,-0.0067,-0.0104,-0.0304,-0.0125,66.556,-21.93,6.01,-38.64,45.99,-26.39,1.76,2,1015.02,24.976,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,607,2018-04-20 21:36:46:759,,,
-0.1178,4.3038,9.0705,-0.274,4.3323,8.7973,-0.1357,0.012,-0.0545,-0.0286,0.0088,-0.0193,66.556,-21.9,6.73,-39.08,44.89,-26.31,1.73,2,1015.02,24.976,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,707,2018-04-20 21:36:46:859,,,
-0.2228,4.2616,8.8834,-0.2675,4.3309,8.7982,-0.0925,0.052,-0.0712,-0.004,-0.0035,0.0083,66.556,-21.62,6.55,-38.32,45.49,-26.2,1.74,2,1015.02,24.976,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,807,2018-04-20 21:36:46:959,,,
-0.2108,4.2676,8.9469,-0.2574,4.334,8.797,-0.1431,0.0312,-0.0319,-0.0047,-7.00E-04,-0.0029,66.556,-20.95,6.62,-38.2,44.12,-26.24,1.68,2,1015.02,25.358,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,907,2018-04-20 21:36:47:059,,,
-0.218,4.2195,8.8798,-0.2501,4.3356,8.7964,-0.1405,-0.033,-0.0537,0.0029,-0.006,0.0098,66.556,-21.66,6.98,-39.28,44.84,-26.23,1.63,2,1015.02,25.358,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1007,2018-04-20 21:36:47:159,,,
-0.1906,4.3387,9.0753,-0.2481,4.3386,8.795,-0.1701,-0.0112,-0.0686,0.0151,0.0058,0.0156,66.556,-20.74,6.16,-38.97,44.65,-26.25,1.62,2,1015.01,25.358,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1107,2018-04-20 21:36:47:259,,,
-0.1357,4.317,8.9769,-0.2377,4.347,8.7911,-0.1845,0.0803,0.1164,-0.0168,0.0129,0.0135,66.556,-21.49,6.1,-39.35,44.45,-26.39,1.53,2,1015.01,25.358,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1207,2018-04-20 21:36:47:359,,,
-0.113,4.2869,8.9529,-0.2471,4.3144,8.8069,-0.1135,0.0831,-0.0522,-0.0604,0.024,0.0065,66.556,-20.97,7.66,-39.66,41.86,-26.3,1.55,2,1015.02,24.406,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1307,2018-04-20 21:36:47:459,,,
-0.1165,4.2532,9.0585,-0.2506,4.2966,8.8155,-0.1206,-0.0248,0.0277,-0.0084,0.0123,-0.013,66.556,-21.04,6.73,-38.71,43.65,-26,1.57,2,1015.01,24.406,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1407,2018-04-20 21:36:47:559,,,
-0.1798,4.2568,8.8462,-0.2378,4.3029,8.8127,-0.1576,0.0381,-0.0864,0.0129,-0.0096,0.0224,66.556,-20.55,7.32,-38.38,44.12,-26.02,1.55,2,1015.01,24.406,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1506,2018-04-20 21:36:47:658,,,
-0.1321,4.2315,9.0129,-0.2324,4.3132,8.8078,-0.1345,0.0384,0.0414,0.0111,0.013,0.002,66.556,-21.24,6.91,-39.12,43.5,-26.06,1.47,2,1015.02,24.761,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1607,2018-04-20 21:36:47:759,,,
-0.1476,4.3375,8.8414,-0.2658,4.2729,8.8265,0.2448,0.0055,-0.0997,-0.1268,0.0375,0.0217,66.556,-21.13,7.65,-41.35,41.89,-25.82,1.73,2,1015.02,24.761,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1707,2018-04-20 21:36:47:859,,,
-0.2395,4.2074,9.0069,-0.2795,4.2323,8.8457,-0.1768,0.0116,0.012,0.0397,0.0153,0.0147,66.556,-21.63,8.08,-38.02,44.86,-25.56,1.81,2,1015.02,24.761,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,1807,2018-04-20 21:36:47:959,,,
-0.1762,4.2412,9.0057,-0.2989,4.2092,8.856,-0.1102,-0.1064,-0.1043,-0.024,0.016,-0.0092,66.556,-21.11,7.19,-38.39,44.81,-25.5,1.87,2,1015.02,26.436,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,1907,2018-04-20 21:36:48:059,,,
-0.2455,4.2845,9.0729,-0.3028,4.2058,8.8575,-0.1438,-0.0111,-0.2324,-0.0103,0.0118,0.0047,66.556,-20.73,7.44,-39.4,44.48,-25.39,1.96,2,1015.03,26.436,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2007,2018-04-20 21:36:48:159,,,
-0.2049,4.1761,8.8234,-0.3339,4.2281,8.8458,-0.2574,0.0903,0.0901,0.0213,-0.0017,0.0088,66.556,-20.76,6.82,-38.75,44.69,-25.45,2.19,2,1015.03,26.436,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2107,2018-04-20 21:36:48:259,,,
-0.1822,4.1521,8.8342,-0.3369,4.24,8.84,-0.0656,-0.0546,0.0724,0.0246,0.006,-0.0144,66.556,-21.1,7.2,-39.06,44.57,-25.61,2.18,2,1015.03,25.823,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2206,2018-04-20 21:36:48:358,,,
-0.2383,4.2484,8.9421,-0.3052,4.1943,8.8629,0.012,-0.175,-0.167,-0.0535,-0.0314,0.0079,66.556,-20.91,7.04,-39.16,44.58,-25.48,2.11,2,1015.03,25.823,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2306,2018-04-20 21:36:48:458,,,
-0.3565,4.3471,9.1389,-0.1902,4.1521,8.886,0.1506,-0.2247,0.1751,-0.1184,-0.0519,0.1416,66.556,-21.5,7.79,-39.61,42.47,-25.51,1.63,2,1015.04,25.823,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2407,2018-04-20 21:36:48:559,,,
-0.5093,4.0401,8.7694,-0.159,4.0865,8.9169,-0.258,0.0522,-0.3466,-0.1355,0.0131,0.16,66.556,-21.23,8.08,-39.19,42.88,-24.62,1.02,2,1015.04,25.823,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2507,2018-04-20 21:36:48:659,,,
-0.1667,4.0762,9.2216,-0.1454,4.2229,8.8534,-0.0498,-0.1371,0.1994,0.1195,-0.0291,0.0464,66.556,-21.22,7.88,-39.71,42.14,-25.15,1.12,2,1015.04,25.483,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2607,2018-04-20 21:36:48:759,,,
-0.1535,4.3278,8.767,-0.1436,4.1208,8.9014,0.032,0.0153,-0.3103,-0.1765,0.0199,0.0589,66.556,-20.74,7.7,-38.94,42.62,-24.84,0.92,2,1015.04,25.483,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2707,2018-04-20 21:36:48:859,,,
-0.1762,4.1015,9.2444,0.0159,4.4197,8.758,-0.1184,-0.1119,0.704,0.4193,-0.2422,0.0952,66.556,-21.45,7,-37.95,41.83,-26.78,-0.1,2,1015.04,25.483,30.453508,-84.31867,70.19,NaN,,0,82.99355,,20-Jul,2807,2018-04-20 21:36:48:959,,,
0.195,4.6252,8.2465,0.1009,4.2731,8.8299,0.0165,0.1416,-0.3198,-0.1537,0.0406,0.1117,66.556,-22.57,8.04,-38.45,43.39,-25.82,-0.65,2,1015.04,27.907,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,2906,2018-04-20 21:36:49:058,,,
-0.033,4.0557,8.8834,0.1012,4.3284,8.8029,-0.1584,0.2005,0.6911,0.2235,0.0612,0.118,62.33,-21.59,8.71,-38.62,40.79,-25.4,-0.67,2,1015.04,27.907,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3007,2018-04-20 21:36:49:159,,,
0.2034,4.0858,8.2297,0.1448,4.1257,8.8991,-0.1258,0.1962,0.1014,-0.2284,0.0483,0.2333,62.33,-21.26,8.79,-38.77,39.3,-25.67,-0.66,2,1015.04,27.907,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3107,2018-04-20 21:36:49:259,,,
0.5137,3.9257,8.9781,0.1792,4.0319,8.9413,-0.3067,0.0948,-0.0189,-0.1593,0.0452,0.2457,62.33,-21.21,10.17,-38.84,38.61,-24.27,-1.15,2,1015.04,25.764,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3207,2018-04-20 21:36:49:359,,,
0.4338,3.8992,8.9709,0.1064,3.8683,9.0145,-0.2193,-0.0057,-0.0699,-0.1716,0.1737,0.1155,62.33,-21.33,11.97,-38.8,37.77,-23.22,-0.68,2,1015.04,25.764,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3307,2018-04-20 21:36:49:459,,,
0.2965,3.821,9.1389,0.1077,3.828,9.0317,-0.4308,0.0744,-0.9219,0.2975,-0.1029,0.046,62.33,-20.22,12.18,-39.74,36.12,-22.97,-0.68,2,1015.03,25.764,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3407,2018-04-20 21:36:49:559,,,
0.8014,3.9715,8.9194,0.1515,4.0506,8.9334,-0.1468,-0.1155,-0.4016,0.1016,-0.0398,-0.1504,62.33,-21.28,9.47,-39.41,39.76,-24.39,-0.97,2,1015.03,54.968,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3507,2018-04-20 21:36:49:659,,,
-0.0604,4.187,9.362,-0.467,4.1981,8.854,0.1373,0.178,-0.3033,0.1051,0.403,-0.114,62.33,-17.21,9.43,-39.85,35.93,-25.05,1.5,2,1015.03,54.968,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3607,2018-04-20 21:36:49:759,,,
-0.6454,3.9955,9.0669,-0.4238,4.1638,8.8724,-0.2437,0.0128,-0.1325,-0.0706,-0.0374,0.0307,62.33,-18.22,9.84,-40.63,37.59,-25.34,3.02,2,1015.03,54.968,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3707,2018-04-20 21:36:49:859,,,
-0.1822,4.1509,9.1053,-0.2212,4.3383,8.7958,0.2736,-0.2023,0.6575,0.1877,-0.1443,0.0944,62.33,-18.9,8.75,-40.36,39.22,-25.61,2.14,2,1015.03,54.968,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3807,2018-04-20 21:36:49:959,,,
-0.2288,4.2905,9.0117,-0.2526,4.2756,8.8256,0.1367,0.0025,0.0147,-0.1091,0.0386,0.0241,62.33,-19.31,9.59,-40.19,37.56,-25.84,1.64,2,1015.03,51.655,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,3907,2018-04-20 21:36:50:059,,,
-0.384,3.892,9.4315,-0.5389,4.3279,8.7872,-0.4427,-0.0771,0.8182,-0.0089,0.4635,0.319,62.33,-17.36,9.91,-40.81,36.25,-26.18,3.51,2,1015.03,51.655,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4007,2018-04-20 21:36:50:159,,,
-0.2144,4.5253,8.8534,-0.4949,4.0309,8.9299,-0.2648,-0.2787,0.0773,-0.4069,0.0496,-0.1812,62.33,-17.26,9.91,-41.17,35.51,-25.9,2.72,2,1015.03,51.655,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4106,2018-04-20 21:36:50:258,,,
-0.2729,4.3302,9.2948,-0.4613,3.7414,9.0568,-0.0604,0.0475,-0.7077,-0.5374,-0.1266,-0.1895,62.33,-18.09,11.68,-40.94,37.27,-22.42,2.92,2,1015.02,27.381,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4207,2018-04-20 21:36:50:359,,,
-0.3839,3.5152,9.7398,-0.4394,3.8843,8.9975,-0.2774,0.0142,-0.3372,0.1875,0.0433,0.0955,62.33,-18.68,12.12,-40.58,38.3,-22.66,2.73,2,1015.02,27.381,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4306,2018-04-20 21:36:50:458,,,Drop
-0.1404,4.1027,9.0525,-0.5588,3.8842,8.9909,-0.2689,0.0801,-0.1415,0.0155,0.2337,0.0437,62.33,-17.8,11.46,-40.48,37.93,-23.33,2.8,2,1015.02,27.381,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4407,2018-04-20 21:36:50:559,,,Drop
-0.4377,3.7776,9.1484,-0.5141,3.8909,8.9907,-0.2895,0.1363,-0.0026,0.0598,-0.0576,0.0157,71.838,-16.72,12.03,-40.91,36.11,-23.13,3.51,2,1015.02,53.368,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4507,2018-04-20 21:36:50:659,,,Drop
-0.3792,3.7198,9.1364,-0.5076,3.9538,8.9636,-0.1892,0.0162,0.3542,-0.0295,-0.045,-0.0291,71.838,-17.85,11.51,-40.73,36.91,-23.94,3.38,2,1015.01,53.368,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4607,2018-04-20 21:36:50:759,,,Drop
-0.4627,3.9149,8.8738,-0.5131,3.8638,9.0025,-0.1248,-0.0094,-0.0851,-0.1582,-0.0213,-0.0613,71.838,-17.6,11.67,-41.54,36.88,-23.19,3.26,2,1015.01,53.368,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4707,2018-04-20 21:36:50:859,,,Drop
-0.4818,3.7824,9.1844,-0.5073,3.7659,9.0442,-0.1648,-0.024,-0.0765,-0.0961,-0.0203,-0.0181,71.838,-17.49,11.84,-39.85,36.27,-22.94,3.26,2,1015.01,51.201,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4806,2018-04-20 21:36:50:958,,,Drop
-0.4007,3.7523,9.236,-0.52,3.7254,9.0602,-0.0627,0.0151,0.1437,-0.0753,0.018,-0.0105,71.838,-17.11,12.19,-40.45,36.65,-22.32,3.28,2,1015.01,51.201,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,4907,2018-04-20 21:36:51:059,,,Drop
-0.6072,3.5091,9.3559,-0.5573,3.627,9.0978,-0.1491,-0.0083,-0.147,-0.074,0.0219,0.0046,71.838,-16.84,12.54,-40.44,36.27,-21.7,3.51,2,1015.02,51.201,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5007,2018-04-20 21:36:51:159,,,Drop
-0.4711,3.6416,9.248,-0.5465,3.6388,9.0938,-0.1263,-0.0564,0.0452,0.023,-0.017,3.00E-04,71.838,-17.68,12.01,-40.36,38.67,-21.7,3.51,2,1015.02,51.201,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5106,2018-04-20 21:36:51:258,,,Drop
-0.4377,3.5705,9.4423,-0.516,3.6073,9.1081,-0.1507,0.0298,-0.1937,-0.0161,-0.0205,0.0069,76.064,-17.35,12.2,-40.5,36.8,-21.61,3.33,2,1015.02,27.467,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5207,2018-04-20 21:36:51:359,,,Drop
-0.4066,3.5802,9.1161,-0.4551,3.6557,9.092,-0.1466,0.0353,0.3807,0.0404,-0.0681,0.0224,76.064,-17.25,13.42,-40.01,35.92,-21.74,3.21,2,1015.02,27.467,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5307,2018-04-20 21:36:51:459,,,Drop
-0.267,3.7307,9.4255,-0.4067,3.634,9.103,-0.1226,-0.0436,-0.353,-0.0348,-0.0984,-0.0058,76.064,-17.83,12.38,-40.71,37.28,-21.74,2.56,2,1015.02,27.467,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5407,2018-04-20 21:36:51:559,,,Drop
-0.3839,3.6319,9.4615,-0.3991,3.6219,9.1081,0.0224,-0.0866,-0.1819,-0.0052,-0.0165,0.0232,76.064,-17.89,12.43,-39.9,37.72,-21.68,2.62,2,1015.02,52.137,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5507,2018-04-20 21:36:51:659,,,Drop
-0.52,3.6645,9.3655,-0.3923,3.6557,9.095,0.02,-0.0664,0.2663,0.0521,0.0068,0.0478,76.064,-18.02,12.98,-38.92,36.79,-21.88,2.47,2,1015.01,52.137,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5607,2018-04-20 21:36:51:759,,,Drop
-0.3732,3.7969,8.9961,-0.432,3.7094,9.0714,0.0701,-0.1381,0.5151,0.0182,0.1009,0.0367,76.064,-18.24,12.8,-39.64,36.55,-22.22,2.73,2,1015.01,52.137,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5707,2018-04-20 21:36:51:859,,,Drop
-0.5558,3.8174,8.6687,-0.7158,3.4368,9.1604,0.3143,-1.3485,5.5513,-0.3834,0.4113,0.2922,76.064,-17.78,13.71,-40.94,38.12,-20.51,4.47,2,1015.01,46.979,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5807,2018-04-20 21:36:51:959,,,Drop
0.1843,1.7622,0.9826,-1.8029,2.6195,9.2803,-1.6189,2.7766,9.2107,-1.4551,1.9604,0.291,76.064,-13.67,16.33,-41,30.67,-20.51,4.47,2,1015,46.979,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,5907,2018-04-20 21:36:52:059,,,Drop
0.0864,0.0549,0.1934,-3.9788,0.7558,8.935,-3.6507,1.1257,8.9344,-1.6355,1.8561,0.0421,76.064,-4.22,23.98,-40.3,27.97,-9.89,17.62,2,1015,46.979,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6007,2018-04-20 21:36:52:159,,,Drop
0.0625,0.0164,0.311,-4.8869,-0.1518,8.5048,-5.2746,-0.5201,8.0571,-1.6126,1.6665,-0.0687,76.064,4.31,34.23,-35.05,22.64,0.89,29.88,2,1015,44.249,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6107,2018-04-20 21:36:52:259,,,Drop
0.0315,-0.0016,0.3841,-3.0785,-1.7254,9.1533,-0.2241,21.9148,-115.5028,-1.3429,-2.9469,-0.4501,76.064,7.23,37.72,-31.7,19.91,5.93,34.88,2,1015.01,44.249,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6207,2018-04-20 21:36:52:359,,,Drop
0.7477,-3.9771,24.2362,-1.1287,-0.7956,9.7123,-2.7596,1.6837,-2.698,-1.432,0.1834,-0.3253,76.064,-16.23,35.21,-32.74,31.32,4.65,6.63,0,1014.98,44.249,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6307,2018-04-20 21:36:52:459,,,Drop
0.6188,-0.0426,2.1869,-0.8678,-1.9961,9.5655,-0.901,-0.9648,-0.4068,-0.6785,-0.4935,-0.2098,76.064,-17.37,40.12,-28.71,30.19,11.74,5.18,0,1014.98,44.249,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6407,2018-04-20 21:36:52:559,,,Drop
-0.458,-1.6523,12.8631,-1.1319,-1.3748,9.647,-1.3396,-0.1867,1.3889,-0.2372,-0.0749,-0.0257,76.064,-15.97,37.93,-30.63,30.15,8.06,6.69,0,1015.03,61.168,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6507,2018-04-20 21:36:52:659,,,Drop
0.269,-1.4825,9.4663,-1.1291,-1.3611,9.6493,-1.1734,0.1183,-0.4229,0.027,0.0103,-0.0031,119.377,-15.79,38.28,-31.03,30.15,8.06,6.69,0,1015.05,61.168,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6606,2018-04-20 21:36:52:758,,,Drop
0.0936,-1.3212,9.6186,-1.1016,-1.3613,9.6524,-1.3089,-0.0451,-0.1183,0.0061,-0.0045,-0.0047,119.377,-15.43,37.29,-30.58,29.54,7.99,6.62,0,1015.05,61.168,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6706,2018-04-20 21:36:52:858,,,Drop
0.0351,-1.5078,9.7637,-1.0914,-1.3618,9.6535,-1.2277,0.0204,-0.0911,-7.00E-04,0.0019,-0.0038,119.377,-16.45,37.69,-30.44,29.73,7.98,6.45,0,1015.08,33.709,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6806,2018-04-20 21:36:52:958,,,Drop
0.0852,-1.4163,9.8585,-1.0704,-1.3638,9.6556,-1.1878,0.0634,-0.0878,0.0019,-5.00E-04,-0.0042,119.377,-16.62,37.25,-30.76,31.95,7.99,6.39,0,1015.08,33.709,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,6906,2018-04-20 21:36:53:058,,,Drop
0.0816,-1.4404,9.8165,-1.0455,-1.3651,9.6581,-1.2079,0.0253,-0.0866,-8.00E-04,5.00E-04,-0.0043,119.377,-17.21,38.36,-31.51,31.34,7.99,6.24,0,1015.1,33.709,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7007,2018-04-20 21:36:53:159,,,Drop
0.0768,-1.4488,9.8249,-1.0351,-1.3655,9.6592,-1.169,0.0395,-0.0689,6.00E-04,2.00E-04,-0.004,119.377,-15.89,38.6,-31.38,29.06,8,6.12,0,1015.1,24.842,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7107,2018-04-20 21:36:53:259,,,Drop
0.0792,-1.4283,9.8429,-1.0114,-1.3669,9.6615,-1.1523,0.0299,-0.0622,-2.00E-04,6.00E-04,-0.0046,119.377,-16.51,37.15,-31.52,31.95,8.01,5.98,0,1015.11,24.842,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7207,2018-04-20 21:36:53:359,,,Drop
0.0828,-1.4296,9.8369,-1.0013,-1.3676,9.6625,-1.1446,0.045,-0.0636,0,1.00E-04,-0.0045,119.377,-15.8,37.05,-30.7,30.4,8.01,5.92,0,1015.11,24.842,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7307,2018-04-20 21:36:53:459,,,Drop
0.0804,-1.4416,9.8405,-0.9814,-1.3686,9.6644,-1.1331,0.0426,-0.0605,6.00E-04,-5.00E-04,-0.0045,47.54,-15.21,37.89,-30.67,28.34,8.02,5.86,0,1015.12,24.508,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7407,2018-04-20 21:36:53:559,,,
0.0852,-1.4307,9.8501,-0.9589,-1.3698,9.6665,-1.1064,0.037,-0.0599,2.00E-04,4.00E-04,-0.0044,47.54,-15.79,38.23,-31.13,29.54,8.02,5.72,0,1015.12,24.508,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7507,2018-04-20 21:36:53:659,,,
0.0744,-1.438,9.8357,-0.949,-1.3699,9.6674,-1.0824,0.04,-0.0581,7.00E-04,-2.00E-04,-0.0046,47.54,-15.99,37.12,-30.96,30.25,8.03,5.66,0,1015.13,24.508,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7607,2018-04-20 21:36:53:759,,,
0.0757,-1.4356,9.8429,-0.9272,-1.371,9.6694,-1.0686,0.0384,-0.0524,1.00E-04,3.00E-04,-0.0046,47.54,-16.22,37.24,-31.67,30.41,8.03,5.55,0,1015.13,24.508,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7707,2018-04-20 21:36:53:859,,,
0.0924,-1.4344,9.8513,-0.9175,-1.3712,9.6703,-1.053,0.0171,-0.0411,7.00E-04,-6.00E-04,-0.0045,47.54,-15.82,37.72,-30.89,29.36,8.03,5.42,0,1015.13,24.666,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7807,2018-04-20 21:36:53:959,,,
0.0709,-1.432,9.8405,-0.8991,-1.3717,9.6719,-1.0382,0.0383,-0.0623,7.00E-04,2.00E-04,-0.0046,47.54,-15.86,37.58,-31.3,29.29,8.04,5.31,0,1015.13,24.666,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,7907,2018-04-20 21:36:54:059,,,
0.084,-1.4428,9.8477,-0.8871,-1.372,9.673,-1.0225,0.0174,-0.0631,4.00E-04,0,-0.0045,47.54,-15.67,37.57,-31.19,29.24,8.04,5.24,0,1015.13,24.666,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,8007,2018-04-20 21:36:54:159,,,
0.0876,-1.4356,9.8369,-0.8692,-1.3723,9.6746,-1.022,0.0231,-0.0611,7.00E-04,3.00E-04,-0.0043,47.54,-16.27,38.26,-30.99,29.18,8.04,5.13,0,1015.13,26.388,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,8107,2018-04-20 21:36:54:259,,,
0.0947,-1.4476,9.8381,-0.8485,-1.3737,9.6762,-1.0019,0.0378,-0.0597,0,-1.00E-04,-0.0042,47.54,-16.39,37.96,-31.25,29.15,8.04,5.08,0,1015.13,26.388,30.453508,-84.31867,70.19,NaN,,0,82.99355,,0 / 20,8207,2018-04-20 21:36:54:359,,,
