ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0407,-0.0096,9.7543,0.0494,0.0153,9.8065,-0.0039,0.0067,-0.0187,0.0012,0,0.0012,241,-10.4,24.4,-32.4,22.25,-0.09,-0.29,3.1,1009.36,40.822,30.44514,-84.30046,146.92,NaN,,0,25.806452,,9-Aug,26,2018-04-16 19:52:03:070
0.0718,0.0239,9.7926,0.0493,0.0147,9.8065,-0.0039,0.0067,-0.0187,0.0012,0,0.0012,267,-10,24.4,-33.3,22.25,-0.09,-0.29,3.1,1009.36,40.822,30.44514,-84.30046,146.92,NaN,,0,25.806452,,9-Aug,126,2018-04-16 19:52:03:170
0.0431,0.0072,9.7926,0.0493,0.0147,9.8065,-0.0014,0.0164,-0.0259,0,0.0012,0.0012,267,-9.4,24.4,-34.3,20.16,-0.09,-0.29,3.1,1009.36,39.792,30.44514,-84.30046,146.92,NaN,,0,25.806452,,9-Aug,226,2018-04-16 19:52:03:270
0.0503,-0.0024,9.7686,0.0491,0.0139,9.8065,0.001,-0.017,-0.0379,-0.0012,-0.0012,0,269,-9.6,24.4,-33.6,20.16,-0.09,-0.29,3.1,1009.36,39.792,30.44514,-84.30046,146.92,NaN,,0,25.806452,,9-Aug,326,2018-04-16 19:52:03:370
0.0383,0,9.7734,0.0491,0.0139,9.8065,0.0109,-0.0184,-0.0379,-0.0012,-0.0012,0,269,-10.3,24.5,-32.5,21.45,-0.08,-0.29,3.1,1009.36,39.792,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,426,2018-04-16 19:52:03:470
0.0479,0.0311,9.7734,0.0489,0.0133,9.8065,0.0038,-0.0014,-0.0235,-0.0024,0.0012,0,267,-10.3,24.5,-32.5,21.45,-0.08,-0.29,3.1,1009.36,40.072,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,527,2018-04-16 19:52:03:571
0.0551,0,9.7782,0.0488,0.0131,9.8065,0.0063,-0.0127,-0.0283,-0.0012,0.0024,0.0012,267,-10.9,24.4,-31.5,24.28,-0.08,-0.29,3.1,1009.35,40.072,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,627,2018-04-16 19:52:03:671
0.0215,0,9.7806,0.0487,0.0127,9.8065,0.0063,-0.0127,-0.0283,-0.0012,0,0.0024,267,-10.9,24.5,-31.3,24.28,-0.08,-0.29,3.1,1009.35,40.072,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,726,2018-04-16 19:52:03:770
0.0383,0.012,9.771,0.0486,0.0127,9.8065,0.0136,0.0065,-0.0115,0,0.0012,0.0012,267,-10.8,24.4,-31.3,24.28,-0.07,-0.28,3.1,1009.35,38.883,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,826,2018-04-16 19:52:03:870
0.0455,0.012,9.7878,0.0486,0.0127,9.8065,0.0017,0.0353,-0.0211,0,0.0012,0.0012,267,-10.8,24.5,-31.6,24.28,-0.07,-0.28,3.1,1009.35,38.883,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,927,2018-04-16 19:52:03:971
0.0287,0.0335,9.783,0.0485,0.0126,9.8065,-0.0125,-0.0198,-0.0546,0.0012,0.0012,0,267,-10.8,24.6,-31.6,23.41,-0.07,-0.28,3.1,1009.36,38.883,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,1026,2018-04-16 19:52:04:070
0.0575,-0.0072,9.7662,0.048,0.0127,9.8065,0.0095,-0.0198,-0.0403,-0.0012,0,-0.0012,267,-10.6,24.7,-31.5,23.42,-0.07,-0.28,3.1,1009.36,41.047,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,1126,2018-04-16 19:52:04:170
0.0311,-0.0072,9.7782,0.0481,0.0126,9.8065,0.0096,-0.0192,-0.0307,0.0024,0,0.0012,267,-10.6,24.7,-31.3,23.42,-0.07,-0.28,3.1,1009.37,41.047,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,1226,2018-04-16 19:52:04:270
0.0694,0.0263,9.8189,0.0478,0.0112,9.8065,0.0096,-0.0192,-0.0307,-0.0012,0.0012,0.0012,267,-10.6,24.7,-31.3,23.42,-0.07,-0.28,3.1,1009.37,41.047,30.445145,-84.30046,143.47,NaN,,0,38.709675,,9-Aug,1326,2018-04-16 19:52:04:370
0.0287,-0.0048,9.7926,0.0479,0.0112,9.8065,-0.0025,-0.0016,-0.0451,0.0024,0,0.0012,267,-10.9,24.7,-31.2,23.43,-0.07,-0.28,3.1,1009.36,41.066,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1426,2018-04-16 19:52:04:470
0.0551,0.0144,9.771,0.0478,0.0106,9.8065,0.0072,0.0036,-0.0355,0,-0.0024,0,267,-10.9,24.6,-31.2,23.43,-0.07,-0.28,3.1,1009.36,41.066,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1526,2018-04-16 19:52:04:570
0.0239,-0.0096,9.7758,0.0478,0.0106,9.8065,-0.0044,-0.015,-0.0283,0,-0.0024,0,269,-10.9,24.6,-31.4,23.43,-0.06,-0.28,3.1,1009.36,41.066,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1626,2018-04-16 19:52:04:670
0.0551,0.012,9.7686,0.0474,0.0101,9.8065,0.0053,-0.0077,-0.0451,0,-0.0012,0.0012,267,-10.9,24.5,-31.3,23.43,-0.06,-0.28,3.1,1009.36,41.066,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1726,2018-04-16 19:52:04:770
0.0335,-0.0048,9.7567,0.0474,0.0101,9.8065,0.0029,-0.0244,-0.0283,-0.0012,0,0.0012,267,-10.8,24.5,-31.5,23.43,-0.06,-0.28,3.1,1009.36,43.34,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1826,2018-04-16 19:52:04:870
0.0623,0.0192,9.7782,0.0474,0.0101,9.8065,0.0029,-0.0244,-0.0283,0.0012,0,0,267,-10.8,24.5,-31.5,23.43,-0.06,-0.28,3.1,1009.36,43.34,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,1926,2018-04-16 19:52:04:970
0.0311,0.0239,9.7806,0.047,0.0097,9.8065,-0.0163,0.014,-0.0259,-0.0012,0,0.0012,267,-10.7,24.6,-31.5,23.43,-0.06,-0.28,3.1,1009.36,43.34,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,2026,2018-04-16 19:52:05:070
0.0383,0.012,9.8093,0.0466,0.0083,9.8065,-0.018,-0.0257,-0.0235,-0.0012,0.0012,0.0012,269,-10.8,24.6,-31.2,23.44,-0.06,-0.27,3.1,1009.36,45.19,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,2126,2018-04-16 19:52:05:170
0.0575,-0.0072,9.7686,0.0466,0.0083,9.8065,0.006,-0.0059,-0.0331,-0.0012,0.0012,0.0012,269,-10.8,24.5,-31.4,23.44,-0.05,-0.27,3.1,1009.36,45.19,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,2226,2018-04-16 19:52:05:270
0.0431,0.0024,9.7686,0.0466,0.0083,9.8065,7.00E-04,0.0085,-0.0307,0.0012,0.0012,0,269,-10.7,24.4,-31.3,23.44,-0.05,-0.27,3.1,1009.36,45.19,30.44515,-84.30047,141.73,NaN,,0,38.709675,,10-Aug,2326,2018-04-16 19:52:05:370
0.0527,0.0048,9.7878,0.0473,0.0083,9.8065,0.0053,-0.0035,-0.0187,0.0037,0,0.0012,269,-10.9,24.3,-31.5,24.3,-0.05,-0.28,3.1,1009.36,40.938,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2426,2018-04-16 19:52:05:470
0.0335,-0.0024,9.7615,0.0474,0.0083,9.8065,0.0053,-0.0035,-0.0187,0.0037,0,0.0012,267,-10.9,24.4,-31.6,24.29,-0.05,-0.28,3.1,1009.36,40.938,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2526,2018-04-16 19:52:05:570
0.0742,0.0192,9.7734,0.0477,0.0085,9.8065,0.0196,0.0204,-0.0307,-0.0024,0.0012,-0.0012,267,-10.8,24.4,-31.5,24.29,-0.05,-0.28,3.1,1009.36,40.938,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2626,2018-04-16 19:52:05:670
0.0407,-0.0215,9.7758,0.0477,0.0085,9.8065,-0.0101,0.0031,-0.0283,0,0.0012,0,267,-10.8,24.4,-31.5,24.29,-0.05,-0.28,3.1,1009.35,40.522,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2726,2018-04-16 19:52:05:770
0.0263,-0.0168,9.7926,0.0484,0.0089,9.8065,-0.0221,-0.0257,-0.0139,0,0,0.0012,267,-10.9,24.5,-31.4,23.44,-0.05,-0.28,3.1,1009.34,40.522,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2826,2018-04-16 19:52:05:870
0.0551,0.0335,9.7974,0.0481,0.0086,9.8065,0.0122,0.0035,-0.0163,0.0012,-0.0012,0,267,-10.8,24.5,-31.4,23.43,-0.05,-0.28,3.1,1009.34,40.522,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,2926,2018-04-16 19:52:05:970
0.0383,-0.0144,9.7686,0.0477,0.0084,9.8065,0.0122,0.0035,-0.0163,0.0012,-0.0012,0,267,-10.8,24.5,-31.6,23.42,-0.05,-0.28,3.1,1009.34,40.522,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,3026,2018-04-16 19:52:06:070
0.0479,0.0144,9.7806,0.0477,0.0084,9.8065,-0.0094,-0.0084,-0.0451,-0.0012,-0.0012,0.0024,267,-10.9,24.5,-31.8,23.43,-0.05,-0.28,3.1,1009.34,38.815,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,3126,2018-04-16 19:52:06:170
0.0527,0,9.7686,0.0474,0.0081,9.8065,0.0053,-0.0081,-0.0379,-0.0024,-0.0012,0,269,-10.9,24.4,-31.6,24.29,-0.05,-0.28,3.1,1009.34,38.815,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,3226,2018-04-16 19:52:06:270
0.0551,-0.0263,9.771,0.0474,0.0081,9.8065,0.0101,0.004,-0.0331,-0.0012,0.0012,0,269,-10.9,24.4,-31.6,24.29,-0.05,-0.28,3.1,1009.34,38.815,30.445156,-84.30047,138.15,NaN,,0,25.806452,,10-Aug,3326,2018-04-16 19:52:06:370
0.0527,0.0096,9.7782,0.0474,0.008,9.8065,0.0078,-4.00E-04,-0.0475,0,0.0012,0.0012,269,-11,24.4,-31.6,24.29,-0.05,-0.28,3.1,1009.32,40.725,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3426,2018-04-16 19:52:06:470
0.0479,-0.0048,9.7902,0.0473,0.0076,9.8065,0.003,-0.0076,-0.0379,0,0.0012,0.0012,267,-11.1,24.4,-31.6,24.29,-0.05,-0.28,3.1,1009.32,40.725,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3526,2018-04-16 19:52:06:570
0.0383,-0.0311,9.7662,0.0473,0.0076,9.8065,-0.009,-0.0387,-0.0403,-0.0012,0,0,267,-11.1,24.4,-31.6,24.3,-0.04,-0.28,3.1,1009.31,40.725,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3626,2018-04-16 19:52:06:670
0.0431,-0.0096,9.771,0.0472,0.0074,9.8065,-0.009,-0.0387,-0.0403,-0.0012,0,0.0012,267,-11,24.4,-31.3,24.31,-0.04,-0.28,3.1,1009.31,40.725,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3726,2018-04-16 19:52:06:770
0.0239,-0.0215,9.7758,0.0471,0.0067,9.8065,-0.0017,0.0076,-0.0187,-0.0012,0,0,267,-10.9,24.4,-31.3,24.31,-0.04,-0.28,3.1,1009.31,37.353,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3826,2018-04-16 19:52:06:870
0.0527,-0.0239,9.7662,0.0471,0.006,9.8065,-0.0039,-0.0089,-0.0499,0.0012,0,0.0024,267,-10.9,24.3,-31.2,24.31,-0.04,-0.28,3.1,1009.31,37.353,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,3926,2018-04-16 19:52:06:970
0.0335,0.0072,9.7686,0.0471,0.006,9.8065,-0.0136,0.0016,-0.0379,0.0012,0,0.0024,267,-10.9,24.3,-31.2,24.31,-0.04,-0.28,3.1,1009.31,37.353,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,4026,2018-04-16 19:52:07:070
0.0551,0.0072,9.7806,0.0472,0.0055,9.8065,-0.016,-0.0199,-0.0379,0,0,0.0012,267,-10.9,24.3,-31.1,24.31,-0.03,-0.28,3.1,1009.31,37.943,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,4126,2018-04-16 19:52:07:170
0.0359,-0.012,9.7758,0.0472,0.0055,9.8065,-0.006,-0.0146,-0.0451,0,0.0012,0.0012,267,-10.9,24.2,-31.1,24.31,-0.03,-0.28,3.1,1009.31,37.943,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,4226,2018-04-16 19:52:07:270
0.0335,-0.0144,9.771,0.0467,0.005,9.8065,-0.006,-0.0146,-0.0451,0.0012,0,0.0012,267,-10.8,24.3,-31.1,24.32,-0.03,-0.27,3.1,1009.31,37.943,30.44516,-84.30048,134.81,NaN,,0,25.806452,,10-Aug,4326,2018-04-16 19:52:07:370
0.0144,-0.0144,9.7782,0.0467,0.005,9.8065,-0.0275,-0.0361,-0.0283,0,0,0.0024,267,-10.9,24.3,-31.1,24.32,-0.03,-0.27,3.1,1009.31,38.045,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4426,2018-04-16 19:52:07:470
0.0359,-0.0048,9.7686,0.0467,0.005,9.8065,-0.0108,-0.0097,-0.0379,-0.0024,0.0012,0.0012,267,-11.1,24.4,-31.5,24.32,-0.03,-0.27,3.1,1009.31,38.045,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4526,2018-04-16 19:52:07:570
0.0359,-0.0096,9.7806,0.0467,0.005,9.8065,-0.0154,0,-0.0259,-0.0024,0.0012,0.0012,269,-11.1,24.4,-31.5,24.32,-0.03,-0.27,3.1,1009.32,38.045,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4626,2018-04-16 19:52:07:670
0.0503,-0.0024,9.7686,0.0463,0.0046,9.8065,-0.0128,-0.0142,-0.069,0.0012,0,0.0012,269,-11,24.3,-31.5,24.32,-0.03,-0.27,3.1,1009.32,38.045,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4726,2018-04-16 19:52:07:770
0.0599,-0.0072,9.7639,0.0463,0.0046,9.8065,0.0136,-0.0118,-0.0427,0,0,0.0012,269,-10.4,24.2,-32.2,22.3,-0.03,-0.27,3.1,1009.31,37.043,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4826,2018-04-16 19:52:07:870
0.0431,0.0048,9.7854,0.0464,0.0046,9.8065,0.0136,-0.0118,-0.0427,0,0.0037,-0.0012,269,-10,24.2,-33,22.29,-0.03,-0.27,3.1,1009.31,37.043,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,4926,2018-04-16 19:52:07:970
0.0431,0.0048,9.7854,0.0464,0.0046,9.8065,0.0087,0.0049,-0.0547,-0.0012,-0.0012,0.0024,267,-9.7,24.2,-34,22.28,-0.03,-0.27,3.1,1009.31,37.043,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,5026,2018-04-16 19:52:08:070
0.0479,0.0192,9.7758,0.0464,0.0046,9.8065,0.0183,-0.0118,-0.0427,0.0012,-0.0012,0.0012,267,-9.6,24.2,-34.2,22.28,-0.03,-0.27,3.1,1009.32,37.812,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,5127,2018-04-16 19:52:08:171
0.0575,0.0096,9.7806,0.0464,0.0046,9.8065,-0.0129,-0.019,-0.0499,0.0012,-0.0012,0.0012,267,-9.6,24.2,-34.2,22.28,-0.03,-0.27,3.1,1009.31,37.812,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,5227,2018-04-16 19:52:08:271
0.0335,-0.012,9.7686,0.0461,0.0044,9.8065,-0.0126,-0.0163,-0.0379,-0.0012,-0.0024,0.0012,267,-10,24.1,-33.1,22.29,-0.03,-0.27,3.1,1009.31,37.812,30.445164,-84.30049,132.37,NaN,,0,38.709675,,10-Jul,5326,2018-04-16 19:52:08:370
0.0287,-0.0072,9.7998,0.0461,0.0044,9.8065,-0.0198,-0.002,-0.0307,0.0012,0,0.0012,267,-10.4,24.1,-31.8,22.29,-0.03,-0.27,3.1,1009.31,40.282,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5426,2018-04-16 19:52:08:470
0.0311,-0.0072,9.783,0.0461,0.0044,9.8065,-0.0198,-0.002,-0.0307,0.0012,0,0.0012,267,-10.7,24.1,-31.1,24.32,-0.03,-0.27,3.1,1009.31,40.282,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5526,2018-04-16 19:52:08:570
0.0407,-0.0048,9.7686,0.0461,0.0044,9.8065,-0.0078,-0.0139,-0.0547,0,0,0.0012,267,-10.9,24.3,-30.9,24.32,-0.03,-0.27,3.1,1009.32,40.282,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5626,2018-04-16 19:52:08:670
0.0646,0.012,9.7758,0.0461,0.0044,9.8065,0.009,0.0028,-0.0571,0,0,0.0012,267,-11,24.3,-31,24.32,-0.03,-0.27,3.1,1009.32,41.226,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5726,2018-04-16 19:52:08:770
0.0287,-0.0096,9.7471,0.0461,0.0044,9.8065,-0.0078,0.0028,-0.014,0,0,0.0012,267,-11,24.3,-31,24.32,-0.03,-0.27,3.1,1009.32,41.226,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5826,2018-04-16 19:52:08:870
0.0503,0,9.7782,0.0461,0.0044,9.8065,-0.0078,0.0124,-0.0259,0.0012,-0.0012,0.0024,267,-10.9,24.3,-31.1,24.32,-0.03,-0.27,3.1,1009.32,41.226,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,5926,2018-04-16 19:52:08:970
0.0239,0.0168,9.7878,0.0461,0.0044,9.8065,0.0018,0.0387,-0.0259,-0.0012,-0.0024,0.0012,267,-10.8,24.3,-30.9,24.32,-0.03,-0.27,3.1,1009.32,36.958,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6026,2018-04-16 19:52:09:070
0.0215,-0.0144,9.7639,0.046,0.0047,9.8065,0.0018,0.0387,-0.0259,-0.0012,-0.0024,0.0012,267,-10.9,24.3,-30.9,24.32,-0.03,-0.27,3.1,1009.32,36.958,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6126,2018-04-16 19:52:09:170
0.0335,0,9.795,0.046,0.0047,9.8065,-0.0125,-0.0047,-0.0116,0,0,0,269,-10.9,24.4,-30.9,24.32,-0.03,-0.27,3.1,1009.32,36.958,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6226,2018-04-16 19:52:09:270
0.0551,-0.0096,9.7758,0.046,0.0047,9.8065,-0.0125,0.0144,-0.0547,0,0,0.0012,269,-10.9,24.4,-30.9,24.32,-0.03,-0.27,3.1,1009.32,36.606,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6326,2018-04-16 19:52:09:370
0.0239,0.012,9.7902,0.0459,0.0047,9.8065,-0.0026,-0.0117,-0.0403,0.0024,-0.0012,0.0024,267,-10.8,24.4,-30.9,24.32,-0.03,-0.27,3.1,1009.31,36.606,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6426,2018-04-16 19:52:09:470
0.0407,0,9.7806,0.0457,0.0046,9.8065,-0.0046,-0.0043,-0.0259,0.0012,0,0.0024,267,-10.9,24.4,-30.9,24.32,-0.03,-0.27,3.1,1009.31,36.606,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6526,2018-04-16 19:52:09:570
0.0383,-0.0024,9.7591,0.045,0.004,9.8065,-0.0046,-0.0043,-0.0259,0.0012,0,0.0024,269,-10.9,24.4,-30.8,24.32,-0.03,-0.27,3.1,1009.31,49.819,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6626,2018-04-16 19:52:09:670
0.0575,0.0096,9.7854,0.045,0.004,9.8065,-0.0043,-0.0016,-0.0283,0,0,0,269,-11,24.4,-30.9,24.33,-0.02,-0.26,3.1,1009.32,49.819,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6726,2018-04-16 19:52:09:770
0.0287,0.0096,9.795,0.045,0.004,9.8065,0.0077,-0.0232,-0.0403,0.0037,0.0012,0.0024,267,-10.9,24.5,-31,24.33,-0.02,-0.26,3.1,1009.32,49.819,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6826,2018-04-16 19:52:09:870
0.0359,-0.012,9.7567,0.0442,0.0035,9.8066,-0.0063,0.0083,-0.0379,-0.0012,-0.0012,0.0012,267,-10.8,24.5,-31.2,23.47,-0.02,-0.26,3.1,1009.32,49.819,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,6926,2018-04-16 19:52:09:970
0.0311,0.0192,9.7926,0.0442,0.0035,9.8066,-0.0129,0.0159,-0.014,0.0024,-0.0012,0.0024,267,-10.9,24.4,-31.3,23.47,-0.02,-0.26,3.1,1009.32,37.329,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,7026,2018-04-16 19:52:10:070
0.0311,-0.0072,9.7519,0.044,0.0033,9.8066,-9.00E-04,-0.0033,-0.0451,-0.0012,0,0.0012,267,-10.9,24.4,-31.3,24.34,-0.02,-0.26,3.1,1009.32,37.329,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,7126,2018-04-16 19:52:10:170
0.0215,0.0144,9.771,0.0433,0.0029,9.8066,0.019,0.0067,-0.0427,0,0,0.0012,267,-10.8,24.4,-31.2,24.34,-0.02,-0.25,3.1,1009.32,37.329,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,7226,2018-04-16 19:52:10:270
0.0359,0.0168,9.7782,0.0433,0.0029,9.8066,0.019,0.0067,-0.0427,0,0,0.0012,267,-10.8,24.4,-31.2,24.34,-0.02,-0.25,3.1,1009.33,37.608,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,7326,2018-04-16 19:52:10:370
0.0479,0,9.783,0.0432,0.0027,9.8066,0.0046,0.0189,-0.0092,0.0012,0,0,267,-10.8,24.4,-31.2,24.34,-0.02,-0.25,3.1,1009.33,37.608,30.445162,-84.3005,131.51,NaN,,0,38.709675,,9-Jul,7426,2018-04-16 19:52:10:470
0.0215,0.0096,9.8093,0.0434,0.0028,9.8066,-0.0219,0.0068,0.0028,0,-0.0012,0,267,-10.9,24.4,-31.6,24.34,-0.02,-0.25,3.1,1009.32,37.608,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,7526,2018-04-16 19:52:10:570
0.0718,0.0168,9.783,0.043,0.0032,9.8066,0.0216,0.0016,-0.0212,0.0049,-0.0012,0.0012,267,-10.5,24.4,-32.4,22.32,-0.02,-0.25,3.1,1009.32,37.255,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,7626,2018-04-16 19:52:10:670
0.0311,0.0048,9.7734,0.0441,0.0035,9.8066,-0.0058,0.0132,-0.0475,0.0012,0,0,267,-9.8,24.4,-33.5,22.31,-0.02,-0.26,3.1,1009.32,37.255,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,7726,2018-04-16 19:52:10:770
0.0215,0.0287,9.7878,0.0452,0.0039,9.8065,-0.0236,0.0248,-0.0188,0.0012,0,-0.0012,267,-9.2,24.5,-34.7,19.46,-0.02,-0.26,3.1,1009.33,37.255,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,7826,2018-04-16 19:52:10:870
0.0742,0.0287,9.7878,0.0452,0.0039,9.8065,-0.0236,0.0248,-0.0188,0.0012,0,-0.0012,267,-9.2,24.5,-34.7,19.46,-0.02,-0.26,3.1,1009.33,38.026,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,7926,2018-04-16 19:52:10:970
0.0239,0.0024,9.7686,0.0448,0.0038,9.8065,0.0319,-0.0014,-0.0211,-0.0012,0.0024,0.0012,267,-9.3,24.4,-34.4,20.22,-0.02,-0.26,3.1,1009.33,38.026,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,8027,2018-04-16 19:52:11:071
0.0623,-0.012,9.7734,0.0451,0.004,9.8065,-0.0211,-0.0184,-0.0283,0.0012,0,-0.0012,267,-9.3,24.4,-34.7,20.21,-0.02,-0.26,3.1,1009.32,38.026,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,8127,2018-04-16 19:52:11:171
0.0192,0.0192,9.795,0.0448,0.004,9.8065,-0.04,-0.0016,-0.0427,0.0012,0.0012,0.0012,267,-9.2,24.3,-34.6,20.21,-0.02,-0.26,3.1,1009.32,38.026,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,8226,2018-04-16 19:52:11:270
0.0742,0.0311,9.8046,0.0442,0.0041,9.8066,0.0277,0.0222,-0.0116,0.0012,0,0.0024,267,-9.2,24.3,-34.4,20.21,-0.02,-0.26,3.1,1009.32,38.878,30.445162,-84.3005,131.51,NaN,,0,38.709675,,10-Jul,8326,2018-04-16 19:52:11:370
0.0383,0.0168,9.7615,0.0442,0.0041,9.8066,0.0277,0.0222,-0.0116,0.0012,0,0.0024,269,-9.1,24.4,-34.2,20.22,-0.02,-0.26,3.1,1009.33,38.878,30.445168,-84.3005,131.82,NaN,,0,25.806452,,9-Jul,8426,2018-04-16 19:52:11:470
0.0718,0.0096,9.7926,0.0438,0.0048,9.8066,0.004,0.0239,-0.0475,0,0.0012,0.0024,269,-9.3,24.6,-34.2,20.22,-0.02,-0.26,3.1,1009.32,38.878,30.445168,-84.3005,131.82,NaN,,0,25.806452,,9-Jul,8526,2018-04-16 19:52:11:570
0.0431,-0.0072,9.7375,0.0449,0.0048,9.8065,-0.0353,-0.0216,0.0579,0.0012,-0.0012,0.0012,267,-9.3,24.6,-34.2,20.22,-0.02,-0.26,3.1,1009.32,41.395,30.445168,-84.3005,131.82,NaN,,0,25.806452,,9-Jul,8627,2018-04-16 19:52:11:671
