ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
-1.7961,5.102,8.1817,-2.0355,5.2368,8.0417,-0.3886,0.0195,0.2238,0.0766,-0.0493,-0.0381,16.903,20.71,-33.9,-22.98,225.8,-32.02,14.32,2,1006.02,38.007,,,,NaN,,,,,0 / 18,5,2018-04-26 01:05:55:339,,,
-1.7161,5.2115,8.2609,-1.9971,5.2597,8.0364,-0.3072,0.0011,0.0826,0.03,-0.0565,-0.0199,16.903,17.62,-32.46,-23.97,223.76,-32.42,13.96,2,1006.03,38.007,,,,NaN,,,,,0 / 18,104,2018-04-26 01:05:55:438,,,
-1.7388,5.232,8.0653,-1.9318,5.2626,8.0504,-0.0871,-0.0801,0.1752,0.0058,-0.0875,-0.0293,16.903,15.59,-30.83,-23.35,219.67,-32.48,13.83,2,1006.03,25.381,,,,NaN,,,,,0 / 18,204,2018-04-26 01:05:55:538,,,
-1.8116,5.2284,7.9646,-1.4853,5.2733,8.1377,0.1797,-0.017,0.0519,-0.0742,-0.3615,0.184,16.903,10.37,-30.75,-21.81,199.97,-32.3,12.68,2,1006.03,25.381,,,,NaN,,,,,0 / 18,304,2018-04-26 01:05:55:638,,,
-2.4133,5.6341,9.1413,-0.7438,5.5487,8.0557,0.1809,-0.0429,-0.9941,0.4561,-1.4137,0.5794,16.903,0.51,-33.61,-16.03,178.56,-34.45,5.28,2,1006.03,25.381,,,,NaN,,,,,0 / 18,404,2018-04-26 01:05:55:738,,,
2.0238,5.8774,5.5357,0.4254,4.8413,8.5215,-0.1392,-0.2176,1.3708,-1.0857,-0.8386,-0.1049,16.903,-5.08,-38.17,-14.46,170.63,-29.57,-2.86,2,1006.03,25.381,,,,NaN,,,,,0 / 18,505,2018-04-26 01:05:55:839,,,
0.4744,5.108,7.2186,0.6954,4.0351,8.9146,-0.8324,0.5971,-0.0246,-0.8851,0.0973,0.0017,16.903,2.29,-38.65,-20.87,187.65,-24.29,-4.46,2,1006.03,27.241,,,,NaN,,,,,0 / 18,604,2018-04-26 01:05:55:938,,,
0.497,3.7042,10.5002,0.6522,3.9494,8.9562,0.2772,0.2402,-1.1096,0.1419,-0.0105,-0.1943,16.903,7.75,-36.99,-26.5,200.89,-22.07,-3.17,2,1006.03,27.241,,,,NaN,,,,,0 / 18,705,2018-04-26 01:05:56:039,,,
1.2431,4.3278,8.8894,0.829,4.2903,8.7831,-0.3357,0.5109,0.427,0.1461,-0.1509,-0.3531,19.016,9.19,-38.28,-27.06,206.35,-25.3,-5.42,2,1006.03,27.241,,,,NaN,,,,,0 / 18,804,2018-04-26 01:05:56:138,,,
1.9092,4.3038,10.5494,0.5979,4.0293,8.9243,-0.4157,-0.4446,-0.085,-0.2149,0.128,0.0165,19.016,9.74,-37.7,-27.19,208.69,-25.93,-5.39,2,1006.02,32.616,,,,NaN,,,,,0 / 18,905,2018-04-26 01:05:56:239,,,
0.4684,4.1677,8.7454,0.5873,4.0436,8.9186,-0.1577,-0.2535,0.1349,0.0647,-0.158,-0.0208,19.016,11.27,-36.07,-28.2,210.11,-24.17,-3.22,2,1006.02,32.616,,,,NaN,,,,,0 / 18,1004,2018-04-26 01:05:56:338,,,
1.4413,4.8215,9.4651,0.6234,4.0843,8.8975,-0.5833,-0.5917,-0.7932,0.0131,0.205,-0.1497,19.016,11.81,-36.35,-28.71,213.64,-24.6,-4.01,2,1006.02,32.616,,,,NaN,,,,,0 / 18,1104,2018-04-26 01:05:56:438,,,
0.4541,4.5289,9.0225,0.4412,4.2245,8.8428,-0.2746,-0.613,-0.1449,0.1444,0.0175,-0.1575,19.016,14.28,-37.23,-28.84,216.02,-25.51,-2.86,2,1006.02,37.46,,,,NaN,,,,,0 / 18,1204,2018-04-26 01:05:56:538,,,
0.6582,4.8058,9.1005,0.3468,4.3294,8.7961,-0.1964,-0.8489,0.3509,0.239,0.1771,0.1124,19.016,14.96,-35.62,-29.86,219.91,-26.19,-2.26,2,1006.02,37.46,,,,NaN,,,,,0 / 18,1304,2018-04-26 01:05:56:638,,,
0.9077,5.22,8.6411,0.3422,4.7088,8.5992,-0.5596,-0.0693,0.6164,0.3574,0.2377,0.4679,19.016,15.58,-35.96,-29.65,224.47,-28.69,-2.28,2,1006.02,37.46,,,,NaN,,,,,0 / 18,1405,2018-04-26 01:05:56:739,,,
0.3669,5.1826,8.2681,0.5736,5.6294,8.0135,-0.3229,-1.0697,-0.0958,0.9722,0.0877,0.3441,19.016,14.27,-39.15,-27,218.82,-31.9,-3.26,2,1006.02,25.153,,,,NaN,,,,,0 / 18,1505,2018-04-26 01:05:56:839,,,
0.7465,6.9116,7.8806,0.59,5.7576,7.9207,-0.1862,-0.04,0.1306,-0.1499,0.1415,-0.6513,19.016,13.24,-38.98,-25.02,219.08,-35.02,-4.09,2,1006.01,25.153,,,,NaN,,,,,0 / 18,1605,2018-04-26 01:05:56:939,,,
0.5484,5.7317,7.9382,0.0307,5.6355,8.0297,-0.2797,0.9188,0.1562,-0.1269,0.1217,-0.5643,19.016,16.34,-37.91,-24.68,224.73,-35.23,-1.7,2,1006.01,25.153,,,,NaN,,,,,0 / 18,1704,2018-04-26 01:05:57:038,,,
-0.0055,5.0346,8.2585,-0.0547,5.6503,8.0192,-0.1739,0.419,-0.1947,-0.0546,-0.1825,-0.3958,19.016,18.78,-37.44,-22.89,228.07,-35.17,0.39,2,1006.02,25.153,,,,NaN,,,,,0 / 18,1804,2018-04-26 01:05:57:138,,,
-0.033,5.5186,8.2717,-0.2101,5.3208,8.239,-0.4429,0.5395,-0.2873,-0.3362,-0.4468,-0.9398,19.016,19.46,-34.7,-27.2,231.61,-32.85,1.46,2,1006.02,25.442,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,1905,2018-04-26 01:05:57:239,,,
-0.4341,4.4422,8.6495,-0.2301,4.4647,8.7321,0.0191,0.9119,0.1456,-0.7833,-0.506,-0.9729,19.016,20.52,-31.56,-28.85,236.68,-29.56,1.72,2,1006.03,25.442,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2005,2018-04-26 01:05:57:339,,,
-0.1858,3.6295,8.713,-0.0289,4.381,8.7774,-0.1385,0.5254,0.236,0.0471,-0.7935,-1.1191,19.016,21.6,-27.49,-31.28,244.85,-26.52,0.19,2,1006.03,25.442,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2105,2018-04-26 01:05:57:439,,,
0.2965,3.7198,8.6891,0.1838,4.5172,8.7061,-0.4533,0.4164,0.0313,0.1333,-0.9857,-1.6545,26.411,22.4,-24.78,-33.65,252.46,-26.84,-0.43,2,1006.03,27.16,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2205,2018-04-26 01:05:57:539,,,
0.6988,4.6192,8.8258,0.3256,4.5308,8.695,-0.4107,-0.5076,0.4452,-0.1785,-1.0621,-1.9661,26.411,22.62,-19.61,-35.06,265.33,-27.51,-2.14,2,1006.03,27.16,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2304,2018-04-26 01:05:57:638,,,
0.6713,4.9696,8.382,0.1438,4.4396,8.7467,-0.7373,-0.6783,0.847,-0.1647,-0.6682,-1.7162,26.411,22.5,-16.81,-36.93,273.04,-26.96,-1.81,2,1006.02,27.16,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2405,2018-04-26 01:05:57:739,,,
-0.2156,7.7194,7.4021,0.0391,3.8463,9.0245,-1.1289,-1.6417,0.6615,-0.9628,-0.1522,-0.2177,26.411,23.62,-13.71,-39.24,282.52,-27.44,-0.63,2,1006.02,45.646,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2504,2018-04-26 01:05:57:838,,,
0.9698,2.5472,7.5304,0.0368,3.1004,9.3071,1.1696,0.1791,-0.3008,-1.2827,0.0909,0.011,26.411,22.3,-7.67,-38.76,282,-18.42,-0.23,2,1006.02,45.646,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2605,2018-04-26 01:05:57:939,,,
-0.4389,3.1455,9.8621,0.0112,3.4606,9.1793,-2.0634,0.3371,0.0485,0.7498,0.0308,-0.4889,26.411,22.36,-6.39,-39.29,284.86,-17.32,-0.15,2,1006.03,45.646,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2704,2018-04-26 01:05:58:038,,,
2.0214,3.0901,9.2444,0.2509,3.2112,9.2661,-1.4282,0.7793,1.3632,-1.1054,-1.4461,-1.0163,26.411,21.86,-6.97,-39.67,285.22,-19.11,-1.55,2,1006.03,31.467,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2805,2018-04-26 01:05:58:139,,,
2.3545,1.0518,6.7304,2.9779,2.6208,8.9722,1.6712,1.6596,5.8997,-0.2702,-2.9446,-1.5087,26.411,10.48,-1.69,-44.24,289.76,-15.5,-18.36,2,1006.03,31.467,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,2905,2018-04-26 01:05:58:239,,,
0.2965,-0.4026,3.8673,5.9991,0.9451,7.7041,0.5773,2.4627,-0.4084,-3.1431,-6.8415,1.9798,25.355,-16.73,13.21,-40.24,326.69,-5.53,-37.91,2,1006.03,31.467,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3004,2018-04-26 01:05:58:338,,,
7.2332,-2.9971,6.3586,9.13,-3.4984,0.7998,-5.5706,-1.2908,-3.6957,-1.5445,-6.7713,3.3146,25.355,-28.1,22.25,-28.44,321.73,8.41,-63.93,2,1006.03,31.467,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3104,2018-04-26 01:05:58:438,,,
13.3368,-2.9538,1.7299,8.1895,-5.3954,0.238,-2.5832,-0.3057,-0.0895,0.3046,-0.1438,1.4471,25.355,-27.9,30.93,-20.62,304.15,28.71,-86.97,2,1006.03,31.95,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3204,2018-04-26 01:05:58:538,,,
10.319,-5.1835,0.4285,7.6628,-6.1104,-0.4255,-4.0198,2.2601,-4.0139,1.6075,-0.746,1.3298,25.355,-26,33.48,-19.41,296.78,38.53,-93.18,2,1006.03,31.95,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3305,2018-04-26 01:05:58:639,,,
11.4447,-7.8274,0.8759,7.041,-6.7458,1.0743,3.7368,1.3318,9.663,1.96,-0.0997,0.3925,25.355,-24.25,33.21,-21.58,289.9,42.47,-88.33,0,1006.04,31.95,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3404,2018-04-26 01:05:58:738,,,
3.177,-8.167,-8.385,6.4965,-7.2448,1.2425,-0.5231,0.0783,0.8377,-0.1103,-0.7023,0.5701,25.355,-18.49,33.74,-24.93,286.82,47.61,-79.17,0,1006.05,42.875,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3505,2018-04-26 01:05:58:839,,,
9.3402,-6.4609,6.1558,6.4986,-7.2263,1.336,1.1605,-1.4484,7.4685,1.9091,-0.8776,0.1207,25.355,-20.1,31.82,-27.71,277.44,47.45,-78.38,0,1006.05,42.875,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3604,2018-04-26 01:05:58:938,,,
5.8676,-7.3627,0.7511,6.6907,-7.0207,1.4766,-0.252,-0.5881,1.7637,0.5876,0.1599,-0.2531,2.113,-21.79,29.55,-27.64,271.09,47.84,-79.94,0,1006.05,42.875,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3705,2018-04-26 01:05:59:039,,,
5.864,-7.0954,1.7083,6.8944,-6.8214,1.4739,1.1653,-0.1726,-0.8422,0.7215,-0.6958,-0.4468,2.113,-22.95,27.35,-27.66,266.08,45.7,-77.55,0,1006.04,39.634,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,3804,2018-04-26 01:05:59:138,,,
5.7638,-6.6078,2.3284,7.0807,-6.6949,1.1303,0.1755,0.0372,-0.1224,-0.123,-0.2641,-0.0883,2.113,-24.95,27.13,-26.94,268.62,43.28,-79.65,0,1006.04,39.634,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,3905,2018-04-26 01:05:59:239,,,
6.3857,-6.7198,1.3821,7.0759,-6.6998,1.1313,-0.1727,-0.8333,0.2108,0.0036,0.0473,0.0628,2.113,-25.69,26.61,-27.22,268.16,43.08,-80.92,0,1006.05,39.634,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4004,2018-04-26 01:05:59:338,,,
6.8333,-5.5881,0.8471,6.9488,-6.8866,0.7245,-0.9959,0.1672,-0.7911,-0.3027,-0.3503,0.2605,2.113,-25.42,28.72,-25.33,273.54,44.59,-84.05,0,1006.04,31.318,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4104,2018-04-26 01:05:59:438,,,
7.2929,-8.48,0.1694,6.8068,-7.0626,0.1542,-0.2806,2.5063,-0.0094,-0.2764,-0.2973,0.2302,2.113,-26.07,28.88,-23.6,273.01,45.2,-87.27,0,1006.09,31.318,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4204,2018-04-26 01:05:59:538,,,
7.0625,-7.1255,0.4237,6.775,-7.0942,0.0874,0.5092,-0.8853,-0.3474,0.0556,-0.2206,0.0517,2.113,-26.46,30.33,-23.01,274.3,46.32,-89.26,0,1006.09,31.318,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4304,2018-04-26 01:05:59:638,,,
5.6933,-6.9546,-0.5227,6.4864,-7.3538,-0.2905,2.2949,-1.1599,0.4903,-0.257,-0.183,0.2399,0.71,-25.38,31.53,-21.69,277.88,48.56,-92.56,0,1006.1,31.318,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4405,2018-04-26 01:05:59:739,,,
2.6517,-6.1371,0.0878,5.6178,-8.0236,-0.5463,-6.1952,0.6864,2.064,-0.4038,0.8182,2.3328,0.71,-24.95,34.11,-21.06,272.14,54.88,-95.55,0,1006.1,31.187,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4504,2018-04-26 01:05:59:838,,,
5.0272,-10.0813,0.9491,4.4159,-8.7276,-0.7514,-0.5671,1.3661,-1.4955,-0.8729,0.4232,0.6253,0.71,-16.44,39.44,-19.04,286.35,61.68,-95.13,0,1006.14,31.187,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4605,2018-04-26 01:05:59:939,,,
4.7097,-8.1898,-0.561,4.1455,-8.8692,-0.6227,-0.0415,-1.4306,-0.1237,0.1843,-0.5982,0.233,0.71,-15.26,39.68,-18.56,286.52,64.7,-98.54,0,1006.06,31.187,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4704,2018-04-26 01:06:00:038,,,
3.7081,-7.5602,-0.4471,3.9815,-8.9349,-0.7422,-0.0393,0.2688,0.1635,0.1271,-0.5217,0.0234,0.71,-15.75,39.97,-19.02,283.93,65.62,-100.56,0,1006.03,56.828,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Jul,4804,2018-04-26 01:06:00:138,,,
3.9982,-11.3719,-0.4447,3.773,-9.024,-0.754,0.8934,0.4624,1.3682,-0.0646,0.1205,0.1403,0.71,-15.74,39.87,-19.02,282.73,66.56,-101.24,0,1006.03,56.828,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,4905,2018-04-26 01:06:00:239,,,
3.5506,-9.8188,-0.681,3.6747,-9.0659,-0.7361,0.106,-0.936,0.7659,-0.1727,0.33,0.138,0.71,-14.34,39.38,-18.8,284.83,67.54,-101.33,0,1006.07,56.828,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5004,2018-04-26 01:06:00:338,,,
3.2832,-9.283,-1.1944,3.5446,-9.1117,-0.8058,-0.0586,-0.037,0.4732,-0.2117,0.453,0.1551,0.71,-12.57,40.52,-18.69,288.9,68.25,-102.81,0,1006.07,55.379,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5105,2018-04-26 01:06:00:439,,,
3.5351,-9.0374,-1.2555,3.5075,-9.119,-0.8822,-0.1965,0.0011,0.5063,-0.2479,0.4353,0.11,0.71,-11.94,41.2,-18.31,292.35,68.37,-104.12,0,1006.09,55.379,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5204,2018-04-26 01:06:00:538,,,
3.4336,-9.0892,-1.3215,3.4459,-9.1326,-0.9784,-0.0341,-0.2122,0.4063,-0.2146,0.3599,0.0909,0.71,-10.38,42.01,-19.13,297.65,68.51,-104.98,0,1006.11,55.379,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5305,2018-04-26 01:06:00:639,,,
3.8049,-8.8713,-0.8969,3.4725,-9.1288,-0.9185,-1.1632,-0.5406,-0.2635,-0.0533,0.3495,0.0104,0.71,-9.6,42.35,-17.42,299.38,68.6,-106.07,0,1006.11,39.949,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5404,2018-04-26 01:06:00:738,,,
5.4259,-7.8359,-0.6522,3.4876,-9.1365,-0.773,-1.5848,-0.1827,0.0413,0.3565,-0.1774,0.0086,0.71,-9.58,42.16,-18.55,295.84,68.65,-102.5,0,1006.11,39.949,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5505,2018-04-26 01:06:00:839,,,
4.736,-9.7911,-0.5562,3.5571,-9.1278,-0.5163,-0.662,-0.5509,0.0674,0.1783,0.0321,-0.0768,0.71,-9.83,41.53,-19.84,293.5,68.71,-100.03,0,1006.14,39.949,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5604,2018-04-26 01:06:00:938,,,
4.2764,-8.2958,-0.5946,3.5587,-9.1337,-0.3841,-0.8076,-1.1671,0.5267,0.266,0.0355,0.1098,0.71,-8.83,41.42,-19.17,293.24,68.6,-96.16,0,1006.14,39.949,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5705,2018-04-26 01:06:01:039,,,
4.3707,-7.7636,-0.9844,3.2339,-9.2609,-0.1198,-2.2411,-0.9863,0.7397,0.213,0.0692,0.3835,0.71,-9.49,40.56,-21.04,285.14,70.74,-92.12,0,1006.13,51.052,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5804,2018-04-26 01:06:01:138,,,
5.9977,-8.9411,-1.0648,2.8546,-9.3842,-0.1581,-2.6421,-0.1478,1.2977,-0.0064,-0.157,0.3505,0.71,-7.08,39.77,-20.7,286.47,72.08,-91.79,0,1006.13,51.052,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,5905,2018-04-26 01:06:01:239,,,
5.3973,-10.109,-0.9209,2.8507,-9.3828,-0.2676,-1.5543,1.1045,0.0405,-0.04,-0.3711,0.1537,0.71,-6.89,40.88,-20.27,287.25,73.06,-93.17,0,1006.15,51.052,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6004,2018-04-26 01:06:01:338,,,
2.629,-9.1735,1.111,3.7848,-8.9845,-1.0911,2.7915,3.4421,0.3634,-0.6244,-0.7828,-1.0108,0.71,-11.54,41.51,-19.62,283.45,70.53,-97.08,0,1005.97,40.368,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6105,2018-04-26 01:06:01:439,,,
3.3978,-10.5159,-2.335,4.2394,-8.6649,-1.7842,-0.0479,-0.1579,-0.5574,-0.8172,-0.4286,-0.6523,0.71,-15.91,39.86,-14.22,298.84,62.04,-112.82,0,1005.96,40.368,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6205,2018-04-26 01:06:01:539,,,
4.3456,-8.4354,-1.3239,4.5993,-8.2347,-2.6969,1.2588,-1.3956,-0.009,-0.2967,-0.9889,-0.5255,0.71,-18.05,41.42,-12.08,302.43,59.08,-117.01,0,1005.96,40.368,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6304,2018-04-26 01:06:01:638,,,
2.4452,-6.1166,-2.7608,4.6011,-8.1475,-2.9469,1.9297,-2.9289,0.1693,0.0255,-0.1378,0.0617,0.71,-20.11,40.35,-8.83,303.86,56.15,-122.64,0,1005.95,55.584,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6405,2018-04-26 01:06:01:739,,,Out
3.9732,-5.8445,-3.6184,4.6044,-8.2148,-2.7482,-1.4,-0.4343,1.6793,0.2126,0.193,0.0259,0.71,-20.37,40.33,-10.26,302.01,56.87,-120.83,0,1005.95,55.584,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6504,2018-04-26 01:06:01:838,,,Out
4.9819,-9.1939,-4.5792,4.5211,-8.2718,-2.7153,0.6628,2.3304,5.309,0.2027,-0.1596,0.0378,0.71,-20.26,39.22,-11.76,299.65,57.48,-120.99,0,1006.01,55.584,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6605,2018-04-26 01:06:01:939,,,Out
5.1705,-16.7753,-6.5223,4.4453,-8.2093,-3.0137,-0.1152,4.8186,-4.1472,-0.507,1.2467,0.4924,0.71,-20.54,40.27,-8.78,301.05,56.81,-124.14,0,1006.04,44.935,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6704,2018-04-26 01:06:02:038,,,Out
4.9067,-8.0947,-0.1484,4.3392,-8.3707,-2.709,-2.9372,1.566,-3.1734,0.0087,0.4366,0.1755,0.71,-18.08,40.91,-8.52,308.94,56.81,-123.93,0,1006.04,44.935,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6805,2018-04-26 01:06:02:139,,,Out
5.0511,-7.2447,-1.0984,3.9986,-8.6453,-2.3465,0.5245,-1.2023,-1.1162,0.4914,0.4675,0.5073,0.71,-14.95,42.74,-11.64,308.5,61.8,-120.41,0,1006.04,44.935,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,6904,2018-04-26 01:06:02:238,,,Out
3.5757,-8.592,-0.5598,3.9171,-8.8665,-1.5089,-0.4138,-1.089,0.8928,0.5589,0.526,0.0278,0.71,-13.62,41.28,-14.46,303.61,63.74,-116.37,0,1006.08,44.935,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7005,2018-04-26 01:06:02:339,,,Out
4.2059,-7.6962,-2.0292,3.4537,-9.1253,-1.0186,-1.3117,-1.5385,1.0237,0.3814,0.1993,0.4856,0.71,-11.71,41.28,-17.54,298.7,66.17,-108.69,0,1006.08,51.962,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7104,2018-04-26 01:06:02:438,,,Out
5.0248,-7.4988,-2.1323,3.0861,-9.2764,-0.813,-2.5255,-0.858,0.8107,0.3933,-0.0153,0.7014,0.71,-8.75,41.56,-18.4,296.38,71.01,-104.76,0,1006.07,51.962,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7204,2018-04-26 01:06:02:538,,,Out
5.2791,-11.8595,-0.0765,3.2739,-9.2333,-0.5147,0.0244,3.5833,-2.6518,0.3703,-0.2513,-0.2764,0.71,-8.4,40.76,-20.71,293.33,70.26,-98.93,0,1006.1,51.962,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7304,2018-04-26 01:06:02:638,,,Out
3.1543,-12.8624,2.2517,3.7993,-8.9922,-0.971,1.0823,2.0298,0.1902,-1.2236,-0.0843,-0.8519,0.71,-11.83,39.98,-18.89,294.28,66.44,-104.34,0,1006.1,52.574,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7405,2018-04-26 01:06:02:739,,,Out
5.7518,-9.5467,-1.8288,5.3319,-7.9622,-2.0999,0.0662,0.1372,-1.9362,-1.1527,0.207,-1.503,0.71,-17.34,41.26,-14.12,296.87,62.07,-111.46,0,1006.1,52.574,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7504,2018-04-26 01:06:02:838,,,Out
7.318,-8.9218,-0.4111,6.132,-7.5007,-1.541,2.3337,0.9051,0.3976,0.4996,0.1876,-0.4637,0.71,-22.76,36.83,-14.88,297.33,49.18,-107.23,0,1005.93,52.574,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7604,2018-04-26 01:06:02:938,,,Out
4.0054,-10.3281,-1.8468,5.8667,-7.8285,-0.7304,1.6749,-1.1701,8.2075,1.3491,0.1069,0.5046,0.71,-21.74,36.26,-17.68,294.17,49.87,-104.11,0,1005.93,56.733,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7705,2018-04-26 01:06:03:039,,,Out
4.0412,-6.7896,-8.331,5.7034,-7.8209,1.5941,-2.6065,1.1412,5.3977,2.0975,0.7008,0.1703,0.71,-18.85,33.2,-25.21,276.21,54.65,-87.19,0,1005.91,56.733,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7804,2018-04-26 01:06:03:138,,,Out
16.4046,-0.3448,0.9407,7.0175,-6.5983,1.8583,-8.6816,-6.1603,0.5359,-1.1568,1.9168,-5.1088,0.71,-21.48,25.88,-30.17,271.02,42.27,-75.17,0,1005.93,56.733,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,7904,2018-04-26 01:06:03:238,,,Out
13.3678,-2.4902,3.8253,8.9177,-1.1604,3.9196,-0.1898,4.3429,-2.6346,-2.0161,2.4554,-5.7688,0.71,-25.7,16.07,-33.95,299,6.79,-66.27,2,1005.93,54.252,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,8004,2018-04-26 01:06:03:338,,,Out
9.0465,-5.5447,6.6716,7.2655,1.0075,6.5142,-1.2842,4.1091,-1.0791,-0.1219,4.3335,-3.6534,0.71,-19.31,12.96,-39.22,316.21,-5.89,-48.12,2,1005.97,54.252,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,8104,2018-04-26 01:06:03:438,,,Out
6.9897,-1.0563,9.2324,1.9783,2.7101,9.2183,-1.482,4.2381,1.4786,0.251,4.8544,-2.1131,0.71,2.08,7.83,-44.22,330.1,-16.04,-12.11,2,1005.99,54.252,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,8204,2018-04-26 01:06:03:538,,,Out
2.5753,-1.1201,7.4045,0.131,3.5624,9.1394,-1.0802,1.6755,0.2748,0.8834,0.8673,-0.2539,0.71,13.45,6.89,-43.01,323.44,-16.85,-1.52,2,1005.99,54.252,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,8304,2018-04-26 01:06:03:638,,,Out
0.226,2.2691,8.8378,0.7963,4.7965,8.5203,-0.5953,0.8714,1.4581,2.3774,-0.9145,0.2342,0.71,12.48,2.08,-43.35,324.08,-21.29,-0.82,2,1005.99,48.509,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,8405,2018-04-26 01:06:03:739,,,Out
