ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
-0.3242,3.2346,9.278,0.2918,3.8314,9.0261,0.0183,0.032,0.1697,0.0627,0.0289,0.3635,12.677,14.85,-15.22,-29.55,261.52,-22.81,-1.4,2,1015.26,64.225,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,4,2018-04-20 21:51:21:639,,,
0.3347,3.6656,8.7322,0.1948,3.7565,9.0602,-0.4497,0.4678,-0.3338,-0.1227,0.302,0.3004,12.677,14.35,-15.76,-29.73,257.95,-22.99,-1.85,2,1015.26,48.058,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,104,2018-04-20 21:51:21:739,,,
0.3538,3.1046,10,0.2892,3.6982,9.0816,0.0387,0.5733,-0.3573,0.0929,-0.1564,-0.0253,12.677,14.35,-15.28,-31.1,260.29,-21.84,-1.29,2,1015.26,48.058,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,204,2018-04-20 21:51:21:839,,,
0.8683,3.4778,8.9961,0.1276,3.4077,9.1982,-0.1118,0.1926,-0.6193,-0.4986,0.326,0.0963,12.677,14.57,-14.78,-30.98,257.68,-20.33,-0.79,2,1015.26,48.058,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,303,2018-04-20 21:51:21:938,,,
0.0172,3.1082,9.2624,0.2451,3.3516,9.2164,0.1761,-0.0072,0.3255,0.2374,-0.3991,-0.5356,12.677,14.58,-13.28,-31.71,264.86,-19.98,-1.52,2,1015.25,48.058,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,404,2018-04-20 21:51:22:039,,,
-0.4938,3.1106,8.9122,0.398,3.0185,9.3256,0.024,0.7227,-0.7706,-0.3821,-0.3235,0.1509,12.677,14.3,-13.37,-31.87,263.16,-19.35,-1.12,2,1015.25,44.027,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,503,2018-04-20 21:51:22:138,,,
0.8719,2.7663,10.0696,0.3621,3.2261,9.2573,0.0171,0.3029,0.2113,0.3472,-0.0363,-0.2973,12.677,14.1,-12.84,-32.47,262.74,-19.2,-2.24,2,1015.25,44.027,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,604,2018-04-20 21:51:22:239,,,
1.0079,2.735,9.7518,0.2979,2.8445,9.3838,-0.0948,0.9329,0.391,-0.5513,-0.0686,-0.1799,12.677,15.06,-11.92,-32.08,261.65,-16.86,-1.82,2,1015.25,44.027,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,703,2018-04-20 21:51:22:338,,,
0.2989,2.0234,9.0621,0.1165,2.5152,9.4814,-2.6659,-0.1137,0.027,-0.5349,0.4042,0.3252,14.79,15.07,-10.38,-33.01,269.48,-16.86,-1.82,2,1015.26,43.31,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,804,2018-04-20 21:51:22:439,,,
2.8582,3.6187,6.9067,0.3321,2.8136,9.392,-2.4186,0.2201,1.9841,0.0861,-0.7731,-0.8956,14.79,16.13,-9.88,-32.06,267.7,-16.27,-0.11,2,1015.25,43.31,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,904,2018-04-20 21:51:22:539,,,
2.7377,1.7393,9.6558,0.6902,2.5699,9.4422,0.0216,0.973,-0.2588,-0.437,-0.8126,-0.8304,14.79,13.2,-8.11,-34.98,274.33,-15.19,-4.18,2,1015.25,43.31,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1004,2018-04-20 21:51:22:639,,,
0.3287,0.2632,11.7884,1.6114,2.3324,9.3915,0.7878,0.8705,-1.3952,-0.3848,-0.0258,-0.2758,14.79,11.46,-6.4,-37.37,277.99,-13.75,-9.74,2,1015.25,44.08,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1104,2018-04-20 21:51:22:739,,,
0.9542,2.0451,10.9428,1.8359,2.4533,9.3192,0.4,0.0754,-0.3682,0.3314,-0.4072,-0.0553,14.79,11.89,-6.79,-36.5,273.5,-13.29,-9.7,2,1015.25,44.08,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1204,2018-04-20 21:51:22:839,,,
1.2168,2.3485,9.4855,1.7192,2.4143,9.3515,0.0292,-0.1599,-0.2031,-0.088,0.1619,-0.1157,14.79,10.69,-6.36,-37.38,278.61,-14.25,-10.42,2,1015.25,44.08,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1303,2018-04-20 21:51:22:938,,,
1.3613,2.2353,9.1736,1.4301,2.537,9.3677,-0.0402,0.3528,-0.4398,-0.0227,0.2613,-0.291,14.79,11.71,-5.92,-36.48,279.64,-14.99,-8.68,2,1015.26,44.08,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1404,2018-04-20 21:51:23:039,,,
1.4783,2.1487,9.9113,1.2785,2.6002,9.3723,-0.5403,0.4589,-0.2362,0.0921,0.2181,-0.1403,15.847,13.86,-6.24,-35.74,279.6,-15.37,-7.77,2,1015.24,40.707,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1504,2018-04-20 21:51:23:139,,,
1.6991,1.9476,9.7554,1.1955,2.6444,9.3709,-0.338,0.3776,0.2086,-0.0335,0.1722,-0.0642,15.847,13.25,-6.14,-36.41,280.82,-15.74,-7.94,2,1015.24,40.707,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1604,2018-04-20 21:51:23:239,,,
1.6036,2.2691,9.1964,1.2207,2.6813,9.3572,-0.2025,0.4064,0.3586,-0.0119,0.0127,-0.0843,15.847,12.75,-5.82,-35.95,281.31,-15.88,-7.56,2,1015.25,40.707,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1704,2018-04-20 21:51:23:339,,,
1.6311,1.9067,9.1496,1.2514,2.6899,9.3507,-0.4156,0.7409,1.8119,0.0218,-0.0524,-0.0274,15.847,13.67,-6.12,-36.15,280.64,-15.91,-7.62,2,1015.25,47.774,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1804,2018-04-20 21:51:23:439,,,
1.6705,1.9428,7.6359,2.1613,2.6882,9.1836,-0.0142,1.5848,1.8209,0.1258,-1.0296,0.2477,15.847,12.18,-5.69,-36.22,280.64,-15.69,-9.23,2,1015.25,47.774,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,1904,2018-04-20 21:51:23:539,,,
2.4977,0.6353,8.4144,3.0687,2.7713,8.896,0.8565,2.8192,1.6897,0.4331,-1.3262,0.8597,15.847,5.34,-8.5,-37.73,276.71,-16.41,-19.03,2,1015.25,47.774,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,2004,2018-04-20 21:51:23:639,,,
1.6299,0.3355,2.3632,7.8911,2.1133,5.4314,1.7926,3.0497,0.3488,1.3577,-6.1422,3.0998,15.847,-15.76,-12.52,-34.07,253.24,-12.44,-55.46,2,1015.25,55.623,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,2104,2018-04-20 21:51:23:739,,,
12.8891,1.5081,7.2629,9.5618,0.5559,2.1211,-5.1281,-0.1272,0.4926,2.4785,-5.5821,3.7692,29.58,-33.46,-11.59,-22.88,237.18,-3.25,-77.49,2,1015.26,55.623,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,2204,2018-04-20 21:51:23:839,,,
14.8636,-0.3195,0.0087,9.3872,-1.7256,-2.2668,-6.9564,-0.2229,0.745,2.6517,-3.3393,1.1023,29.58,-46.22,-5.65,3.32,175.24,4.82,-92.71,0,1015.25,55.623,30.453497,-84.31869,57.44,NaN,,0,58.7871,,0 / 19,2303,2018-04-20 21:51:23:938,,,
11.1582,-1.3958,-7.5754,9.2027,-1.4577,-3.0694,-1.4241,0.154,-0.8172,-0.6649,-0.3315,-0.6134,29.58,-48.05,-4.34,11.18,194.32,11.35,-106.95,0,1015.27,53.093,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2404,2018-04-20 21:51:24:039,,,
6.9849,-2.4662,-2.3134,9.1289,-1.3289,-3.3367,-1.1872,0.33,-1.242,-0.0158,-0.4699,-0.2203,29.58,-45.88,-7.19,13.24,194.97,7.79,-110.08,0,1015.27,53.093,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2504,2018-04-20 21:51:24:139,,,
9.1253,-1.7257,-2.4226,9.2898,-0.8707,-3.0295,1.6057,0.8649,1.0137,-0.0639,0.5708,-0.1722,29.58,-44.87,-7.6,13.45,194.55,5.7,-110.12,0,1015.28,53.093,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2603,2018-04-20 21:51:24:238,,,
7.6331,-1.8028,-3.8979,9.3348,-1.0266,-2.8363,-0.4556,-0.6709,-0.3507,0.3616,0.2964,0.1521,29.58,-45.36,-7.7,11.3,191.3,6.01,-106.9,0,1015.28,47.346,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2704,2018-04-20 21:51:24:339,,,
9.6076,-1.2562,-2.5785,9.5433,-1.3646,-1.8164,0.2828,0.4961,-0.6555,0.5354,0.8895,0.2671,29.58,-46.98,-5.98,7.23,188.66,8,-100.78,0,1015.31,47.346,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2804,2018-04-20 21:51:24:439,,,
8.3935,-2.601,-1.2159,9.4416,-2.633,-0.3988,0.7599,0.6373,-0.2754,0.7167,1.0849,1.315,29.58,-48.84,-2,3.77,172.73,15.57,-92.42,0,1015.31,47.346,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,2903,2018-04-20 21:51:24:538,,,
8.9689,-2.1327,-0.2312,8.9808,-3.9466,0.0701,2.2578,-0.0901,-0.3436,0.9328,0.4797,2.2473,3.169,-48.83,3.28,3.02,174.84,15.57,-92.42,0,1015.3,47.346,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3004,2018-04-20 21:51:24:639,,,
5.254,-4.9307,0.2654,7.5539,-6.2533,0.2665,-0.6232,-1.6731,-2.4713,-0.1765,-0.1166,1.8456,3.169,-49.32,16.26,1.94,161.81,33,-87.27,0,1015.3,42.415,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3103,2018-04-20 21:51:24:738,,,
7.2201,-4.7754,0.4861,7.1842,-6.6798,0.0668,-0.0088,-0.5713,-1.3146,0.1106,-0.5217,0.9209,3.169,-47.65,22.08,4.05,164.96,42.92,-89.47,0,1015.31,42.415,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3204,2018-04-20 21:51:24:839,,,
7.1186,-8.6859,0.8843,6.8943,-6.975,0.2323,-0.9363,1.7462,-0.3892,0.2948,0.0045,0.2929,3.169,-48.09,22.62,3.8,164.67,44.31,-89.2,0,1015.31,42.415,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3304,2018-04-20 21:51:24:939,,,
7.7262,-8.7978,0.7775,6.8233,-7.0447,0.2239,-1.9901,3.5726,-0.1193,-0.0366,-0.2286,-0.133,3.169,-47.58,24.49,3.45,163.26,46.33,-87.11,0,1015.3,52.685,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3404,2018-04-20 21:51:25:039,,,
6.2377,-1.3501,0.9682,6.6613,-7.201,-0.0892,-0.9209,-0.3198,0.3767,-0.2038,-0.5184,0.4026,3.169,-47.27,25.47,5.67,163.01,47.23,-90.77,0,1015.62,52.685,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3504,2018-04-20 21:51:25:139,,,
6.2544,-7.0725,0.263,6.9423,-6.809,-1.2956,-0.1097,0.083,-0.0556,-1.2029,-0.5218,-0.3139,3.169,-47.93,22.32,9.87,176.78,43.95,-100.57,0,1015.62,52.685,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3603,2018-04-20 21:51:25:238,,,
7.6272,-12.7577,-2.2487,6.8762,-6.7625,-1.7952,-1.1892,1.5778,1.2917,-0.3636,-0.7927,-0.0487,0.946,-47.53,22.12,12.02,181.62,43.58,-104.63,0,1015.82,54.449,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3704,2018-04-20 21:51:25:339,,,
7.9459,-8.3921,-3.129,6.614,-6.69,-2.7812,1.8502,-1.1086,-1.9107,-0.7194,-1.1078,0.1026,0.946,-46.84,22.27,16.63,170.52,43.52,-106.36,0,1015.49,54.449,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3804,2018-04-20 21:51:25:439,,,
4.7145,-7.9503,-1.1248,6.3418,-6.4271,-3.8354,-0.4512,-1.5234,0.3702,-0.084,-1.0249,-0.14,0.946,-44.32,20.49,21.73,182.41,41.57,-117.43,0,1015.49,54.449,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,3904,2018-04-20 21:51:25:539,,,
4.4387,-5.6747,-3.8595,6.1858,-6.445,-4.054,1.7543,-0.9852,0.6121,0.1546,-0.6926,-0.0617,0.946,-43.16,19.6,26.18,185.81,41.07,-123.24,0,1015.42,54.449,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4004,2018-04-20 21:51:25:639,,,
4.3337,-5.5122,-4.5816,6.1771,-6.527,-3.9342,0.9006,-1.7009,0.4206,0.0641,0.2865,0.0444,0.946,-42.56,20.19,25.84,186.49,41.47,-123.53,0,1015.47,54.495,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4104,2018-04-20 21:51:25:739,,,
6.0932,-7.4542,-6.4947,6.1153,-6.5533,-3.9866,0.3627,-0.711,1.6964,-0.1131,0.0189,0.1442,0.946,-42.8,20.57,25.34,188.23,41.91,-123.1,0,1015.47,54.495,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4204,2018-04-20 21:51:25:839,,,
6.2138,-6.7463,-6.5678,6.1534,-6.6814,-3.7055,2.6502,3.7793,-1.487,0.2596,0.4012,0.2388,0.946,-42.8,21.37,23.11,187.93,42.93,-121.06,0,1015.41,54.495,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4304,2018-04-20 21:51:25:939,,,
5.599,-6.0143,-0.633,6.3899,-6.6298,-3.3838,-2.5509,1.3785,-3.2064,-0.2776,1.0767,0.0028,0.946,-44.09,21,21.24,186.65,42.52,-117.9,0,1015.36,51.872,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4403,2018-04-20 21:51:26:038,,,
9.0071,-8.0887,0.2846,6.8704,-6.5544,-2.4643,0.4624,-1.0076,-0.7579,0.1116,0.8874,-0.3388,0.946,-46.73,21.05,15.89,193.25,42.94,-113.78,0,1015.36,51.872,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4504,2018-04-20 21:51:26:139,,,
6.9575,-6.8619,-1.6118,7.1741,-6.4969,-1.5997,-0.1933,-0.9534,0.3629,-0.131,0.9885,-0.1097,0.946,-47.97,20.36,10.9,187.83,42.01,-105.8,0,1015.37,51.872,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4603,2018-04-20 21:51:26:238,,,
7.2082,-5.8409,-2.4693,7.1628,-6.5704,-1.3269,-0.3663,-1.6085,1.564,0.0387,0.5898,0.1695,0.946,-47.54,20.18,7.68,182.83,42.05,-100.5,0,1015.37,52.75,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4704,2018-04-20 21:51:26:339,,,
7.429,-5.0559,-2.6961,6.8449,-6.9764,-0.8442,-0.2758,0.5991,0.0598,0.7436,-0.0491,0.3927,0.946,-47.07,22.22,7.08,182.28,43.57,-99.28,0,1015.42,52.75,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4803,2018-04-20 21:51:26:438,,,
7.0888,-7.9719,-1.2147,6.8208,-7.0305,-0.5345,-2.8759,1.0398,1.4466,0.2478,0.4757,0.0965,0.946,-47.52,23.23,5.51,173.15,45.78,-94.48,0,1015.47,52.75,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,4904,2018-04-20 21:51:26:539,,,
10.8956,-8.7388,-1.4702,6.9848,-6.7919,-1.1488,2.3892,1.0724,-1.3047,-0.2325,-1.2339,-0.4059,0.946,-47.98,21.95,7.41,182.85,43.82,-99.34,0,1015.13,49.698,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5003,2018-04-20 21:51:26:638,,,
6.8847,-11.3924,-1.138,6.86,-6.1738,-3.3257,-0.4449,1.4488,-0.8908,-1.2658,-1.1837,-0.3839,0.946,-47.52,20.38,12.18,192,41.96,-108.5,0,1015.13,49.698,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5104,2018-04-20 21:51:26:739,,,
7.2607,-7.7215,-2.1659,6.6123,-5.9894,-4.0792,1.284,-1.3168,-1.0261,-0.4831,-1.3521,-0.1896,0.946,-46.18,17.45,19.23,205.77,37.63,-121.67,0,1015.02,49.698,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5204,2018-04-20 21:51:26:839,,,
4.2095,-4.8597,-2.9215,6.3264,-6.0123,-4.4794,3.2293,-2.4509,-0.5086,0.4424,-0.386,-0.1689,0.946,-43.76,17.21,24.17,198.63,37.36,-125.06,0,1015.02,50.239,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5304,2018-04-20 21:51:26:939,,,
3.7487,-3.8616,-4.067,6.5045,-6.154,-4.007,-2.2956,4.4252,0.4606,0.6728,0.5543,-0.0932,0.946,-44.59,18.4,22.45,195.76,38.85,-121.63,0,1015.07,50.239,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5404,2018-04-20 21:51:27:039,,,
5.981,-4.49,-6.334,6.4214,-6.0761,-4.2523,-2.9473,5.8821,1.4771,-0.4349,-0.1085,-0.111,0.946,-43.74,18.08,23.78,189.66,39.53,-122.11,0,1015.23,50.239,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5504,2018-04-20 21:51:27:139,,,
9.265,-11.998,-5.6743,6.3523,-6.4165,-3.8357,3.2458,3.5552,-2.0795,-0.3364,0.86,0.1563,0.946,-43.65,18.55,23.23,194.91,40.9,-123.14,0,1015.23,50.239,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5603,2018-04-20 21:51:27:238,,,
5.9655,-3.6605,0.744,6.6483,-6.4411,-3.2479,-2.7117,0.7076,-2.3509,0.3634,1.0105,-0.1225,0.946,-46.29,19.46,18.71,189.68,41.04,-116.04,0,1015.23,49.4,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5703,2018-04-20 21:51:27:338,,,
6.1708,-6.3405,-1.9656,7.1923,-6.3511,-2.0423,-1.5443,0.4324,-1.0787,0.3752,1.1119,-0.0687,0.946,-46.75,18.48,16.8,183.27,40.11,-111.09,0,1015.34,49.4,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5803,2018-04-20 21:51:27:438,,,
7.5185,-7.2808,-0.7578,7.2305,-6.45,-1.5338,0.4671,-0.5624,-0.0676,0.2779,0.8686,0.1519,0.946,-48.58,18.71,10.85,178.19,41.11,-101.98,0,1015.34,49.4,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,5904,2018-04-20 21:51:27:539,,,
6.819,-4.9331,-1.4402,6.9611,-6.8471,-0.9474,-0.0895,-0.2981,0.4133,0.537,0.173,0.4432,0.946,-48.1,19.79,8.18,181.2,42.41,-99.91,0,1015.43,47.838,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6004,2018-04-20 21:51:27:639,,,
7.7561,-6.656,-1.4546,6.8223,-7.0206,-0.6358,-1.5847,0.0343,1.1047,0.365,0.3561,0.3746,0.946,-47.81,23.18,6.32,175.31,45.7,-95.32,0,1015.5,47.838,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6104,2018-04-20 21:51:27:739,,,
10.4038,-8.7244,-1.5974,6.913,-6.9306,-0.6429,0.7163,-0.153,-3.1868,-0.2929,-0.2503,-0.2956,0.946,-47.76,23.29,5.97,170.53,46.14,-93.39,0,1015.5,47.838,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6204,2018-04-20 21:51:27:839,,,
6.1971,-6.7234,2.4064,6.9496,-6.4081,-2.6219,0.8455,4.8899,-0.3678,-1.5601,-1.0379,-0.2275,0.946,-47.44,20.18,11.11,177.83,43.04,-102.35,0,1015.22,51.909,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6304,2018-04-20 21:51:27:939,,,
7.4624,-7.3832,-2.3446,6.8346,-6.0663,-3.5672,0.3362,-0.4103,-1.3915,-1.2397,-1.0691,-0.2485,0.946,-46.72,17.78,19.48,196.04,38.2,-117.56,0,1015.07,51.909,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6403,2018-04-20 21:51:28:038,,,Out
5.2767,-4.4648,-2.5701,6.2238,-6.1325,-4.4602,2.4996,-1.819,-1.9279,0.296,-1.0552,-0.1344,0.946,-43.91,16.52,26.04,193.62,38.69,-125.63,0,1015.07,51.909,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6504,2018-04-20 21:51:28:139,,,Out
2.4655,-3.067,-3.4637,6.2771,-6.2552,-4.2079,3.3279,-2.7414,-0.7254,0.5841,0.0928,-0.1003,0.946,-43.8,18.17,24.65,191.52,39.62,-123.84,0,1015.07,51.909,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6604,2018-04-20 21:51:28:239,,,Out
8.5463,-8.787,-5.1513,6.4244,-6.3597,-3.8102,-0.8285,1.266,2.9102,-0.3019,-0.1104,0.0795,0.946,-45.25,18.43,22.18,192.19,40.41,-120.67,0,1015.07,54.607,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6704,2018-04-20 21:51:28:339,,,Out
10.8287,-11.567,-4.9102,6.124,-6.5202,-4.0274,3.2294,3.1117,-2.1908,0.5213,-0.3809,0.4451,0.946,-44.03,18.19,23.98,191.17,39.1,-122.58,0,1015.27,54.607,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6804,2018-04-20 21:51:28:439,,,Out
3.1626,-8.4704,-2.5605,6.3607,-6.4026,-3.845,-2.568,2.0274,-3.3079,-0.1959,0.6235,-0.2067,0.946,-44.34,18.72,24.04,192.24,41.66,-123.33,0,1015.31,54.607,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,6904,2018-04-20 21:51:28:539,,,Out
7.1091,-6.5223,-0.9952,6.8086,-6.4457,-2.8867,0.2464,-0.787,-1.4145,0.191,0.8909,-0.3506,0.946,-45.29,18.87,20.45,188.78,41.92,-117.33,0,1015.42,55.196,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7004,2018-04-20 21:51:28:639,,,Out
6.5087,-6.4838,-0.7746,7.0076,-6.4774,-2.2743,0.2415,-0.437,-0.3982,0.3389,1.0581,-0.0628,0.946,-47.93,18.93,14.49,184.58,41.32,-107.98,0,1015.42,55.196,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7104,2018-04-20 21:51:28:739,,,Out
7.2464,-6.184,-2.3146,7.07,-6.6497,-1.4257,0.3926,-1.0419,1.5017,0.2784,0.4384,0.2157,0.946,-48.27,20.63,11.31,175.87,42.68,-101.4,0,1015.51,55.196,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7203,2018-04-20 21:51:28:838,,,Out
7.2822,-5.5856,-2.8316,6.9271,-6.8181,-1.3285,-0.4321,-1.5702,0.9442,0.2431,0.0133,0.3516,0.946,-47.54,20.71,10.3,177.64,44.03,-100.86,0,1015.51,54.203,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7303,2018-04-20 21:51:28:938,,,Out
7.842,-6.367,-0.4987,6.895,-6.9247,-0.8624,-1.0251,-0.3757,0.6628,0.3277,0.2972,-0.0128,0.946,-48.04,22.53,10.23,167.71,44.9,-97.13,0,1015.51,54.203,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7403,2018-04-20 21:51:29:038,,,Out
9.8511,-9.342,-0.711,6.9306,-6.8503,-1.1296,-0.1733,0.9339,-2.2254,-0.2039,-0.7686,-0.1588,0.946,-47.54,22.47,9.12,176.38,44.29,-99.26,0,1015.46,54.203,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7503,2018-04-20 21:51:29:138,,,Out
5.1024,-8.6582,1.1626,6.9249,-6.6415,-2.0429,0.2399,0.6872,-1.1956,-1.1671,-0.9951,-0.2634,0.946,-47.49,21.35,11.54,167.11,44.29,-99.26,0,1015.16,51.65,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7603,2018-04-20 21:51:29:238,,,Out
7.047,-8.7124,-2.5185,6.7723,-6.0814,-3.659,0.8052,1.8473,-0.1763,-0.9372,-0.6998,-0.1126,0.946,-46.67,18.35,18.27,186.95,40.08,-113.54,0,1015.16,51.65,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7703,2018-04-20 21:51:29:338,,,Out
4.4423,-4.6044,-3.5357,6.6178,-6.058,-3.9677,1.3607,-1.4019,-0.5236,0.0409,-0.7588,-0.0778,0.946,-45.3,17,22.3,193.75,38.14,-120.94,0,1015.07,51.65,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7803,2018-04-20 21:51:29:438,,,Out
4.1642,-4.425,-3.9003,6.5457,-6.3672,-3.5846,-1.7555,0.473,-0.0299,0.7145,0.211,-5.00E-04,0.946,-45.64,20.05,21.55,188.92,40.47,-118.71,0,1015.07,48.977,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,7903,2018-04-20 21:51:29:538,,,Out
8.3911,-8.8845,-3.9495,6.5888,-6.2716,-3.673,1.4555,-0.8633,1.9043,-0.2413,-0.2303,-0.2654,0.946,-45.36,19.17,21.07,188,41,-117.97,0,1015.27,48.977,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,8004,2018-04-20 21:51:29:639,,,Out
8.125,-9.9717,-3.5165,6.4066,-6.424,-3.7314,-1.7256,2.6711,-0.22,0.3339,-0.4552,0.1664,0.946,-45.2,19.34,22.97,188.44,40.91,-120.22,0,1015.31,48.977,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,8104,2018-04-20 21:51:29:739,,,Out
5.6706,-8.7689,-3.5596,6.0301,-6.9884,-3.3221,1.4515,0.0801,-2.5724,0.429,0.2074,0.3617,0.946,-44.35,22.63,22.14,185.94,45.43,-118.85,0,1015.31,48.977,30.453497,-84.31869,57.44,NaN,,0,58.7871,,19-Sep,8204,2018-04-20 21:51:29:839,,,Out
