ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
-0.7385,6.0567,8.3124,-0.7036,5.8817,7.8196,-0.0649,-0.1112,-0.2759,-0.1501,-0.1762,-0.0131,8.452,-10.62,-9.77,-43.39,41.36,-37.32,5.74,2,1006.14,34.154,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,4,2018-04-26 00:49:15:596,,,
-0.7074,5.8689,8.1301,-0.5804,5.816,7.8787,0.2256,0.0114,-0.7149,-0.1974,-0.2152,0.1296,8.452,-11.04,-8.52,-43.52,37.83,-36.36,4.21,2,1006.13,24.943,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,103,2018-04-26 00:49:15:695,,,
-0.0569,6.3481,8.4984,-0.243,5.8276,7.8877,-0.9196,-0.3887,0.6086,0.0042,-0.1542,0.32,8.452,-12.33,-8.2,-43.79,37.25,-35.74,3.01,2,1006.13,24.943,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,204,2018-04-26 00:49:15:796,,,
0.8922,6.4107,7.6311,-0.1998,5.8738,7.8546,-0.6434,-0.1473,0.2244,0.1274,-0.2569,-0.0847,8.452,-13.87,-9.73,-42.53,40.74,-36.78,1.46,2,1006.13,24.943,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,303,2018-04-26 00:49:15:895,,,
-0.7074,5.6859,7.4404,0.1663,5.7866,7.9199,0.1106,-0.4483,0.5701,-0.3157,-0.3354,0.0903,8.452,-13.66,-9.02,-42.82,37.69,-37.03,0.53,2,1006.13,25.059,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,404,2018-04-26 00:49:15:996,,,
0.0744,6.0892,7.6623,0.1777,5.4423,8.16,0.3389,0.1269,0.3332,-0.359,0.117,0.006,8.452,-14.82,-7.44,-41.98,36.62,-34.91,-1.66,2,1006.13,25.059,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,503,2018-04-26 00:49:16:095,,,
-0.175,5.3885,7.7535,0.2882,5.3526,8.216,0.0064,0.1189,-0.0291,-0.0917,-0.0465,0.2288,8.452,-14.92,-5.53,-42.81,35.78,-33.07,-2.01,2,1006.12,25.059,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,604,2018-04-26 00:49:16:196,,,
0.4541,5.1754,7.9838,0.2459,5.0796,8.3889,-0.313,0.1159,0.5553,-0.266,0.1659,0.1766,8.452,-14.42,-4.51,-44.05,34.18,-31.18,-1.68,2,1006.12,24.9,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,704,2018-04-26 00:49:16:296,,,
0.4935,4.8841,7.9886,0.0051,4.855,8.5244,0.0547,0.1909,0.2051,-0.4509,0.5177,0.0015,8.452,-12.88,-3.26,-44.25,34.09,-29.66,-0.03,2,1006.12,24.9,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,803,2018-04-26 00:49:16:395,,,
-0.1929,4.3339,9.5107,-0.4955,4.5533,8.6751,-1.0774,-2.252,0.5138,-0.4393,0.5641,0.0496,8.452,-11.76,-1.37,-44.33,37.06,-27.66,3.27,2,1006.12,24.9,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,904,2018-04-26 00:49:16:496,,,
-0.9736,6.0447,8.3664,-0.9279,4.9543,8.4161,-0.9387,-0.7497,-0.2887,0.414,0.0479,-0.6724,8.452,-10.38,-2.61,-44.54,34.17,-29.07,3.62,2,1006.12,35.522,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1004,2018-04-26 00:49:16:596,,,
0.0052,7.8916,8.7706,-1.701,5.0766,8.2201,-0.3371,-4.5891,1.1976,0.3681,0.3586,-1.7674,9.508,-9.28,-5.22,-44.74,37.98,-30.33,6.29,2,1006.12,35.522,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1103,2018-04-26 00:49:16:695,,,
-2.8263,7.1379,5.0799,-0.3515,5.7299,7.9549,-0.1427,1.3244,4.3288,0.9493,-1.5325,0.2868,9.508,-9.9,-9.75,-43.74,55.54,-32.48,12.86,2,1006.1,35.522,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1203,2018-04-26 00:49:16:795,,,
0.3968,1.714,4.7321,2.3201,6.6537,6.8251,1.247,4.7807,2.4262,4.3936,-2.7356,3.8861,9.508,-26.35,-11.6,-36.52,31.65,-42.71,-18.77,2,1006.1,37.182,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1303,2018-04-26 00:49:16:895,,,
2.9919,0.1501,3.168,7.1821,5.1184,4.296,-3.8995,4.8523,0.4676,5.2723,0.6945,6.0255,9.508,-32.46,-3.58,-32.51,328.95,-31.45,-59.11,2,1006.1,37.182,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1403,2018-04-26 00:49:16:995,,,
10.1053,0.3716,12.4625,7.8689,-2.419,5.3353,-2.1647,-0.6484,-4.5771,-4.7499,-0.2046,4.61,9.508,-28.6,16.8,-32.98,331.97,-3.94,-55.26,2,1006.11,37.182,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1504,2018-04-26 00:49:17:096,,,
8.8221,-0.0149,10.2987,7.0548,-4.5903,5.0394,-4.7237,-1.5618,-2.6068,-0.9623,-0.7191,2.9125,9.508,-16.55,35.95,-25.52,328.32,27.9,-54.46,2,1006.11,37.182,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1604,2018-04-26 00:49:17:196,,,
11.6524,-2.1917,9.4987,7.215,-4.9751,4.4078,-0.2347,-0.9782,-0.5612,0.4847,-1.0393,-0.0137,9.508,-12.55,39.51,-24.08,329.68,32.69,-54.37,2,1006.13,48.978,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1703,2018-04-26 00:49:17:295,,,
6.8775,-4.4262,3.5027,7.555,-5.1091,3.6132,0.3663,0.0527,-1.9559,0.2857,-1.6919,0.3976,8.452,-15.58,38.53,-23.55,329.17,30.47,-58.58,2,1006.13,48.978,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1803,2018-04-26 00:49:17:395,,,
7.2905,-5.3364,5.7012,7.7912,-4.9656,3.2978,-0.8334,-0.4751,-0.0384,1.5264,-0.9387,0.4977,8.452,-16.86,37.48,-24.62,318.26,31.61,-66.54,2,1006.13,48.978,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,1904,2018-04-26 00:49:17:496,,,
8.2598,-5.7566,3.4151,8.1799,-4.7153,2.663,-0.9399,1.3456,-0.5139,2.3873,-2.3177,0.5285,8.452,-22.02,31.09,-28.64,301.68,28.73,-71.97,0,1006.13,36.493,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2003,2018-04-26 00:49:17:595,,,
7.9698,-5.3352,2.3032,8.2221,-4.8175,2.329,0.6166,-0.4908,5.6958,0.3325,-1.2217,0.8423,8.452,-24.15,27.6,-30.8,290.92,29.41,-74.18,0,1006.13,36.493,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2104,2018-04-26 00:49:17:696,,,
9.9131,-5.5146,3.0181,7.7754,-5.9004,0.982,1.2736,0.9606,1.6494,0.2765,-1.3888,1.1439,8.452,-25.11,28.49,-29.06,286.71,32.91,-78.18,0,1006.13,36.493,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2203,2018-04-26 00:49:17:795,,,
5.5047,-6.9618,-0.0201,7.1236,-6.7315,0.4199,7.6112,0.3191,7.7698,-1.0333,-0.8075,2.4038,8.452,-24.96,32.32,-25.65,281.77,43.33,-86.63,0,1006.13,34.6,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2304,2018-04-26 00:49:17:896,,,
13.7522,-3.1982,12.255,4.898,-8.4345,-1.051,1.2406,-1.4018,4.063,-0.3612,-1.0223,2.1878,8.452,-18.81,39.3,-20.02,287.78,59.29,-102.11,0,1006.11,34.6,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2403,2018-04-26 00:49:17:995,,,
7.2141,-8.3235,-1.1728,4.3114,-8.7173,-1.2868,2.1138,3.8323,-1.9116,0.0889,0.106,1.1669,1.056,-11.91,43.03,-17.91,304.25,62.7,-106.62,0,1006.11,34.6,30.453468,-84.31873,95.62,NaN,,0,89.90968,,17-Aug,2504,2018-04-26 00:49:18:096,,,
3.5184,-14.7503,-0.765,3.4701,-9.1024,-1.1579,-0.1987,-1.0082,1.0547,0.5708,-0.8594,0.7646,1.056,-10.53,42.2,-18.68,297.49,67.45,-105.67,0,1006.14,34.6,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,2603,2018-04-26 00:49:18:195,,,
3.0552,-7.4157,-3.5405,3.4207,-9.0806,-1.4413,-0.1245,-1.1084,-0.2604,-0.167,0.0294,-0.1001,1.056,-12.21,43.56,-18.32,300.45,66.82,-109.1,0,1006.14,48.442,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,2703,2018-04-26 00:49:18:295,,,
2.4034,-8.3163,-1.186,2.8151,-9.3049,-1.3155,-0.619,0.173,-0.7351,0.2104,0.3276,0.9263,1.056,-7.71,43.98,-16.85,306.47,71.53,-115.05,0,1006.29,48.442,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,2804,2018-04-26 00:49:18:396,,,
4.4507,-10.2547,-0.4531,2.6529,-9.3859,-1.0503,-0.548,0.7063,0.0906,0.1027,0.4544,0.1205,1.056,-6.68,44.7,-17.22,306.05,73.6,-114.54,0,1006.25,48.442,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,2903,2018-04-26 00:49:18:495,,,
3.9027,-8.7774,-1.3263,2.7587,-9.3654,-0.9566,-1.8495,-0.4792,0.3823,0.1894,0.4892,0.0778,1.056,-5.84,43.09,-18.57,303.79,72.68,-109.12,0,1006.25,43.782,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3004,2018-04-26 00:49:18:596,,,
4.4184,-8.9255,-1.2639,2.653,-9.4262,-0.5862,-1.0107,-0.9033,1.0789,0.296,0.0611,0.1034,1.056,-5.58,42.94,-19.59,296.6,73.92,-102.46,0,1006.25,43.782,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3103,2018-04-26 00:49:18:695,,,
4.0985,-8.3295,-2.1011,2.2629,-9.532,-0.5056,-2.1027,-1.2674,2.1171,0.0266,0.0988,0.397,0.946,-3.29,43.19,-20.26,299.81,76.33,-102.6,0,1006.25,43.782,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3204,2018-04-26 00:49:18:796,,,
4.7587,-8.2789,-2.5917,2.2385,-9.5436,-0.3799,-0.6594,2.4154,-2.4094,0.3605,-0.3077,-0.1005,0.946,-2.79,44.1,-21.04,299.58,76.33,-102.6,0,1006.25,46.886,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3303,2018-04-26 00:49:18:895,,,
3.4623,-12.3628,1.0666,3.1457,-9.2463,-0.9201,0.175,4.8525,0.2218,-0.3717,-0.6351,-0.9251,0.946,-6.62,43.05,-20.53,288.07,75.13,-97.82,0,1006.16,46.886,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3404,2018-04-26 00:49:18:996,,,
3.4814,-13.143,-1.433,3.7415,-8.9299,-1.5791,-0.0995,-0.1695,-0.095,-0.8537,-0.4225,-0.4144,0.946,-11.15,43.57,-15.34,308.31,65.55,-112.88,0,1006.07,46.886,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3503,2018-04-26 00:49:19:095,,,
3.1638,-8.5883,-1.6417,3.7154,-8.7355,-2.4745,0.7334,-3.3752,0.1029,-0.4861,-0.6852,-0.1236,0.946,-12.38,43.97,-14.02,311.41,64.18,-119.44,0,1006.04,44.66,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3604,2018-04-26 00:49:19:196,,,
3.0528,-4.7381,-2.9215,3.6225,-8.7482,-2.5656,-0.3381,-2.8606,1.096,0.2948,-0.3443,0.0019,0.946,-12.84,44.22,-12.44,313.87,63.1,-125.31,0,1006.04,44.66,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3703,2018-04-26 00:49:19:295,,,
3.8454,-5.493,-3.135,3.7214,-8.7374,-2.4587,-0.6147,1.6482,1.1072,-0.1678,-0.1877,-0.249,0.946,-14.79,43.05,-13.42,307.72,62.96,-123.45,0,1006.09,44.66,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3804,2018-04-26 00:49:19:396,,,
4.7694,-17.0486,-5.5435,3.9167,-8.4559,-3.065,1.5787,-0.9144,-1.9197,-0.6163,-0.0461,-0.2248,0.946,-14.85,43.32,-10.1,314.68,59.54,-128.04,0,1006.09,44.66,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,3903,2018-04-26 00:49:19:495,,,
1.0593,-5.0679,-3.2418,3.777,-8.5262,-3.0455,-0.5274,1.2251,-1.4109,1.3555,-0.3797,0.603,0.946,-16.76,43.78,-10.79,310.95,59.54,-128.04,0,1006.15,49.765,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4004,2018-04-26 00:49:19:596,,,
0.7943,-6.7523,-1.2867,3.315,-8.9639,-2.2127,-0.176,-0.506,-1.7365,0.206,0.5172,0.5757,0.946,-12.62,43.71,-13.17,311.58,65.37,-127.58,0,1006.18,49.765,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4103,2018-04-26 00:49:19:695,,,
2.9633,-8.5631,-0.1304,3.3217,-9.0275,-1.9255,-0.5499,-0.9114,-0.0044,0.2546,0.1681,0.4268,0.946,-11.14,43.05,-15.04,309.03,66.96,-120.1,0,1006.18,49.765,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4204,2018-04-26 00:49:19:796,,,
3.7822,-7.9238,-1.2255,2.7981,-9.266,-1.5961,-2.2497,-1.3329,-0.1227,0.3251,0.0129,0.556,0.946,-10.21,43.19,-17.12,307.39,69.34,-120.15,0,1006.22,45.001,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4304,2018-04-26 00:49:19:896,,,
6.4108,-8.6883,-1.9788,2.9499,-9.278,-1.2052,1.7306,1.4999,-2.8278,0.4484,-0.2457,-0.0441,0.946,-8.87,43.44,-18.11,304.93,71.62,-118.04,0,1006.26,45.001,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4403,2018-04-26 00:49:19:995,,,Out
-0.3553,-13.1971,-1.3767,3.6336,-9.0056,-1.3898,3.6521,6.144,0.4387,-0.6661,0.0116,-0.8866,0.946,-13.85,41.23,-17.99,294.97,66.64,-110.93,0,1006.26,45.001,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4504,2018-04-26 00:49:20:096,,,Out
3.8562,-10.9265,-1.2663,4.1513,-8.6592,-2.0054,0.5668,-1.9468,0.1384,-0.6693,0.2347,-0.513,0.946,-15.48,41.68,-15,304.13,61.97,-115.78,0,1006.18,39.156,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4603,2018-04-26 00:49:20:195,,,Out
3.2307,-6.8137,-2.0064,4.0283,-8.653,-2.266,1.5937,-2.2062,-0.4257,-0.0478,-0.6589,-0.0515,0.946,-16.18,42.47,-14.49,304.04,61.89,-119.36,0,1006.18,39.156,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4704,2018-04-26 00:49:20:296,,,Out
2.2972,-5.9456,-2.0268,4.0224,-8.6605,-2.2478,-0.2053,-0.9236,1.7922,0.0813,0.1084,0.0774,0.946,-16.87,41.74,-14.62,302.11,61.98,-120.51,0,1006.11,39.156,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4803,2018-04-26 00:49:20:395,,,Out
3.6413,-7.4687,-3.8223,4.2762,-8.5492,-2.2048,-1.6134,1.6184,1.5688,-0.0039,0.2458,-0.1684,0.946,-17.1,42.51,-14.14,303.6,60.93,-117.99,0,1006.16,35.027,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,4904,2018-04-26 00:49:20:496,,,Out
3.7332,-13.3465,-7.8093,4.044,-8.5484,-2.6091,0.6734,3.6377,-3.9643,-0.2697,0.3115,0.2393,0.946,-17,42.46,-14.09,302.76,60.63,-117.28,0,1006.14,35.027,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5003,2018-04-26 00:49:20:595,,,Out
2.2053,-8.5065,0.5532,3.9222,-8.6239,-2.5457,0.2041,1.1223,-2.8447,-0.1635,-0.2112,-0.054,0.946,-16.15,41.99,-12.81,308.7,59.98,-123.91,0,1006.14,35.027,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5103,2018-04-26 00:49:20:695,,,Out
0.6809,-8.5679,-0.8633,3.6671,-8.835,-2.1752,-0.1063,1.2581,-6.5857,0.1785,1.2045,0.3354,0.946,-13.79,43.48,-14.62,306.32,64.24,-120.67,0,1006.19,35.027,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5204,2018-04-26 00:49:20:796,,,Out
3.1376,-9.1301,-0.723,4.0243,-8.7675,-1.7808,-0.6644,-2.4222,1.4098,-1.2296,2.7545,-0.1718,0.946,-9.34,44.33,-14.32,316.69,63.35,-113.87,0,1006.19,41.736,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5303,2018-04-26 00:49:20:895,,,Out
4.7169,-7.9647,-1.5566,3.6109,-9.0244,-1.326,-2.2881,-0.494,0.0598,0.4409,0.1277,0.5018,0.946,-7.66,44.03,-17.31,310.06,66.91,-110.16,0,1006.74,41.736,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5404,2018-04-26 00:49:20:996,,,Out
6.628,-8.1922,-2.2091,4.005,-8.9147,-0.8517,-1.7569,10.9767,-3.4975,1.6509,0.0401,-3.1538,0.946,-6.74,43.69,-17.6,310,68.19,-110.8,0,1006.86,41.736,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5503,2018-04-26 00:49:21:095,,,Out
8.107,-14.9586,0.2198,6.2611,-7.4824,1.0238,9.6928,17.3487,-6.9927,-1.5332,4.3083,-2.3907,0.946,-13.48,39.54,-23.03,297.96,54.21,-86.72,0,1006.41,58.252,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5603,2018-04-26 00:49:21:195,,,Out
-9.3763,-4.7272,2.458,6.5188,-7.3061,0.6023,8.7189,-3.3082,-1.3223,-1.2765,-0.9425,0.0981,0.946,-12.4,40.74,-21.24,308.41,49.71,-80.71,0,1006.41,58.252,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5704,2018-04-26 00:49:21:296,,,Out
-1.715,-3.8255,2.2384,5.4944,-8.0869,-0.8057,5.9083,-4.3726,-2.2738,-1.2738,-0.2797,0.9903,0.946,-11.92,43.86,-15.65,319.75,50.18,-92.87,2,1006.32,58.252,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5803,2018-04-26 00:49:21:395,,,Out
-0.7098,-5.3714,0.3194,4.5462,-8.4958,-1.841,4.2334,1.178,-2.0947,-1.5879,-1.9774,1.7902,0.946,-5.76,46.02,-8.6,333.35,60,-112.05,2,1006.32,52.29,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,5903,2018-04-26 00:49:21:495,,,Out
1.07,-8.8966,-2.1227,1.5321,-8.5144,-4.6254,3.5774,2.481,-3.0402,-1.5159,-3.1033,1.5788,0.946,2.03,47.72,-0.71,3.6,60.22,-161.67,2,1006.26,52.29,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6004,2018-04-26 00:49:21:596,,,Out
-1.6242,-10.4954,-2.0459,-1.286,-8.2899,-5.0852,4.1095,3.2274,2.0876,-0.2728,-4.2072,-0.0231,15.847,3.43,47.77,1.51,7.32,58.45,-179.79,2,1006.21,52.29,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6103,2018-04-26 00:49:21:695,,,Out
-8.6529,-11.4213,-7.6689,-2.375,-8.2074,-4.8202,6.1448,3.1552,3.5453,-0.0817,-4.3757,-0.8785,15.847,2.45,47.37,1.33,3.19,56.79,153.77,2,1006.21,53.055,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6204,2018-04-26 00:49:21:796,,,Out
-7.5177,-8.4174,-5.8734,-3.4983,-8.5012,-3.4246,1.0678,2.6172,3.6321,-0.1977,-4.167,-0.8017,15.847,-0.55,48.22,2.06,355.24,58.4,141.4,2,1006.17,53.055,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6304,2018-04-26 00:49:21:896,,,Out
-6.8396,-7.7865,-3.2922,-3.2613,-8.9112,-2.488,3.4016,0.0589,1.4053,0.3572,-2.3654,-1.1786,15.847,-7.65,46.84,1.34,347.21,65.28,127.34,2,1006.14,53.055,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6403,2018-04-26 00:49:21:995,,,Out
-4.4008,-6.8318,-2.8316,-2.7374,-9.3448,-1.1905,1.7677,-2.7353,2.1678,0.782,-2.0361,-0.8551,15.847,-9.06,46.51,0.54,347.39,69.3,119.18,2,1006.14,53.055,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6504,2018-04-26 00:49:22:096,,,Out
-4.8652,-6.3345,-2.431,-2.2468,-9.5341,-0.538,2.3363,-3.0842,2.725,0.2666,-1.4082,-0.6033,15.847,-12.73,45.91,1.43,346.64,74.86,110.82,2,1006.14,43.724,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6604,2018-04-26 00:49:22:196,,,Out
-5.8906,-7.3772,-2.1587,-2.1771,-9.5475,-0.5843,2.6418,-1.8457,1.7821,-0.3579,-0.9172,-0.2076,15.847,-13.41,45.56,3.35,344.12,76.72,105.02,2,1006.14,43.724,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6703,2018-04-26 00:49:22:295,,,Out
-4.4152,-9.5142,-0.7146,-2.6646,-9.3748,-1.1174,1.7229,-0.0626,-0.4907,-0.7698,-1.0416,0.2951,31.693,-14.43,45.23,5.42,337.64,76.42,107.9,2,1006.14,43.724,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6803,2018-04-26 00:49:22:395,,,Out
-6.318,-10.5352,-2.9191,-3.0137,-9.299,-0.8267,2.9995,1.1307,2.2671,0.1254,-1.3272,0.3376,31.693,-9.73,45.87,8.63,332.26,71.42,105.34,2,1006.14,33.95,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,6904,2018-04-26 00:49:22:496,,,Out
-3.6392,-8.9519,-0.5143,-3.777,-9.0043,-0.9449,-0.8054,-0.0824,0.7853,-0.9191,-1.6243,0.6375,31.693,-5.46,46.22,12.6,323.07,69.03,102.76,2,1006.15,33.95,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7003,2018-04-26 00:49:22:595,,,Out
-3.1808,-7.5939,-2.3098,-4.1821,-8.8335,-0.8459,-0.9459,-1.2908,1.5947,-1.0471,-2.0323,0.3591,31.693,-0.45,45.7,17.32,315.53,64.22,101.43,2,1006.15,33.95,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7104,2018-04-26 00:49:22:696,,,Out
-2.5625,-8.4523,-2.0591,-4.1754,-8.7479,-1.5086,-1.4113,-0.5289,0.0502,-2.0674,-2.6718,-0.4785,31.693,2.13,42.28,22.23,300.57,63.05,104.95,2,1006.16,33.354,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7204,2018-04-26 00:49:22:796,,,Out
-3.3802,-9.4167,-4.9618,-3.5073,-8.7811,-2.613,0.2113,0.772,3.3848,-2.1682,-2.8161,-1.2022,31.693,6.4,37.21,29.08,270.87,63.59,115.68,2,1006.16,33.354,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7303,2018-04-26 00:49:22:895,,,Out
-3.0531,-8.0694,-2.4262,-3.1866,-8.3656,-4.0122,-0.374,0.7672,-0.2965,-3.7713,-3.2798,-1.635,31.693,11.75,25.79,37.17,217.89,58.51,141.54,2,1006.15,33.354,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7404,2018-04-26 00:49:22:996,,,Out
-4.5429,-7.7937,-5.7978,-4.0187,-6.7845,-5.8358,0.7207,0.6403,0.379,-2.9264,-2.9032,-1.0102,34.862,16.94,19.88,38.76,201.04,51.93,145.73,2,1006.15,34.856,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7504,2018-04-26 00:49:23:096,,,
-3.6512,-9.9428,-3.8643,-4.7512,-5.5044,-6.5851,-1.5432,5.0606,-2.8416,-3.1761,-1.8911,-0.286,34.862,27.4,4.41,36.33,177.83,34.13,144.19,2,1006.15,34.856,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7603,2018-04-26 00:49:23:195,,,
-4.5644,-9.9681,-4.4592,-5.4289,-4.084,-7.077,-0.9778,5.9217,-2.4794,-1.9733,-0.9437,-0.3624,34.862,31.92,-3.07,32.25,164.56,24.6,142.51,2,1006.15,34.856,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7704,2018-04-26 00:49:23:296,,,
-3.9699,-9.4143,-4.9546,-5.4161,-4.5114,-6.8227,-1.337,4.76,-2.1622,-0.4272,-0.6765,-1.1216,34.862,34.39,-1.14,28.26,153.36,24.97,142.01,2,1006.16,34.856,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7804,2018-04-26 00:49:23:396,,,
-6.5878,-10.0777,-2.876,-4.9619,-5.0922,-6.7591,1.9176,5.0249,-3.7974,0.4818,-0.0343,-1.9016,34.862,36.67,2.23,27.31,146.65,27.38,141.56,2,1006.16,31.625,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,7904,2018-04-26 00:49:23:496,,,
-8.333,-13.4054,-2.1455,-4.0718,-7.4798,-4.8692,4.2114,6.0229,-2.6376,2.1196,-0.4318,-1.5294,34.862,37.18,12.77,25.78,137.13,38.66,144.82,2,1006.16,31.625,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,8003,2018-04-26 00:49:23:595,,,
-6.9697,-11.5537,-2.1323,-3.7386,-8.6709,-2.6599,3.622,2.8393,-0.7528,4.2508,-1.4314,-1.2305,34.862,34.81,27.19,15.98,160.76,62.11,125.43,2,1006.17,31.625,30.453468,-84.31873,95.62,NaN,,0,89.90968,,0 / 17,8103,2018-04-26 00:49:23:695,,,
