ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
1.1054,6.7914,4.8514,0.1099,7.5154,6.3042,-0.9713,0.603,1.246,-0.9184,-0.7279,-0.7769,8.452,-19.53,-26.54,-12.68,106.16,-52.15,-2.5,2,1013.54,64.665,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,5,2018-04-21 23:50:40:189,,,
0.6547,7.0141,7.9412,0.2035,6.9942,6.8758,-0.917,0.0527,-2.2867,-0.9534,-0.6918,-0.2991,8.452,-19.01,-25.83,-14.44,111.8,-46.2,-2.14,2,1013.53,37.348,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,105,2018-04-21 23:50:40:289,,,
-0.2757,7.3271,6.8949,0.2523,7.0814,6.7843,-0.2737,0.3885,-0.5095,0.2199,-0.3273,-0.2225,8.452,-18.32,-26.64,-13.73,114.89,-46.21,-2.13,2,1013.53,37.348,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,206,2018-04-21 23:50:40:390,,,
1.004,8.0517,6.2195,0.2911,7.301,6.5457,-1.5291,-0.3014,-0.4839,0.2837,-0.1401,-0.1119,8.452,-17.69,-27.3,-12.71,115.38,-47.24,-2.09,2,1013.53,37.348,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,305,2018-04-21 23:50:40:489,,,
0.9809,6.5521,7.34,0.1369,7.5176,6.301,-0.8554,-0.09,0.1168,0.4593,0.1058,-0.159,8.452,-16.16,-28.48,-10.47,122.52,-50.02,-1.24,2,1013.52,30.114,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,406,2018-04-21 23:50:40:590,,,
-0.3102,7.3808,7.1743,0.3132,8.058,5.5863,0.9052,0.3245,-1.2919,0.7993,-0.2259,-0.0555,8.452,-16.28,-30.83,-6.19,127.56,-55.23,-3.21,2,1013.52,30.114,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,505,2018-04-21 23:50:40:689,,,
-0.6786,9.0034,4.6181,0.4511,8.5485,4.7912,0.478,-1.0357,0.4563,0.7829,-0.3518,-0.0447,8.452,-16.1,-30.8,-2.15,127.7,-60.62,-5.38,2,1013.51,30.114,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,606,2018-04-21 23:50:40:790,,,
-0.4736,8.4803,4.2428,0.3137,8.6341,4.6465,0.8052,0.2684,0.7892,0.0662,0.2403,-0.0967,8.452,-16.36,-31.61,-1.82,128.27,-61.66,-3.86,2,1013.49,31.319,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,705,2018-04-21 23:50:40:889,,,
0.6885,7.3071,4.1229,0.3542,8.6552,4.6042,-0.4667,1.4117,0.2577,0.1469,-0.3275,-0.124,9.508,-15.05,-32.01,0.24,133.47,-62.08,-3.42,2,1013.49,31.319,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,805,2018-04-21 23:50:40:989,,,
1.3045,7.8891,4.0147,0.6978,8.4119,4.9989,-0.303,-0.4061,0.6668,-0.5869,0.0964,0.5929,9.508,-17.69,-29.99,-2.98,121.7,-59.03,-7.95,2,1013.5,31.319,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,906,2018-04-21 23:50:41:090,,,
0.8703,6.9955,5.2887,0.8458,7.8126,5.8723,0.518,3.6838,3.5957,-0.6823,-0.521,0.1919,9.508,-18.19,-29.67,-5.94,119.26,-56.24,-8.83,2,1013.5,36.5,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1005,2018-04-21 23:50:41:189,,,
0.514,0.6667,0.4928,4.3337,7.0486,5.27,1.1054,5.4105,6.0746,-0.6016,-3.0265,1.1818,9.508,-22.2,-28.15,-5.51,113.97,-50.35,-16.54,2,1013.51,36.5,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1105,2018-04-21 23:50:41:289,,,
0.9151,-3.4345,2.7053,7.5048,5.508,3.0946,5.5112,8.9267,-4.558,0.156,-5.8309,4.8405,9.508,-33.7,-18.65,10.43,90.55,-34.16,-67.59,2,1013.5,36.5,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1206,2018-04-21 23:50:41:390,,,
21.3066,1.0342,-5.6712,9.7138,0.3771,-1.3177,-10.4322,0.192,6.4237,2.2669,-2.7303,4.8062,9.508,-36.43,5.76,29.95,73.18,-2.2,-97.73,2,1013.48,36.5,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1305,2018-04-21 23:50:41:489,,,
19.8994,-0.3905,-6.2222,8.8798,-1.4686,-3.9025,-9.9763,-0.1305,3.7673,3.6667,-3.8493,1.5713,9.508,-28.73,17.85,38.54,64.48,8.61,-113.72,2,1013.48,42.208,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1406,2018-04-21 23:50:41:590,,,
9.9184,-0.6524,-7.9417,8.7184,-2.9961,-3.3539,0.6045,-3.1104,2.252,-0.5598,2.2999,1.5951,7.395,-25.92,27.21,39.27,59.59,16.85,-115.22,0,1013.5,42.208,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1505,2018-04-21 23:50:41:689,,,
9.5695,-2.0109,-3.8193,8.9825,-2.6445,-2.9254,-1.1018,-2.0149,1.506,-0.4856,1.046,-0.207,7.395,-27.86,24.62,37.49,65.63,17.97,-107.92,0,1013.5,42.208,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1606,2018-04-21 23:50:41:790,,,
9.5842,-2.6092,-1.2045,9.1585,-2.2276,-2.7194,0.119,0.5438,1.2286,-0.0265,1.2692,-0.7737,7.395,-28.34,23.47,37.71,66.75,15.64,-108.04,0,1013.53,42.687,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1706,2018-04-21 23:50:41:890,,,
8.4991,-3.9239,-1.5647,9.4378,-2.3681,-1.2471,1.6971,1.6375,0.0281,0.413,0.992,-0.0904,7.395,-32.4,21.17,33.5,64.2,11.25,-100.91,0,1013.61,42.687,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1805,2018-04-21 23:50:41:989,,,
8.4687,-4.9727,-1.1285,9.0885,-3.6742,-0.3687,1.9077,1.256,0.032,0.8131,0.9645,2.6687,7.395,-33.01,30.39,27.07,59.58,22,-92.32,0,1013.58,42.687,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,1906,2018-04-21 23:50:42:090,,,
7.3811,-3.7198,0.2847,7.2185,-6.6347,-0.3323,2.3099,1.0128,-0.0992,-0.01,0.0298,3.007,7.395,-24.52,40.59,28.49,65.12,42.56,-92.64,0,1013.58,54.853,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2007,2018-04-21 23:50:42:191,,,
5.3484,-5.8569,-0.9838,6.5005,-7.3253,-0.5645,-2.0574,2.3645,-0.4041,-0.369,0.0446,1.2443,7.395,-22.27,41.39,29.01,71.5,48.31,-94.96,0,1013.58,54.853,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2106,2018-04-21 23:50:42:290,,,
8.1065,-10.5094,-0.476,6.3259,-7.4784,-0.5409,-2.4699,2.8462,-0.3227,0.0725,0.0807,-0.5736,0.473,-20.29,44.67,29.22,66.1,49.67,-94.89,0,1013.58,54.853,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2206,2018-04-21 23:50:42:390,,,
5.6746,-7.0183,-0.724,6.4077,-7.3396,-1.1435,1.2437,-0.0307,-0.1274,-0.2428,-0.4377,0.3278,0.473,-19.49,43.39,30.18,68.69,49.88,-95.99,0,1013.81,50.291,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2306,2018-04-21 23:50:42:490,,,
5.4638,-0.159,-1.3388,6.9587,-6.6778,-1.7943,1.1424,10.1177,-2.2126,0.2803,-0.6091,-1.3117,0.473,-19.61,41.51,32.99,73.11,48.43,-100.12,0,1013.99,50.291,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2406,2018-04-21 23:50:42:590,,,
8.6211,-10.3075,-1.9636,6.5394,-7.2868,-0.6126,-2.5097,4.3968,1.4349,1.3938,0.8742,1.0677,0.473,-20.34,43.29,29.19,60.24,43.4,-98.4,0,1013.99,50.291,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2506,2018-04-21 23:50:42:690,,,
5.9831,-6.4619,-0.3745,6.4605,-7.2957,-1.1274,-0.1207,-3.3748,0.3498,-0.662,0.0605,-0.0381,0.473,-19.29,42.12,32.09,70.39,48.05,-99.9,0,1013.85,50.291,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2606,2018-04-21 23:50:42:790,,,
7.1001,-7.2146,-1.1141,6.4681,-7.2668,-1.2619,-1.2359,0.3695,0.0471,0.1361,-0.1719,-0.0122,0.473,-18.5,43.06,31.36,67.09,47.8,-101.04,0,1013.83,52.64,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2706,2018-04-21 23:50:42:890,,,
5.5527,-8.7213,-0.5716,6.5258,-7.1488,-1.5949,1.1983,1.1156,-0.6012,-0.0471,-0.4514,-0.1243,0.473,-18.05,42.54,31.1,67.46,47.72,-102.59,0,1013.83,52.64,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2806,2018-04-21 23:50:42:990,,,
5.8858,-7.2343,-1.2384,6.5837,-7.0548,-1.7666,0.0336,-0.5488,-0.01,-0.858,0.4394,0.0134,1.183,-18.97,40.39,34.15,73.51,45.98,-105.02,0,1013.73,52.64,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,2906,2018-04-21 23:50:43:090,,,
6.6277,-6.8145,-2.5338,6.5511,-6.8017,-2.6563,0.0445,0.2131,0.0526,-0.8372,-0.2905,-0.086,1.183,-18.33,37.3,36.84,78.79,43.9,-112.07,0,1013.59,43.647,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3007,2018-04-21 23:50:43:191,,,
6.9568,-7.298,-4.8482,6.4717,-6.6361,-3.2118,-1.3481,-1.0329,1.8483,-0.9095,-0.4588,-0.026,1.183,-17.87,36.09,37.69,81.06,43.9,-112.07,0,1013.59,43.647,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3106,2018-04-21 23:50:43:290,,,
6.6061,-5.0116,-4.653,6.2002,-6.4984,-3.9452,-0.6374,-1.3743,1.1197,-0.1271,-0.7475,-0.0513,1.183,-15.66,34.35,41.26,84.66,41.56,-120.29,0,1013.54,43.647,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3205,2018-04-21 23:50:43:389,,,
4.8614,-5.3798,-3.3587,6.1724,-6.5006,-3.9849,1.5631,-0.1052,-0.3429,0.611,-0.5923,-0.3939,1.183,-14.13,36.03,40.05,79.56,41.5,-122.85,0,1013.53,30.95,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3306,2018-04-21 23:50:43:490,,,
5.8873,-6.2941,-4.1677,6.2872,-6.35,-4.0479,0.426,0.0022,1.2304,-0.487,0.4325,-0.2365,1.183,-13.02,35.72,39.96,76.57,40.34,-122.77,0,1013.53,30.95,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3406,2018-04-21 23:50:43:590,,,Out
7.4843,-4.5748,-7.0515,6.3585,-6.3783,-3.8888,-1.2806,-1.6377,2.408,-0.2052,0.3724,0.0496,1.183,-14.76,34.73,40.26,77.09,38.92,-121.8,0,1013.71,30.95,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3506,2018-04-21 23:50:43:690,,,Out
5.2783,-6.8983,-5.0619,6.2177,-6.6894,-3.5816,1.9693,0.9558,0.9448,0.984,-0.209,0.0207,1.183,-13.87,36.78,40.28,79.4,42.99,-119.94,0,1013.71,29.965,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3606,2018-04-21 23:50:43:790,,,Out
5.0282,-10.1938,-2.8103,6.2646,-6.9071,-3.0468,0.9116,3.4503,-0.1595,0.432,0.3299,0.0909,1.183,-13.92,40.61,37.46,71.93,44.76,-115.94,0,1013.62,29.965,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3706,2018-04-21 23:50:43:890,,,Out
5.7863,-5.043,-1.0982,6.5194,-6.7082,-2.9553,-1.714,0.1283,-1.0584,-0.1967,0.7574,-0.2513,1.183,-17.2,38.72,37.61,75.49,43.14,-114.39,0,1013.69,29.965,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3806,2018-04-21 23:50:43:990,,,Out
6.6645,-6.1107,-0.9764,7.0524,-6.3958,-2.3652,0.9696,1.0175,-0.7228,0.6243,0.2305,-0.3486,1.183,-19.41,38.28,37.05,75.44,42.24,-111.48,0,1013.68,29.965,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,3906,2018-04-21 23:50:44:090,,,Out
6.7049,-5.5272,-2.0031,7.1866,-6.5426,-1.3357,0.4344,-0.7169,0.3416,0.2144,0.9769,0.1353,1.183,-20.97,39.11,34.03,69.73,41.28,-105.02,0,1013.68,43.601,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4006,2018-04-21 23:50:44:190,,,Out
7.8648,-5.3127,-2.026,7.1002,-6.7103,-0.8918,-0.5481,-0.2668,0.8151,0.2949,0.5529,0.5385,1.183,-22.82,41.24,31.04,67.32,43.16,-97.16,0,1013.81,43.601,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4105,2018-04-21 23:50:44:289,,,Out
8.2729,-5.6539,-1.2023,6.9799,-6.8888,-0.2475,-1.2378,0.1625,1.5412,0.0394,0.7068,0.2473,1.183,-23.13,41.12,29.6,68.45,44.97,-94.72,0,1013.81,43.601,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4205,2018-04-21 23:50:44:389,,,Out
10.2446,-7.4773,-1.9471,6.9964,-6.8764,-0.0519,-4.9115,0.2824,1.8542,-0.3045,0.3191,0.0338,1.183,-25.45,41.41,28.18,67.41,44.5,-90.43,0,1013.81,53.862,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4307,2018-04-21 23:50:44:491,,,Out
5.2478,-8.7309,0.839,7.1413,-6.5349,-1.5915,3.1562,3.3506,-1.2232,-0.1297,-1.4371,-0.3308,1.183,-22.82,39.64,32.02,68.67,41.77,-102.56,0,1013.5,53.862,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4405,2018-04-21 23:50:44:589,,,Out
7.8031,-6.7264,-2.7066,6.8038,-6.1,-3.5685,-0.6163,0.2104,-0.4489,-1.4515,-0.907,0.1015,1.183,-18.4,34.15,39.37,78.83,40.24,-111.68,0,1013.33,53.862,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4505,2018-04-21 23:50:44:689,,,Out
5.1027,-5.7684,-3.0121,6.6311,-6.0185,-4.0053,1.4696,-2.2174,-0.6278,0.4821,-0.8156,-0.0186,1.183,-17.59,32.3,40.72,83.25,38.45,-117.68,0,1013.33,51.121,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4605,2018-04-21 23:50:44:789,,,Out
2.6513,-3.063,-4.1658,6.5562,-6.3702,-3.56,3.9517,-3.5273,0.4717,0.7177,-0.3014,0.0787,1.183,-14.84,34.48,40.05,79.77,39.54,-121.67,0,1013.31,51.121,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,4706,2018-04-21 23:50:44:890,,,Out
7.4189,-7.9785,-3.989,6.7236,-6.2469,-3.4648,-5.0781,5.2078,4.1862,-0.1547,-0.1798,-0.2079,1.183,-16.84,36.07,39.29,75.89,39.55,-117.26,0,1013.31,51.121,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,4806,2018-04-21 23:50:44:990,,,Out
7.3447,-9.055,-4.5363,6.4523,-6.2272,-3.9781,0.8031,2.8937,0.1929,-0.5676,-0.4907,-0.1091,1.183,-15.9,34.47,40.49,77.71,38.19,-119.94,0,1013.51,50.165,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,4905,2018-04-21 23:50:45:089,,,Out
4.8449,-8.5405,-2.746,6.3019,-6.491,-3.7934,0.5092,0.2008,-2.9466,-0.207,0.5924,0.1173,1.183,-14.14,36.07,40.25,78.7,41.43,-121.05,0,1013.56,50.165,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5005,2018-04-21 23:50:45:189,,,Out
8.7096,-6.4052,-1.1477,6.736,-6.5497,-2.822,-1.1094,-1.5101,-1.8387,0.5467,0.6539,-0.3736,1.183,-18,36.75,38.47,76.67,41.89,-112.73,0,1013.56,50.165,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5105,2018-04-21 23:50:45:289,,,Out
7.0678,-7.8262,-0.6295,7.0895,-6.6244,-1.4465,-0.2273,1.0445,-0.7084,0.8521,0.9442,-0.0494,1.183,-20.92,39.01,33.98,70.55,42.48,-101.53,0,1013.66,50.165,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5206,2018-04-21 23:50:45:390,,,Out
7.4674,-6.8205,-1.3451,7.063,-6.7198,-1.0927,0.3491,-1.6559,1.1179,-0.176,0.6844,0.3656,1.183,-23.33,38.84,32.55,72.12,43.24,-98.79,0,1013.77,50.67,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5306,2018-04-21 23:50:45:490,,,Out
8.0896,-5.5517,-1.5769,6.8821,-6.9563,-0.6946,-1.2216,-1.4113,0.6857,-0.1222,0.5756,0.3167,1.183,-22.99,40.95,30.77,69.38,44.49,-97.49,0,1013.77,50.67,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5407,2018-04-21 23:50:45:591,,,Out
7.3958,-6.407,-1.9408,6.895,-6.9553,-0.5648,-2.9452,-1.0603,1.6101,-0.0948,0.3669,0.0645,1.183,-24.01,40.6,29.47,69.13,45.15,-94.68,0,1013.82,50.67,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5506,2018-04-21 23:50:45:690,,,Out
9.9764,-7.2995,0.3238,7.0103,-6.7634,-1.1607,1.4442,1.9922,-1.5637,-0.3755,-2.0007,-0.6212,1.183,-24.36,40.66,30.18,70.35,45.48,-94.49,0,1013.82,45.685,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5605,2018-04-21 23:50:45:789,,,Out
4.7486,-9.7759,-0.1656,6.881,-6.5379,-2.4786,1.2574,3.6844,-2.3735,-1.2721,-1.6183,-0.0804,1.183,-19.44,36.65,36.55,75.54,41.79,-109.81,0,1013.57,45.685,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Jul,5706,2018-04-21 23:50:45:890,,,Out
6.1613,-6.9494,-2.8331,6.7733,-5.7623,-4.1419,0.7619,0.4227,-0.9647,-0.398,-0.8891,-0.2022,1.183,-17.38,31.78,40.71,79.55,35.97,-121.45,0,1013.41,45.685,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,5808,2018-04-21 23:50:45:992,,,Out
4.8794,-5.4505,-3.7063,6.3357,-6.0977,-4.349,2.2347,-0.355,-1.0805,0.7967,-0.95,-0.0094,1.183,-13.92,33.38,41.88,81.69,38.43,-124.47,0,1013.35,53.026,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,5906,2018-04-21 23:50:46:090,,,Out
2.8321,-3.6234,-3.6318,6.4135,-6.2803,-3.9574,-2.9684,0.9368,0.533,0.6815,0.567,-0.0454,1.183,-13.52,34.23,41.91,81.24,39.81,-121.68,0,1013.35,53.026,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6005,2018-04-21 23:50:46:189,,,Out
7.5177,-7.8792,-5.5583,6.5785,-6.19,-3.8267,-0.7289,1.3522,2.4263,0.2467,-0.1791,-0.216,1.183,-14.56,36.11,39.48,75.52,40.03,-119.21,0,1013.61,53.026,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6106,2018-04-21 23:50:46:290,,,Out
5.7764,-9.757,-3.1882,6.5807,-6.1141,-3.9431,1.1143,1.2366,0.3472,0.8992,-0.3546,0.0506,1.183,-14.05,36.28,40.21,73.85,38.55,-120.93,0,1013.61,52.989,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6206,2018-04-21 23:50:46:390,,,Out
5.5504,-5.5139,-0.5546,7.0006,-5.8447,-3.6147,0.5487,5.2922,-1.0639,-1.8577,1.7887,-0.6021,1.183,-13.38,36.98,38.81,73.98,41.13,-118.82,0,1013.65,52.989,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6306,2018-04-21 23:50:46:490,,,Out
6.9701,-4.1095,-2.1319,7.0104,-6.3188,-2.6765,-1.37,-1.9293,-1.5968,1.4176,-0.0295,0.4031,1.183,-18.32,36.14,39.47,74.84,38.76,-115.15,0,1013.96,52.989,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6405,2018-04-21 23:50:46:589,,,Out
6.3306,-9.906,-1.9183,6.6983,-6.9071,-1.9135,-0.1481,2.4068,0.3638,1.404,0.47,0.6843,1.183,-17.89,42.02,34.51,69.26,44.76,-105.94,0,1014.23,52.989,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6505,2018-04-21 23:50:46:689,,,
5.7628,-8.0407,-0.8882,5.9933,-7.6929,-1.0652,0.1924,-0.9297,-1.7891,0.3695,0.5153,1.0872,1.183,-16.11,45.24,32.12,68.72,51.65,-100.08,0,1014.23,59.916,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6606,2018-04-21 23:50:46:790,,,
5.7066,-10.0164,-1.0609,6.4958,-7.3347,-0.4929,6.4559,5.3462,-7.6133,-1.0201,2.5303,-0.9135,1.183,-18.39,44.35,30.42,63.72,48.39,-94.34,0,1014.03,59.916,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6706,2018-04-21 23:50:46:890,,,
1.8595,-7.4673,1.4025,5.0564,-8.4062,0.0726,3.0901,-1.3077,-0.3419,-2.2351,3.4921,1.4115,1.183,-23.66,40.81,27.95,88.15,58.97,-89.18,0,1014.03,59.916,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6806,2018-04-21 23:50:46:990,,,
-4.9845,-5.0004,7.8112,4.1075,-8.6885,-1.9684,9.3335,-4.111,-8.2213,-4.5934,4.5755,0.7935,1.183,-30.55,36.47,26.6,120.95,62.51,-97.29,2,1013.65,54.094,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,6907,2018-04-21 23:50:47:091,,,
-7.0524,-10.5657,9.8381,2.7252,-9.153,-2.2432,8.949,6.6724,-7.4314,0.3528,0.483,2.8999,1.183,-30.43,39.83,23.52,181.43,68.91,-129.46,2,1013.5,54.094,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7006,2018-04-21 23:50:47:190,,,
-11.2903,-21.344,0.4843,-0.2665,-9.7707,-0.836,11.3857,12.2317,-1.9688,1.2983,-1.0473,1.8035,1.183,-26.08,45.04,23.05,190.6,78.88,-139.27,2,1013.5,54.094,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7106,2018-04-21 23:50:47:290,,,
-7.2331,-22.781,-4.2839,-2.372,-9.5027,0.5559,5.1431,11.876,6.4705,1.7466,-4.161,2.7177,4.226,-7.26,54.2,21.77,321.45,75.62,76.81,2,1013.64,51.317,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7206,2018-04-21 23:50:47:390,,,
-0.0913,-13.6635,-5.1383,-4.835,-7.7551,3.5662,-6.0866,3.2667,6.1832,1.6754,-4.3441,3.4782,4.226,15.71,54.25,13.91,324.82,52.23,53.59,2,1013.66,51.317,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7306,2018-04-21 23:50:47:490,,,
-0.986,-3.8883,0.8914,-5.4049,-7.1417,4.0025,-4.1672,-3.4124,2.3416,-0.4071,-0.5212,1.041,4.226,20.62,53.14,13.62,319.54,48.82,59.34,2,1013.66,51.317,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7406,2018-04-21 23:50:47:590,,,
-4.9826,-4.234,1.6679,-5.0638,-7.0447,4.5789,1.0336,-2.3868,4.0317,0.2911,-1.23,-1.0144,4.226,24.25,51.79,9.98,320.2,45.9,47.88,2,1013.42,53.824,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7506,2018-04-21 23:50:47:690,,,
-7.7374,-5.6446,2.1938,-2.9435,-7.8247,5.1329,4.0267,-2.388,3.5303,-0.6467,-2.6117,-0.8566,4.226,19.65,54.02,5.66,326.18,49.95,36.5,2,1013.47,53.824,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7605,2018-04-21 23:50:47:789,,,
-5.3044,-6.3363,3.9727,-3.0728,-8.0554,4.6803,-1.3114,-1.3417,2.5732,-1.6943,-2.2351,3.0197,4.226,21.74,53.36,4.92,321.06,52.9,29.83,2,1013.47,53.824,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7706,2018-04-21 23:50:47:890,,,
-3.8558,-7.9748,2.5097,-4.5029,-7.0209,5.164,1.9412,1.3611,2.255,-0.8819,-2.762,3.5752,4.226,35.34,42.24,2.39,290.32,50.16,41.73,2,1013.4,53.824,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7806,2018-04-21 23:50:47:990,,,
-6.3549,-10.5261,2.5141,-3.14,-6.9648,6.1537,3.9049,2.8946,3.1257,-0.5879,-3.6528,1.2755,10.564,36.4,36.33,-10.33,282.05,45.76,31.93,2,1013.46,56.809,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,7905,2018-04-21 23:50:48:089,,,
-2.1967,-9.9986,3.8136,-3.1399,-7.1499,5.9376,-2.3057,-0.1962,2.2431,-1.138,-1.3929,1.1467,10.564,35.44,31.94,-18.83,264.16,46.79,27.87,2,1013.46,56.809,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,8005,2018-04-21 23:50:48:189,,,
-1.6655,-6.1159,3.3143,-1.9822,-8.0414,5.2577,-0.2342,-3.523,2.4298,-0.8847,-2.3363,-0.1563,10.564,32.47,32.5,-22.64,259.73,48.77,23.36,2,1013.51,56.809,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,8106,2018-04-21 23:50:48:290,,,
