ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4549,6.4095,5.3751,-1.1122,5.0382,8.3396,1.1194,0.3154,-1.3627,0.9945,-0.2724,0.2089,0,-12.5,-35,-35.3,133.94,-29.77,6.39,3.1,1009.96,45.552,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,22,2018-04-16 20:37:44:925
-1.1493,5.1716,5.7008,-1.8602,6.0217,7.5133,0.711,-0.85,-1.8125,-0.7257,-0.2077,-0.077,0,-12.6,-34.9,-35.2,126.77,-30.91,7.6,3.1,1009.96,45.552,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,122,2018-04-16 20:37:45:025
-2.5307,4.3408,4.4103,-1.5351,4.6478,8.4977,-0.0547,-1.0756,1.8839,-1.5663,0.1784,-0.8125,0,-11.2,-36.1,-34.2,117.4,-37.88,13.91,3.1,1009.94,45.552,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,222,2018-04-16 20:37:45:125
-1.9633,1.8244,9.2754,-1.5351,4.6478,8.4977,-0.0547,-1.0756,1.8839,-1.5663,0.1784,-0.8125,0,-9.7,-35.9,-34.7,135.28,-28.29,10.24,3.1,1009.94,48.822,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,322,2018-04-16 20:37:45:225
1.2163,1.6042,6.3329,-0.7375,3.5962,9.0936,2.8995,-2.8181,2.7317,0.8882,1.9132,0.2053,0,-8.7,-34.9,-36.3,148.87,-21.51,4.64,3.1,1009.98,48.822,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,422,2018-04-16 20:37:45:325
-2.1477,4.9777,5.6002,-1.507,3.7807,8.9222,-0.6406,1.197,-3.322,-0.6597,-0.4667,-1.3341,0,-6,-34.2,-36.6,145.68,-22.68,9.59,3.1,1009.98,48.822,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,522,2018-04-16 20:37:45:425
-0.7542,2.1812,13.0512,-0.6671,1.5746,9.6564,-0.7791,2.1653,2.7866,-1.2645,-1.7801,-0.9151,0,-6,-34.2,-36.6,145.68,-22.68,9.59,3.1,1010.01,47.76,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,621,2018-04-16 20:37:45:524
-4.0248,-0.6704,9.5532,2.1267,1.8175,9.3992,-1.6407,-2.8135,1.1356,1.2034,-4.0207,1.0153,0,-4.6,-31.2,-38.5,162.79,-9.24,3.95,3.1,1010.01,47.76,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,721,2018-04-16 20:37:45:624
-0.9625,-6.0982,6.8117,6.1482,1.2356,7.5395,-7.1107,-7.3339,-0.7277,-0.2786,-4.0488,4.86,0,-22.4,-30.1,-27.9,146.99,-10.68,-12.75,3.1,1010.04,47.76,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,822,2018-04-16 20:37:45:725
10.3959,-4.0631,5.9115,6.1482,1.2356,7.5395,-7.1107,-7.3339,-0.7277,-0.2786,-4.0488,4.86,0,-39.6,-11.2,-6.6,104.84,-7.24,-39.2,3.1,1010.04,48.189,30.445915,-84.30154,,NaN,,,69.996765,,0 / 7,922,2018-04-16 20:37:45:825
12.5891,-2.083,-0.1532,8.1736,-2.7455,4.6717,4.6214,0.4111,-0.4171,1.8473,-0.7599,4.0317,0,-32.9,8.7,-4.5,104.84,-7.24,-39.2,0,1010.01,48.189,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1022,2018-04-16 20:37:45:925
11.7152,-5.8468,8.4422,7.1718,-4.9446,4.504,7.5578,-1.9605,7.3573,-1.5724,0.9102,1.19,0,-19.6,33.7,85.3,62.17,30.28,-57.87,0,1010.01,48.189,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1122,2018-04-16 20:37:46:025
11.5787,-7.6353,4.8843,7.0694,-5.711,3.6848,9.0416,-6.9715,-2.0112,-2.1564,3.5271,0.3115,0,-22,2.3,8.3,113.71,35.62,-62.47,0,1009.98,48.189,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1222,2018-04-16 20:37:46:125
9.6872,-8.7439,3.5818,6.1739,-5.9159,4.8017,2.4719,3.6796,-0.4298,0.4447,0.2688,0.43,0,-85.6,74.5,2.2,70.17,37.1,-52.13,0,1009.98,48.962,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1322,2018-04-16 20:37:46:225
4.0774,0.6058,-17.3058,6.3935,-4.8125,5.6686,-0.6999,0.6656,-0.2791,0.2627,-1.0336,-0.3421,0,-85.6,74.5,2.2,70.17,37.1,-52.13,0,1009.98,48.962,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1421,2018-04-16 20:37:46:324
3.9434,-1.8867,5.0399,6.3935,-4.8125,5.6686,-0.6999,0.6656,-0.2791,0.2627,-1.0336,-0.3421,0,-35.2,10,-0.6,101.24,29.39,-48.44,0,1010.02,48.962,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1522,2018-04-16 20:37:46:425
2.4469,-4.5276,5.7463,7.642,-3.8453,4.7942,-2.2453,2.8637,-16.1167,1.5345,-1.438,0.1393,0,-36.9,11.6,2.9,101.24,29.39,-48.44,0,1010.02,47.604,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1622,2018-04-16 20:37:46:525
5.9546,-2.8995,5.9091,7.9605,-4.0126,4.0866,-2.0059,1.1131,1.8224,-1.0311,2.1661,0.237,0,-36.8,10.4,3.8,95.59,23.09,-57.9,0,1010.05,47.604,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1721,2018-04-16 20:37:46:624
7.1709,-4.1373,3.9984,7.5189,-4.9921,3.836,-3.8461,-0.5052,-1.3364,-0.5327,-1.6799,1.8033,0,-36.9,11,4.4,97.47,24.15,-62.83,0,1010.05,47.604,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1821,2018-04-16 20:37:46:724
12.1055,-8.8301,2.5379,5.8942,-7.373,2.6585,-5.7936,1.2604,-2.3017,-1.394,1.9328,2.3237,0,-26,23.1,12.7,64.79,30.6,-62.97,0,1010.15,46.996,30.445915,-84.30154,,NaN,,,69.996765,,0 / 10,1922,2018-04-16 20:37:46:825
6.8811,-7.3983,3.6082,4.0945,-8.7685,1.5869,2.7866,1.3702,2.0213,1.1277,-0.8845,1.4514,0,-15.3,28,16.7,58.19,48.75,-65.72,0,1010.15,46.996,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2022,2018-04-16 20:37:46:925
2.4709,-6.9266,4.0391,4.0945,-8.7685,1.5869,2.7866,1.3702,2.0213,1.1277,-0.8845,1.4514,0,-15.3,28,16.7,58.19,48.75,-65.72,0,1009.98,46.996,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2121,2018-04-16 20:37:47:024
2.0782,-10.2738,1.3384,3.8407,-8.8614,1.7013,0.7994,-0.5146,-4.1267,-2.1478,-3.1056,1.6518,0,-14.8,29.3,15.2,74.65,63.4,-68.82,0,1009.98,47.197,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2222,2018-04-16 20:37:47:125
3.1724,-10.1637,0.9386,3.4584,-9.1338,0.8856,0.7412,0.6389,-1.1418,-0.4349,-0.595,0.8125,0,-12.8,29.3,16.9,69.2,64.64,-66.11,0,1010.08,47.197,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2322,2018-04-16 20:37:47:225
1.0798,-10.111,-1.0655,3.0772,-9.3017,0.4238,-1.564,6.4381,1.585,-0.8467,-0.8992,0.0696,0,-10.1,29.7,17.7,82.77,71.53,-82.16,0,1010.08,47.197,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2422,2018-04-16 20:37:47:325
1.0798,-10.111,-1.0655,1.5503,-9.6425,0.8877,-0.5663,-1.9913,-4.3044,0.8137,-1.9022,1.3903,0,1.2,37.4,15.2,40,79.5,-60.2,0,1010.08,47.197,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2522,2018-04-16 20:37:47:425
1.5347,-15.7543,-2.9976,1.0175,-9.7401,0.5149,-0.7326,-6.1172,-2.5549,0.0953,0.0831,-0.0012,0,-14.3,34.8,25.3,84.26,83.32,-63.16,0,1010.08,46.964,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2622,2018-04-16 20:37:47:525
0.5531,-10.6809,2.095,1.0175,-9.7401,0.5149,-0.7326,-6.1172,-2.5549,0.0953,0.0831,-0.0012,0,-14.3,34.8,25.3,84.26,83.32,-63.16,0,1010.04,46.964,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2722,2018-04-16 20:37:47:625
0.7326,-8.854,2.265,1.0707,-9.7368,0.4673,-0.3381,0.8828,1.7977,-0.7306,1.7275,-0.573,0,-18,33.5,24.3,92.39,83.32,-63.16,0,1010.04,46.964,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2822,2018-04-16 20:37:47:725
3.2849,-9.388,0.1484,1.261,-9.7226,0.2268,4.9545,2.705,-1.2923,-0.3054,0.0977,0.044,0,-19.6,32.1,25.3,111.25,82.49,-79.8,0,1010.04,46.964,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,2922,2018-04-16 20:37:47:825
4.8005,-8.8109,0.1939,1.5752,-9.6792,0.0421,-0.5553,-1.3895,-0.7604,-0.3763,0.3384,-0.1075,0,-18.8,32.4,25.3,109.62,82.49,-79.8,0,1010.04,48.4,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3021,2018-04-16 20:37:47:924
0.5411,-11.119,-0.1077,1.6092,-9.6696,0.2833,-0.6754,1.6487,-1.7222,-0.3763,0.3384,-0.1075,0,-21.2,29.6,24.2,109.62,82.49,-79.8,0,1009.96,48.4,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3122,2018-04-16 20:37:48:025
2.8923,-9.7471,-0.158,1.439,-9.671,0.7561,2.0878,0.0747,-1.0769,0.5058,0.5241,0.2431,0,-20.5,29.7,21.8,112.99,80.41,-80.02,0,1009.96,48.4,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3222,2018-04-16 20:37:48:125
3.601,-9.0504,-0.1532,1.439,-9.671,0.7561,2.0878,0.0747,-1.0769,0.1955,0.0293,0.3995,0,-20.5,29.7,21.8,112.99,80.41,-80.02,0,1010.02,47.025,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3321,2018-04-16 20:37:48:224
3.3616,-11.7272,0.0192,1.3811,-9.6837,0.6984,1.9804,-2.0434,-0.6793,-0.9529,-0.4704,-0.1161,0,-20.2,31.2,20.1,96.65,80.46,-62.28,0,1010.02,47.025,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3422,2018-04-16 20:37:48:325
-0.2514,-11.3106,-1.4701,1.3436,-9.6968,-0.5796,-0.5128,-2.0926,-1.568,-2.1063,0.1271,-0.3372,0,-20,31.9,19.7,96.65,80.46,-62.28,0,1010.06,47.025,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3522,2018-04-16 20:37:48:425
-0.3639,-9.4526,2.4541,1.4115,-9.3373,-2.6445,1.3203,1.4601,0.5207,-2.1063,0.1271,-0.3372,0,-18.5,26.8,27,142.35,81.42,-113.34,0,1010.06,47.894,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3622,2018-04-16 20:37:48:525
0.9721,-9.5915,-1.3384,1.6502,-9.0188,-3.4796,-2.8258,0.148,1.2673,-1.0006,-1.7752,-0.8931,0,-15.3,21.2,33.5,174.5,72.2,-151.91,0,1010.02,47.894,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3722,2018-04-16 20:37:48:625
1.4964,-7.1613,-1.8532,2.0425,-8.8595,-3.6753,-0.5461,1.6982,1.8222,-0.3519,-0.3861,-0.942,0,-14.3,18.6,35.6,174.5,72.2,-151.91,0,1010.02,47.894,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3822,2018-04-16 20:37:48:725
1.4964,-7.1613,-1.8532,2.0425,-8.8595,-3.6753,-0.5461,1.6982,1.8222,0.8002,-0.3152,-0.3971,0,-14.5,19.1,36.5,168.1,64.61,-150.94,0,1010.06,46.489,30.445915,-84.30154,,NaN,,,69.996765,,0 / 12,3922,2018-04-16 20:37:48:825
4.0248,-10.9251,-7.8269,2.3891,-9.0351,-2.9713,-1.0962,0.8108,-1.5706,0.5693,0.088,-0.1222,0,-14.4,19.3,36.1,168.1,64.61,-150.94,0,1010.06,46.489,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,0 / 12,4021,2018-04-16 20:37:48:924
7.6018,-14.4518,-3.3328,2.4718,-9.1089,-2.6622,-0.3026,-0.5711,-2.3801,-0.6487,-0.0061,-0.4557,0,-15.3,20.9,34.3,153.95,68.26,-137.12,0,1010.06,46.489,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4121,2018-04-16 20:37:49:024
6.1078,-19.1087,2.0902,3.1641,-8.8436,-2.8193,-13.5744,10.6082,2.5799,-0.6487,-0.0061,-0.4557,0,-15.3,20.9,34.3,153.95,68.26,-137.12,0,1010.06,46.438,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4222,2018-04-16 20:37:49:125
-2.7821,-5.2483,-1.3599,2.3026,-9.4074,-1.5389,-5.0848,4.1592,0.1789,1.2425,1.0886,1.3219,0,-16.6,21.7,32.7,148.48,64.4,-131.7,0,1009.99,46.438,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4322,2018-04-16 20:37:49:225
1.3073,-8.3967,0.6345,1.9183,-9.6105,-0.3593,-0.283,1.0198,0.1797,0.7428,0.9481,0.2798,0,-17,22.5,30.9,145.31,73.6,-123.76,0,1009.99,46.438,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4422,2018-04-16 20:37:49:325
2.0543,-9.7734,-0.1724,1.9183,-9.6105,-0.3593,-0.283,1.0198,0.1797,0.463,0.3506,0.3164,0,-17.1,24.9,25.7,125.66,78.52,-100.61,0,1010.01,46.36,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4522,2018-04-16 20:37:49:425
2.0423,-9.5244,-0.158,1.6147,-9.6673,0.3257,0.6095,0.253,0.0238,0.628,0.3726,0.4081,0,-17.2,26.1,24,105.35,80.33,-78.59,0,1010.01,46.36,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4622,2018-04-16 20:37:49:525
1.2259,-9.3401,-0.1844,1.2735,-9.6718,1.0026,0.5796,-0.1376,-1.788,0.033,0.5021,0.4227,0,-17.4,27.4,21.9,80.38,80.49,-51.79,0,1010.01,46.36,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4722,2018-04-16 20:37:49:625
2.4374,-9.534,-1.5204,1.0524,-9.71,0.8825,1.385,0.176,-2.4029,0.033,0.5021,0.4227,0,-17.4,27.4,21.9,80.38,80.49,-51.79,0,1010.01,47.008,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4822,2018-04-16 20:37:49:725
-3.0671,-12.6657,-2.0184,1.439,-9.6834,-0.5758,-5.5858,-1.9097,-2.034,-1.0531,-0.2492,-0.1148,0,-17.3,28.1,20.9,80.78,81.95,-50.02,0,1010.01,47.008,30.445805,-84.30161,55.83,NaN,,1.95,412.90323,57,12-Oct,4921,2018-04-16 20:37:49:824
1.2833,-11.7535,1.1301,1.6201,-9.1883,-3.0201,0.4151,-1.3513,1.4973,-2.3066,0.1539,-0.1283,0,-17.2,25.7,22.7,142.94,80.91,-111.81,0,1010.01,47.008,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5021,2018-04-16 20:37:49:924
1.0104,-8.2052,-2.0208,1.6201,-9.1883,-3.0201,0.4151,-1.3513,1.4973,-1.0715,-1.0507,-0.7282,0,-16.9,15.6,31.4,180.68,69.54,-151.79,0,1010.01,47.008,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5122,2018-04-16 20:37:50:025
-0.4621,-7.5563,-1.5682,1.7303,-8.8166,-3.9298,-1.7063,0.9801,2.036,0.0977,-0.3787,-0.5376,0,-14.5,14.6,33,178.92,64.03,-156.24,0,1010.01,45.216,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5222,2018-04-16 20:37:50:125
0.7398,-6.4861,-3.3807,1.9553,-8.8178,-3.82,-1.2155,2.3317,0.4393,1.2425,0.0977,0.3335,0,-15.1,13.8,33.7,175.51,64.05,-152.89,0,1009.99,45.216,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5322,2018-04-16 20:37:50:225
3.4023,-11.0951,-6.8357,1.7589,-9.2562,-2.7199,3.2044,-3.704,-6.2371,1.2425,0.0977,0.3335,0,-15.1,13.8,33.7,175.51,64.05,-152.89,0,1009.99,45.216,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5422,2018-04-16 20:37:50:325
0.0766,-6.3903,-3.5004,2.1425,-9.0724,-3.0449,-2.1904,-2.6596,-0.738,-0.5058,-0.5205,-0.8088,0,-14.4,14.7,31.8,168.48,70.71,-147.11,0,1009.99,46.941,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5522,2018-04-16 20:37:50:425
4.7694,-14.9858,-5.0376,2.3596,-9.0765,-2.8668,-7.7635,4.3071,3.3002,-0.4203,-0.1185,-0.573,0,-14.6,16.2,29.8,168.52,67.69,-144.87,0,1009.99,46.941,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5622,2018-04-16 20:37:50:525
9.2994,-15.4167,0.2729,2.3596,-9.0765,-2.8668,-7.7635,4.3071,3.3002,0.8467,0.347,-0.0367,0,-14.7,17.3,28.4,164.5,67.75,-140.54,0,1010,46.941,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5722,2018-04-16 20:37:50:625
1.8268,-10.6713,-0.7925,1.9332,-9.4714,-1.6509,-1.6602,0.2582,0.3125,0.6182,0.595,0.2993,0,-14.8,18.2,27.2,155.14,74.98,-130.5,0,1010,47.654,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5822,2018-04-16 20:37:50:725
1.9633,-9.3927,-0.3639,1.6022,-9.6473,-0.7294,0.3611,0.2546,0.3655,0.6182,0.595,0.2993,0,-14.8,18.2,27.2,155.14,74.98,-130.5,0,1009.99,47.654,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,5922,2018-04-16 20:37:50:825
1.4605,-9.2108,-0.3065,1.2788,-9.7224,0.0956,0.4259,-0.0845,-0.3662,0.6939,0.1014,0.3445,0,-15.1,20.1,24.8,140.46,79.66,-114.48,0,1009.99,47.654,30.445808,-84.30158,44.79,NaN,,4.03,412.90323,60.73,12-Oct,6022,2018-04-16 20:37:50:925
1.7526,-9.5556,-0.0024,0.8977,-9.7237,0.9021,0.6873,0.0963,-2.3147,0.8039,0.5082,0.3213,0,-14.8,22.2,21.5,114.13,82.49,-85.72,0,1009.98,45.789,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6121,2018-04-16 20:37:51:024
4.415,-11.5021,-0.0072,0.7468,-9.735,0.9177,3.6683,-1.7671,-0.9249,-0.2615,0.4679,0.0867,0,-13.9,23.6,18.5,74.03,82.54,-44.86,0,1009.98,45.789,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6222,2018-04-16 20:37:51:125
-3.1748,-10.9011,-1.688,0.7468,-9.735,0.9177,3.6683,-1.7671,-0.9249,-0.2615,0.4679,0.0867,0,-12.9,24.2,16.3,70.7,83.07,-39.14,0,1009.98,45.789,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6322,2018-04-16 20:37:51:225
-0.68,-12.2946,2.6193,1.0376,-9.7403,-0.4686,-2.1916,-0.8496,-0.5849,-2.5461,-0.3409,-0.1894,0,-12.1,22.2,18.9,142.41,83.33,-114.31,0,1009.98,45.789,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6422,2018-04-16 20:37:51:325
1.4725,-9.4239,-2.1908,1.345,-9.1914,-3.1431,1.9352,0.4787,0.2747,-1.2596,-0.7795,-0.5192,0,-10.8,17.3,27.8,142.41,83.33,-114.31,0,1009.99,46.198,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6521,2018-04-16 20:37:51:424
-1.8364,-6.4669,-2.1932,1.8292,-8.7488,-4.0353,-3.9314,0.8069,2.4048,-0.7343,-1.201,-1.1521,0,-10.8,17.3,27.8,142.41,83.33,-114.31,0,1009.99,46.198,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6622,2018-04-16 20:37:51:525
0.747,-5.7295,-2.5619,2.1214,-8.6625,-4.0781,-1.3744,2.933,1.5163,0.5767,0.6622,-0.0244,0,-10.5,16.1,28.1,172.72,63.14,-155.61,0,1009.99,46.198,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6721,2018-04-16 20:37:51:624
3.2849,-10.0631,-7.0823,1.9372,-9.2044,-2.7743,4.1251,-5.5276,-7.794,1.2877,0.055,0.0476,0,-10.5,15.6,28.7,166.84,62.05,-152.52,0,1009.99,48.192,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6822,2018-04-16 20:37:51:725
0.7039,-9.0647,-4.9777,1.9372,-9.2044,-2.7743,4.1251,-5.5276,-7.794,1.2877,0.055,0.0476,0,-10.5,16.8,27.7,159.6,69.82,-145.07,0,1009.99,48.192,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,6921,2018-04-16 20:37:51:824
4.7143,-13.9395,-3.8691,2.4036,-8.9145,-3.3052,-1.6015,-0.1023,-0.212,0.3372,-0.6658,-0.226,0,-10.9,18.8,26.1,159.47,65.37,-143.98,0,1009.99,48.192,30.44582,-84.301575,35.89,NaN,,0.92,412.90323,108.8,12-Oct,7021,2018-04-16 20:37:51:924
-4.3001,-5.9067,1.2833,2.7663,-8.9957,-2.7559,-7.0664,3.089,4.0392,0.8711,-0.0415,0.788,0,-11.7,20.7,24.8,149.39,66.54,-134.89,0,1010.02,49.743,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7121,2018-04-16 20:37:52:024
-1.5826,-7.779,-1.0343,1.9685,-9.5413,-1.1218,-4.6094,0.9578,0.1593,1.0067,1.1777,0.4704,0,-11.7,20.7,24.8,149.39,66.54,-134.89,0,1010.02,49.743,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7222,2018-04-16 20:37:52:125
4.6473,-10.0224,1.2354,1.2067,-9.7321,-0.0183,2.2626,0.5165,-1.0735,0.639,0.7465,0.1271,0,-11.9,23.1,21.9,139.51,76.64,-119.68,0,1010.01,49.743,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7322,2018-04-16 20:37:52:225
0.6608,-9.0671,-0.7853,1.1702,-9.7221,0.5303,0.7164,0.3581,-0.1616,0.6341,0.6182,0.441,0,-12,24.9,19.7,114.74,82.93,-90.87,0,1010.01,47.582,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7422,2018-04-16 20:37:52:325
2.253,-9.0551,-0.1628,1.1702,-9.7221,0.5303,0.7164,0.3581,-0.1616,0.6341,0.6182,0.441,0,-11.9,26.6,17.3,90.96,82.47,-65.62,0,1010.02,47.582,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7521,2018-04-16 20:37:52:424
4.1325,-10.1637,-0.1724,0.7885,-9.7141,1.0889,2.8268,0.0579,-0.0426,0.121,0.5327,0.3641,0,-11.4,27.9,15.9,60.66,82.12,-35.91,0,1010.02,47.582,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7621,2018-04-16 20:37:52:524
5.4853,-12.534,-1.9896,0.9698,-9.75,0.409,4.5154,-2.784,-2.3987,-1.4478,-0.3763,0.248,0,-10.5,28.6,15.5,89.59,83.84,-67.13,0,1010,47.582,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7721,2018-04-16 20:37:52:624
-0.9697,-13.372,1.9082,1.5789,-9.3443,-2.5222,-0.2189,-2.3781,2.989,-2.1979,0.7086,-0.2187,0,-10.5,28.6,15.5,89.59,83.84,-67.13,0,1010,47.201,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7822,2018-04-16 20:37:52:725
0.8979,-8.9259,-0.1628,1.8608,-8.648,-4.2332,-2.6102,2.205,2.4543,-1.3549,-1.3659,-1.0287,0,-11.9,21.8,28.7,167.12,72.34,-147.95,0,1010,47.201,30.445812,-84.30157,31.68,NaN,,0.63,412.90323,269.01,12-Oct,7922,2018-04-16 20:37:52:825
-0.17,-7.6306,-0.9481,2.0061,-8.235,-4.9325,-4.374,3.4034,1.6308,0.5644,0.1246,-0.2688,0,-10,17.9,34.3,168.63,61.87,-156.27,0,1010,47.201,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8021,2018-04-16 20:37:52:924
0.2035,-5.2554,-3.0264,2.0061,-8.235,-4.9325,-4.374,3.4034,1.6308,0.5644,0.1246,-0.2688,0,-10.7,19.2,34,172.39,57.11,-157.87,0,1010,47.398,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8122,2018-04-16 20:37:53:025
3.0742,-9.7567,-7.5875,1.8558,-8.9524,-3.547,1.2184,-0.8043,-4.0405,1.9206,-0.4679,0.6292,0,-9.8,20.4,33.1,164.21,65.91,-152.38,0,1010,47.398,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8222,2018-04-16 20:37:53:125
-2.2147,-7.4246,-2.5619,2.1727,-8.9809,-3.2852,-5.1464,-3.6537,-0.0572,0.0855,-1.1472,-0.3311,0,-10,22.4,31.1,156.24,66.32,-146.52,0,1010,47.398,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8322,2018-04-16 20:37:53:225
-0.3711,-1.8651,6.4358,2.4556,-9.0422,-2.8946,-6.1596,2.5321,2.9832,1.3488,0.314,1.0653,0,-10,22.4,31.1,156.24,66.32,-146.52,0,1010,44.143,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8422,2018-04-16 20:37:53:325
2.4805,-9.1868,-2.2554,1.6056,-9.5812,-1.3391,0.1255,-0.6663,1.0542,1.2034,1.0666,0.6793,0,-10.6,23.8,29.9,149.04,67.23,-139.69,0,1010,44.143,30.44582,-84.30156,23.13,NaN,,3,412.90323,127.86,13-Oct,8522,2018-04-16 20:37:53:425
