ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.181965,3.948159,8.691217,-0.248827,3.993034,8.953443,-0.457484,0.378912,-2.014834,-0.401949,0.356745,-0.205251,2,-16.7,8.4,-35.4,44.7362,-21.018,-2.558,3.15,1010.0649,39.71831,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,39,2018-04-16 20:54:19:110
0.308861,2.257801,9.584282,-0.692474,3.576944,9.104742,0.299813,-0.517061,-0.526055,-0.133169,-0.613309,-0.658513,2,-15.5,6.2,-36.1,44.0792,-21.392,4.3493,3.15,1010.0769,39.71831,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,138,2018-04-16 20:54:19:209
-0.948133,3.510007,9.186832,-0.452957,3.136122,9.280622,0.452957,-0.114547,0.377883,-0.133169,-0.613309,-0.658513,2,-15.6,4.7,-35.9,47.9689,-18.6506,2.7942,3.15,1010.0769,39.71831,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,238,2018-04-16 20:54:19:309
-0.256187,2.990449,8.734315,-0.452957,3.136122,9.280622,0.452957,-0.114547,0.377883,-0.161268,0.328646,-0.265116,2,-15.6,4.7,-35.9,47.9689,-18.6506,2.7942,3.15,1010.082,39.95757,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,338,2018-04-16 20:54:19:409
0.622511,3.438179,8.839663,-0.829665,2.915481,9.326414,0.527987,0.635228,-0.620831,0.232129,-1.684766,0.262672,2,-16.5,4.9,-34.7,52.2956,-17.2953,5.0836,3.15,1010.082,39.95757,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,438,2018-04-16 20:54:19:509
3.572258,1.079818,7.690411,1.962881,3.236615,9.046645,1.45375,-0.82558,-0.784003,-0.401949,-0.603535,-0.544892,2,-18.1,5.1,-33.5,52.2956,-17.2953,5.0836,3.15,1010.124,39.95757,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,538,2018-04-16 20:54:19:609
-2.042316,4.450957,8.593052,2.671386,2.969311,8.956409,-3.799089,1.302075,-0.679401,-0.907746,-0.227242,0.179594,2,-26.9,4.2,-27.3,55.1735,-19.2714,-12.2419,3.15,1010.124,39.83318,30.445732,-84.30132,138.4998,89.25398504,,1.2933,77.41936,155.6982,12-Nov,638,2018-04-16 20:54:19:709
2.334418,2.324841,7.110996,3.160697,2.436292,8.95795,0.105094,-0.702837,0.430002,-0.907746,-0.227242,0.179594,2,-28.9,5.3,-26.6,53.0308,-17.625,-16.608,3.15,1010.1067,39.83318,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,747,2018-04-16 20:54:19:818
2.971295,2.561874,6.459754,3.160697,2.436292,8.95795,0.105094,-0.702837,0.430002,-0.386067,-0.189368,0.439823,2,-29.6,4.8,-25.8,53.0308,-17.625,-16.608,3.15,1010.1067,39.83318,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,837,2018-04-16 20:54:19:908
2.607365,2.14527,6.723124,3.335795,1.830728,9.038323,0.564479,-0.305575,1.513246,0.309098,-1.53205,0.455705,0,-32.1,6.5,-22.8,59.5369,-10.7592,-20.2577,3.15,1010.0598,39.37389,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,938,2018-04-16 20:54:20:009
4.400677,1.283331,8.277008,4.537493,1.789047,8.50769,-0.136816,-0.505715,-0.230682,0.679282,-2.217441,1.109331,0,-37,10.1,-13.5,60.3501,-10.5114,-28.0728,3.15,1010.0598,39.37389,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1037,2018-04-16 20:54:20:108
3.112557,-0.90743,3.802108,6.453432,1.323192,7.264482,-0.630555,-2.187525,-4.870207,0.679282,-2.217441,1.109331,0,-37,10.1,-13.5,60.3501,-10.5114,-28.0728,3.15,1010.0066,39.37389,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1138,2018-04-16 20:54:20:209
7.379155,-3.816474,6.804529,7.484756,-1.323048,6.196632,1.046045,-2.857355,0.967038,0.111177,-1.258382,3.342655,2,-38.7,19,-5.7,47.673,-7.7545,-41.6164,3.15,1010.0066,44.30585,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1238,2018-04-16 20:54:20:309
11.250697,-3.514795,6.172441,7.413417,-3.656722,5.276361,3.837281,0.141927,0.89608,1.12277,-1.591915,3.40252,2,-29.8,34.1,-1.7,30.056,7.7536,-50.3786,3.15,1010.0505,44.30585,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1338,2018-04-16 20:54:20:409
10.810151,-4.096604,5.463735,7.413417,-3.656722,5.276361,3.837281,0.141927,0.89608,1.141096,-0.985936,1.661554,0,-19.5,43.5,-4.4,12.7853,21.8935,-54.5593,0,1010.0505,44.30585,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1437,2018-04-16 20:54:20:508
12.692051,-5.344021,0.670397,7.307984,-4.38111,4.854835,2.812616,0.892652,-1.895511,0.707382,0.00733,-0.277333,0,-22.4,49.8,-7.3,10.3252,26.5353,-56.4031,0,1010.084,41.26589,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1538,2018-04-16 20:54:20:609
5.834848,-5.51162,3.002421,7.740377,-3.504166,4.896695,-1.476953,-1.624371,-2.160038,0.348193,1.370782,-0.397062,0,-20,45.3,-7.1,7.8486,20.9361,-57.6819,0,1010.084,41.26589,30.44572,-84.3013,61.5534,89.25398504,,0.451,103.22581,164.9087,13-Oct,1638,2018-04-16 20:54:20:709
9.838076,-3.926611,-5.899493,7.563414,-2.710865,5.62283,0.119814,-0.861393,-0.285991,0.348193,1.370782,-0.397062,0,-20,45.3,-7.1,7.8486,20.9361,-57.6819,0,1010.0876,41.26589,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,1738,2018-04-16 20:54:20:809
3.900274,0.237033,-6.993676,7.566337,-2.370065,5.77092,-0.93659,0.701256,-10.973679,0.609644,-0.524122,-0.230907,2,-20.3,42,-8.8,7.9537,13.9857,-52.6669,0,1010.0876,45.21776,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,1838,2018-04-16 20:54:20:909
7.951387,-2.497228,7.635343,7.566337,-2.370065,5.77092,-0.93659,0.701256,-10.973679,0.609644,-0.524122,-0.230907,2,-21.3,39,-8.3,11.0518,13.9857,-52.6669,0,1010.1858,45.21776,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,1937,2018-04-16 20:54:21:008
10.45101,-4.695173,6.234692,8.300381,-2.232604,4.72117,-0.614758,0.1017,-1.594247,-1.114218,-0.904081,0.711047,2,-22.6,37.9,-7.6,11.0518,13.9857,-52.6669,0,1010.1858,45.21776,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2037,2018-04-16 20:54:21:108
9.069513,-5.317684,4.599402,8.197213,-3.578761,4.021001,-0.238644,-1.71498,2.656632,1.103223,-0.50824,0.735482,0,-21.2,39.4,-5.9,7.7255,21.4034,-63.8705,0,1010.2642,41.0996,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2138,2018-04-16 20:54:21:209
4.230684,-5.446975,3.996045,7.774147,-3.958036,4.479598,-2.964049,3.440873,-4.407769,-1.638341,0.161268,1.457524,0,-17.7,41.6,-6.9,7.7255,21.4034,-63.8705,0,1010.2642,41.0996,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2238,2018-04-16 20:54:21:309
6.672844,-5.585843,3.287339,7.1594,-5.371499,4.007515,1.352247,-2.747486,-3.528659,-1.638341,0.161268,1.457524,0,-17.7,41.6,-6.9,7.7255,21.4034,-63.8705,0,1010.4656,41.0996,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2338,2018-04-16 20:54:21:409
1.556279,-9.107821,4.534757,5.879151,-6.627809,4.20451,-4.322871,-2.480012,0.330247,0.597426,0.255342,0.985937,0,-12.7,43.4,-6.8,0.4962,33.2122,-60.7618,0,1010.4656,39.93642,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2438,2018-04-16 20:54:21:509
2.997632,-7.400703,-0.304073,3.860033,-8.261443,3.608175,-0.668465,-1.772963,-3.122137,-0.6634,-0.59987,2.452013,0,3,44.8,-6.4,348.4627,42.5201,-54.4293,0,1010.4197,39.93642,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2538,2018-04-16 20:54:21:609
4.333637,-14.660145,3.759012,3.860033,-8.261443,3.608175,-0.668465,-1.772963,-3.122137,-0.421497,0.442266,-0.19792,0,10.7,45.9,-3.5,341.9805,57.398,-46.9315,0,1010.4197,39.93642,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2639,2018-04-16 20:54:21:710
2.523566,-5.698374,2.676799,3.84244,-8.422132,3.236268,-0.138497,-1.834941,-0.956918,-0.746477,0.415388,0.312763,0,9.5,45.7,-4.1,341.2065,59.1843,-49.8945,0,1010.2949,39.93642,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2737,2018-04-16 20:54:21:808
3.150866,-9.62259,2.054288,3.456678,-8.764224,2.722124,-0.138213,-0.877521,-0.461928,-0.746477,0.415388,0.312763,0,11.4,45.7,-2.8,341.2065,59.1843,-49.8945,0,1010.2949,39.05394,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2838,2018-04-16 20:54:21:909
3.620144,-6.445388,1.709512,3.300068,-8.93354,2.339154,-0.527873,-0.36092,-1.190648,0.339641,0.255342,0.108734,0,12.3,45.8,0.8,347.8403,65.6395,-54.6702,0,1010.3401,39.05394,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,2939,2018-04-16 20:54:22:010
3.368745,-6.979311,1.453325,3.371019,-8.923475,2.275522,-0.322481,4.945331,-0.35024,-1.193631,0.339641,-0.415388,0,12.3,45.8,0.8,347.8403,65.6395,-54.6702,0,1010.3401,39.05394,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,3038,2018-04-16 20:54:22:109
1.115732,-8.480521,1.450931,3.692697,-8.936692,1.633871,-2.680791,1.969556,-0.282036,0.173486,0.072082,1.996308,0,11.4,46.1,6.1,357.7767,65.4974,-55.9797,0,1010.3047,39.5777,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,3137,2018-04-16 20:54:22:208
0.495615,-15.524478,1.350371,1.724471,-9.432403,2.055742,-2.680791,1.969556,-0.282036,0.173486,0.072082,1.996308,0,13.8,44.9,7.9,2.8518,65.6843,-66.1325,0,1010.3047,39.5777,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,3237,2018-04-16 20:54:22:308
1.197137,-9.390346,1.412622,0.912313,-9.579255,1.890966,0.498876,-2.563615,-0.137473,-0.030543,-0.279776,0.559553,0,24,40.5,9,338.9142,74.1204,-39.9918,0,1010.2717,39.5777,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,3338,2018-04-16 20:54:22:409
0.893065,-7.216344,0.646454,0.909721,-9.60145,1.77612,0.212053,1.364904,-0.455533,-0.062308,-0.157603,0.152716,0,25.6,39.5,8.9,338.9142,74.1204,-39.9918,0,1010.2717,39.19389,30.445717,-84.301285,65.291,89.25398504,,1.2934,103.22581,199.9712,13-Oct,3438,2018-04-16 20:54:22:509
-1.661627,-9.526819,0.641666,0.909721,-9.60145,1.77612,-2.258946,-0.470978,-0.640066,-0.079412,0.460592,1.574811,0,50.5,41.6,12.8,317.2128,78.2589,-27.1213,0,1010.0605,39.19389,30.445713,-84.30128,81.3503,89.25398504,,0.6062,154.83871,222.9681,14-Oct,3538,2018-04-16 20:54:22:609
-3.021575,-11.899546,1.836409,-0.441844,-9.683679,1.483646,0.478982,-1.60438,-1.934856,0.16249,-0.577879,1.797166,0,75.8,55.9,-2.2,258.6753,80.9175,16.5841,0,1010.0605,39.19389,30.445713,-84.30128,81.3503,89.25398504,,0.6062,154.83871,222.9681,14-Oct,3638,2018-04-16 20:54:22:709
-3.284945,-10.700014,5.157268,-2.090906,-9.466707,1.476365,-0.694906,0.484245,-0.292444,0.208916,-0.625526,-0.186925,0,72.4,51.5,-9,215.3304,74.8702,54.7745,0,1010.0232,39.43004,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,3738,2018-04-16 20:54:22:809
-2.494834,-8.842057,2.078231,-2.167777,-9.421504,1.645027,-0.694906,0.484245,-0.292444,0.208916,-0.625526,-0.186925,0,72.4,51.5,-9,215.3304,74.8702,54.7745,0,1010.0232,39.43004,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,3838,2018-04-16 20:54:22:909
-0.639271,-2.015979,2.243436,-1.612106,-9.619998,1.013364,-0.232702,0.524924,0.339517,-0.513127,-0.784351,-0.139277,0,60.9,56.4,-13.7,213.2217,73.8893,52.8068,0,1010.062,39.43004,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,3937,2018-04-16 20:54:23:008
-0.869122,-9.689631,1.094184,-0.249448,-9.793287,0.446289,2.359855,-0.053878,-0.616889,-0.136834,0.498466,-1.257161,0,30.7,60.4,7.6,246.9136,78.8038,57.8467,0,1010.062,43.55252,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4038,2018-04-16 20:54:23:109
-0.541106,-9.586677,0.387873,-0.249448,-9.793287,0.446289,-0.310799,0.208376,-0.029296,-0.113621,0.359189,0.377515,0,27,61.9,13.8,274.2914,87.0115,29.2024,0,1010.1196,43.55252,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4138,2018-04-16 20:54:23:209
-1.110943,-10.685649,-0.641666,-0.576702,-9.781497,0.399649,-0.32506,0.929282,0.180939,0.086743,0.208916,-0.023213,0,28.1,59,11.8,245.2192,85.8971,55.2784,0,1010.1196,43.55252,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4237,2018-04-16 20:54:23:308
-0.67758,-9.44302,0.41421,-0.868988,-9.756871,0.467191,0.036833,0.01256,-0.35563,-0.09163,-0.048869,-0.010996,0,29.3,59,11.8,240.3673,84.2259,61.7364,0,1010.093,43.55252,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4337,2018-04-16 20:54:23:408
-0.715888,-9.653716,0.292102,-0.834937,-9.764434,0.358728,0.036833,0.01256,-0.35563,-0.09163,-0.048869,-0.010996,0,29.3,59,11.8,240.3673,84.2259,61.7364,0,1010.093,41.06111,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4438,2018-04-16 20:54:23:509
-0.787716,-9.646533,0.086194,-0.822407,-9.766281,0.33705,-0.039071,0.076647,-0.211574,0.004887,-0.109956,-0.004887,0,30.1,58.4,9.9,229.2206,84.683,66.7494,0,1010.0498,41.06111,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4538,2018-04-16 20:54:23:609
-1.247417,-9.677659,0.409421,-0.878171,-9.762403,0.306997,-0.398402,0.169548,-0.016126,-0.030543,-0.081856,-0.015882,0,30.1,58.2,10.6,229.7711,84.8,67.7145,0,1010.0498,41.06111,30.445711,-84.30127,85.7273,89.25398504,,1.5084,77.41936,276.9815,14-Dec,4638,2018-04-16 20:54:23:709
-1.30488,-9.699207,0.26337,-0.878171,-9.762403,0.306997,-0.441733,0.148309,-5.50E-05,0.008552,-0.068417,-0.001222,0,29.6,58.1,11.5,229.7711,84.8,67.7145,0,1010.1489,40.31308,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,4738,2018-04-16 20:54:23:809
-1.340794,-9.744699,0.308861,-1.000941,-9.749991,0.325455,-0.28918,-1.79E-04,-0.020677,0.024435,0,0.009774,0,29.2,57.9,12.1,229.338,83.8387,71.9881,0,1010.1489,40.31308,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,4837,2018-04-16 20:54:23:908
-1.218686,-9.718362,0.234639,-1.096443,-9.739404,0.334294,0.042151,-0.074957,-0.045477,-0.009774,0.208916,-0.002443,0,29.2,57.8,12.1,229.0587,83.2875,73.0441,0,1010.1838,40.31308,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,4937,2018-04-16 20:54:24:008
-0.967287,-9.694419,0.339987,-1.134937,-9.736962,0.271465,0.042151,-0.074957,-0.045477,-0.009774,0.208916,-0.002443,0,29.2,57.6,12.4,225.1348,83.1658,76.5482,0,1010.1838,40.3555,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5038,2018-04-16 20:54:24:109
-0.665608,-9.567522,0.043097,-1.126164,-9.739656,0.202307,0.016103,0.031919,-0.014522,-0.047647,0.156382,-0.003665,0,29.2,57.6,12.4,225.1348,83.1658,76.5482,0,1010.1963,40.3555,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5138,2018-04-16 20:54:24:209
-1.029538,-9.771035,-0.028731,-1.132204,-9.740421,0.111301,0.100495,-0.031077,-0.190407,-0.053756,0.058643,0.023213,0,29.7,57.5,11.6,219.9254,83.2997,79.8159,0,1010.1963,40.3555,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5237,2018-04-16 20:54:24:308
-1.070241,-9.751882,0.057463,-1.132204,-9.740421,0.111301,0.283723,0.031216,-0.032589,-0.11973,-0.00733,0.052534,0,30,57.3,11.8,214.219,83.3381,84.3856,0,1010.1379,41.70239,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5338,2018-04-16 20:54:24:409
-0.620117,-9.708784,-0.251399,-1.145507,-9.739429,-0.038787,0.155236,-0.053293,-0.138871,-0.095295,-0.13439,0.085521,0,29.9,57.2,12.9,206.9552,83.2881,91.9393,0,1010.1379,41.70239,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5437,2018-04-16 20:54:24:508
-1.336005,-9.711179,0.028731,-1.099796,-9.743154,-0.17712,-0.216596,0.028591,0.260918,-0.045204,-0.383623,0.052534,0,29.6,57,14.4,199.7849,83.4775,99.1488,0,1010.1577,41.70239,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5538,2018-04-16 20:54:24:609
-2.317658,-10.506078,-0.689551,-1.153823,-9.735939,-0.223944,-0.216596,0.028591,0.260918,-0.045204,-0.383623,0.052534,0,29.7,56.8,13.9,199.7849,83.4775,99.1488,0,1010.1577,41.70239,30.445688,-84.30108,273.8848,89.25398504,,0,77.41936,,14 / 14,5638,2018-04-16 20:54:24:709
-2.552297,-9.598648,-1.194743,-1.254037,-9.720037,-0.344016,-0.465387,-0.696185,-0.328997,-0.151495,-0.736703,0.085521,0,29.7,56.4,12.8,190.5674,82.3801,105.3404,0,1010.1863,42.26033,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,5737,2018-04-16 20:54:24:808
-0.7111,-9.136553,-0.095771,-1.279493,-9.700525,-0.657961,0.413116,0.831607,0.135073,-0.411723,-0.722043,-0.004887,0,29.5,56.2,11.9,190.5674,82.3801,105.3404,0,1010.1863,42.26033,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,5837,2018-04-16 20:54:24:908
-1.86514,-8.329682,0.339987,-1.279493,-9.700525,-0.657961,-1.060495,1.364826,1.315152,0.102625,-0.580322,-0.454484,0,29.5,56.2,11.9,190.5674,82.3801,105.3404,0,1010.1909,42.26033,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,5938,2018-04-16 20:54:25:009
-3.46691,-10.082292,-0.047885,-1.053782,-9.74286,-0.369277,-0.151884,-2.450779,-0.400364,0.294437,-0.168599,-0.177151,0,28.9,56.7,11,171.0617,81.5635,117.2139,0,1010.1909,40.69885,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,6038,2018-04-16 20:54:25:109
-1.905843,-9.407105,-0.754197,-1.183562,-9.734925,0.015933,0.997208,-0.316161,-0.332367,0.194255,-0.300546,-0.200364,0,27.7,57.5,9.6,180.4432,83.4619,109.312,0,1010.196,40.69885,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,6137,2018-04-16 20:54:25:208
0.730254,-9.668081,0.648849,-0.992851,-9.754605,0.17884,0.997208,-0.316161,-0.332367,0.194255,-0.300546,-0.200364,0,26.6,58,7.7,203.0091,83.0674,89.2288,0,1010.196,40.69885,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,6238,2018-04-16 20:54:25:309
-0.359141,-9.60583,0.421392,-0.706141,-9.778882,0.211737,1.242066,0.259867,-0.32022,0.042761,-0.524122,-0.191812,0,25.8,58.2,5.4,207.1237,84.0954,79.7889,0,1010.2002,41.02138,30.445686,-84.301056,261.7335,89.25398504,,0,77.41936,,15 / 15,6338,2018-04-16 20:54:25:409
-0.854756,-9.45978,0.39745,-0.565385,-9.786922,0.258125,0.392711,0.316045,0.144024,0.052534,-0.351858,-0.118508,0,25,58.5,2.5,208.413,85.6888,73.3086,0,1010.2002,41.02138,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6438,2018-04-16 20:54:25:509
0.090982,-10.000886,-0.555472,-0.565385,-9.786922,0.258125,0.662424,-0.215115,-0.842014,0.023213,-0.085521,0.025656,0,25,58.5,2.5,208.413,85.6888,73.3086,0,1010.2183,41.02138,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6537,2018-04-16 20:54:25:608
0.06704,-10.041589,-0.189148,-0.5651,-9.787021,0.254782,-0.038643,0.290969,-0.593576,-0.020769,-0.039095,0.094073,0,24.4,58.7,0.4,208.9093,86.3663,65.4611,0,1010.2183,44.56502,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6637,2018-04-16 20:54:25:708
0.952921,-10.00328,0.471672,-0.384209,-9.799092,0.012218,-0.540599,-0.037095,-0.146078,0.014661,-0.295659,-0.010996,0,23.4,58.5,0.9,211.6947,86.376,65.7312,0,1010.2129,44.56502,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6738,2018-04-16 20:54:25:809
-1.46769,-9.75667,-0.339987,-0.250522,-9.803408,0.022843,-0.540599,-0.037095,-0.146078,0.014661,-0.295659,-0.010996,0,22.9,58.1,2.1,187.537,87.7535,88.1786,0,1010.2129,44.56502,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6837,2018-04-16 20:54:25:908
-1.908237,-9.282603,0.335198,-0.317879,-9.801293,0.059287,0.198893,-0.016335,0.580655,0.014661,-0.102625,-0.051313,0,22.6,57.9,2,190.8801,88.5299,84.7901,0,1010.1826,44.56502,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,6938,2018-04-16 20:54:26:009
-1.482056,-9.804555,0.548289,-0.781791,-9.767154,0.401897,-0.041583,-0.241863,0.05032,0.207694,-0.080634,0.130725,0,22.6,57.8,1.4,194.232,88.1103,79.4352,0,1010.1826,41.4941,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,7037,2018-04-16 20:54:26:108
-0.416604,-9.847652,0.579415,-0.781791,-9.767154,0.401897,0.088971,-0.058608,-0.171921,0.034208,0.158825,0.11973,0,22.6,57.8,1.4,194.232,88.1103,79.4352,0,1010.1733,41.4941,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,7137,2018-04-16 20:54:26:208
-0.859545,-9.665688,0.718282,-0.920461,-9.751338,0.483998,-0.043106,0.009446,0.171356,0.042761,0.111177,0.034208,0,22.8,57.4,0.6,217.6023,84.8572,62.7936,0,1010.1733,41.4941,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,7238,2018-04-16 20:54:26:309
-0.440547,-9.830893,0.701523,-0.930984,-9.747334,0.541126,0.172223,0.020921,-0.241012,-0.001222,-0.169821,0.019548,0,23.3,56.9,0.3,217.014,83.9126,62.2637,0,1010.1768,41.1913,30.44569,-84.30103,245.3018,89.25398504,,0,51.612904,,15 / 15,7338,2018-04-16 20:54:26:409
-1.616135,-9.900327,0.608146,-0.88411,-9.751844,0.538418,0.172223,0.020921,-0.241012,-0.001222,-0.169821,0.019548,0,23.7,56.6,0.3,220.0157,83.6959,59.8331,0,1010.1768,41.1913,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7437,2018-04-16 20:54:26:508
-1.443748,-9.601042,0.833208,-1.093235,-9.731611,0.520484,-0.45235,0.141171,0.30728,-0.051313,0.133169,0.050091,0,23.9,56.5,0.3,220.9871,83.9408,58.6588,0,1010.1521,41.1913,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7537,2018-04-16 20:54:26:608
-1.398256,-9.505271,0.464489,-1.128297,-9.728122,0.510391,0.117413,-0.032568,-0.154614,0.037874,0.122173,0.019548,0,24.1,56.5,0.4,215.4955,82.9077,64.5411,0,1010.1521,42.28809,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7637,2018-04-16 20:54:26:708
-1.386285,-9.500483,0.548289,-1.128297,-9.728122,0.510391,-0.469105,0.090528,0.323415,0.052534,0.158825,0.041539,0,24.1,56.5,0.4,215.4955,82.9077,64.5411,0,1010.1458,42.28809,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7738,2018-04-16 20:54:26:809
-1.268966,-9.730332,0.521952,-1.245102,-9.710862,0.564701,0.01023,-0.026488,-0.085517,0.074526,0.237016,0.040317,0,24.6,56.3,0,213.5734,82.7454,65.6601,0,1010.1458,42.28809,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7838,2018-04-16 20:54:26:909
-0.833208,-9.79019,0.344776,-1.305342,-9.699521,0.620763,0.174155,-0.08455,-0.527156,0.041539,-0.083078,0.008552,0,25.8,56,-0.7,211.4831,81.9861,65.6039,0,1010.1487,43.67365,30.445696,-84.301,222.5003,89.25398504,,0,51.612904,,15 / 15,7938,2018-04-16 20:54:27:009
